time,ITH43
2021-01-01,1.7229999
2021-01-02,-0.18200004
2021-01-03,0.83199996
2021-01-04,-0.6965
2021-01-05,1.2
2021-01-06,-0.5029999
2021-01-07,-0.6685
2021-01-08,-0.93499994
2021-01-09,-0.66199994
2021-01-10,1.5735
2021-01-11,3.749
2021-01-12,-0.01899999
2021-01-13,-0.74050003
2021-01-14,2.5689998
2021-01-15,2.2994998
2021-01-16,4.255
2021-01-17,4.1265006
2021-01-18,3.1349998
2021-01-19,0.3615
2021-01-20,-1.7759998
2021-01-21,0.4705
2021-01-22,0.6495
2021-01-23,-1.9059999
2021-01-24,-2.4425
2021-01-25,0.83149993
2021-01-26,0.1485
2021-01-27,1.4915001
2021-01-28,0.83900005
2021-01-29,2.2195003
2021-01-30,0.246
2021-01-31,-1.3824999
2021-02-01,0.33399996
2021-02-02,-1.2850001
2021-02-03,2.174
2021-02-04,1.218
2021-02-05,1.7144998
2021-02-06,1.1115
2021-02-07,-0.2365
2021-02-08,-1.38
2021-02-09,-3.2849998
2021-02-10,-2.7684999
2021-02-11,-4.7644997
2021-02-12,-2.1595001
2021-02-13,0.08499999
2021-02-14,2.7565
2021-02-15,6.611
2021-02-16,7.734999
2021-02-17,3.8419998
2021-02-18,4.6400003
2021-02-19,5.1015
2021-02-20,6.831
2021-02-21,6.775
2021-02-22,4.7655
2021-02-23,4.798
2021-02-24,7.627
2021-02-25,5.5624995
2021-02-26,4.446
2021-02-27,7.0889997
2021-02-28,5.068
2021-03-01,5.1105
2021-03-02,0.9504999
2021-03-03,1.6189998
2021-03-04,1.8519999
2021-03-05,1.213
2021-03-06,0.73800004
2021-03-07,4.3265
2021-03-08,6.0975
2021-03-09,6.245
2021-03-10,5.4639997
2021-03-11,5.0664997
2021-03-12,3.0049999
2021-03-13,1.5205
2021-03-14,4.1485
2021-03-15,4.52
2021-03-16,6.707999
2021-03-17,6.5884995
2021-03-18,8.078
2021-03-19,7.0894995
2021-03-20,6.6189995
2021-03-21,5.8924994
2021-03-22,6.207
2021-03-23,7.5124993
2021-03-24,6.0324993
2021-03-25,6.4465
2021-03-26,4.6285
2021-03-27,2.122
2021-03-28,6.293
2021-03-29,10.4345
2021-03-30,11.4435
2021-03-31,5.4399996
2021-04-01,3.4459999
2021-04-02,3.284
2021-04-03,5.418
2021-04-04,5.6485
2021-04-05,-0.7924999
2021-04-06,-0.0064999936
2021-04-07,0.59349996
2021-04-08,4.522
2021-04-09,1.45
2021-04-10,0.13499999
2021-04-11,-0.714
2021-04-12,1.2110001
2021-04-13,1.5895
2021-04-14,3.2564998
2021-04-15,3.8855004
2021-04-16,4.8059998
2021-04-17,5.7205
2021-04-18,6.1775002
2021-04-19,9.252001
2021-04-20,7.573499
2021-04-21,3.9015002
2021-04-22,4.075
2021-04-23,6.0404997
2021-04-24,5.6849995
2021-04-25,4.8605
2021-04-26,5.8765
2021-04-27,5.1639996
2021-04-28,4.7664995
2021-04-29,2.8925
2021-04-30,3.2204998
2021-05-01,3.3785
2021-05-02,4.0810003
2021-05-03,3.1654997
2021-05-04,4.5365
2021-05-05,3.3490002
2021-05-06,3.4019997
2021-05-07,4.443
2021-05-08,3.8309999
2021-05-09,6.243
2021-05-10,8.8
2021-05-11,7.4744997
