time,FR107
2021-04-07,3.2680001
2021-04-08,4.812
2021-04-09,6.4900002
2021-04-10,8.608
2021-04-11,10.896
2021-04-12,11.54
2021-04-13,6.2120004
2021-04-14,6.2119994
2021-04-15,7.072
2021-04-16,6.932
2021-04-17,9.238
2021-04-18,8.831999
2021-04-19,9.596
2021-04-20,9.3359995
2021-04-21,11.2039995
2021-04-22,10.698
2021-04-23,12.698
2021-04-24,14.136
2021-04-25,12.881999
2021-04-26,12.51
2021-04-27,12.792
2021-04-28,12.976
2021-04-29,16.273998
2021-04-30,17.892
2021-05-01,17.796
2021-05-02,18.136
2021-05-03,14.160001
2021-05-04,12.902
2021-05-05,13.951999
2021-05-06,15.157999
2021-05-07,15.181999
2021-05-08,15.0199995
2021-05-09,15.535998
2021-05-10,17.226002
2021-05-11,17.665998
2021-05-12,16.218
2021-05-13,14.066
2021-05-14,14.687999
2021-05-15,14.5
2021-05-16,14.738001
2021-05-17,16.567999
2021-05-18,14.736
2021-05-19,14.761999
2021-05-20,13.634
2021-05-21,13.537999
2021-05-22,15.645999
2021-05-23,17.866001
2021-05-24,19.116
2021-05-25,18.554
2021-05-26,17.227999
2021-05-27,16.627998
2021-05-28,17.7
2021-05-29,16.974
2021-05-30,16.64
2021-05-31,16.152
2021-06-01,16.174
2021-06-02,16.254
2021-06-03,18.302
2021-06-04,19.639997
2021-06-05,20.476
2021-06-06,19.935999
2021-06-07,18.442
2021-06-08,20.128
2021-06-09,22.085999
2021-06-10,23.008
2021-06-11,22.334
2021-06-12,22.506
2021-06-13,21.191998
2021-06-14,19.052
2021-06-15,19.414
2021-06-16,21.163998
2021-06-17,21.546
2021-06-18,22.044
2021-06-19,23.852
2021-06-20,25.35
2021-06-21,25.279999
2021-06-22,26.717999
2021-06-23,27.151999
2021-06-24,27.916
2021-06-25,26.051998
2021-06-26,24.378
2021-06-27,25.029999
2021-06-28,25.245998
2021-06-29,25.745998
2021-06-30,25.633999
2021-07-01,23.289999
2021-07-02,23.338001
2021-07-03,23.918
2021-07-04,23.296
2021-07-05,22.456
2021-07-06,24.622
2021-07-07,26.294
2021-07-08,27.435999
2021-07-09,26.901999
2021-07-10,24.628
2021-07-11,25.062
2021-07-12,24.784
2021-07-13,26.319998
2021-07-14,26.289999
2021-07-15,22.956
2021-07-16,22.597998
2021-07-17,23.128
2021-07-18,23.824
2021-07-19,22.816
2021-07-20,25.210001
2021-07-21,24.722
2021-07-22,23.803999
2021-07-23,23.75
2021-07-24,24.495998
2021-07-25,26.473999
2021-07-26,28.373999
2021-07-27,27.371998
2021-07-28,27.092
2021-07-29,27.484
2021-07-30,26.221996
2021-07-31,26.574001
2021-08-01,27.661999
2021-08-02,24.328
2021-08-03,23.803999
2021-08-04,24.466
2021-08-05,23.24
2021-08-06,22.962
2021-08-07,23.363998
2021-08-08,26.539999
2021-08-09,27.146
2021-08-10,26.259998
2021-08-11,27.822
2021-08-12,28.696
2021-08-13,27.773998
2021-08-14,28.161999
2021-08-15,27.906
2021-08-16,27.022
2021-08-17,25.118
2021-08-18,23.057999
2021-08-19,22.834
2021-08-20,23.062
2021-08-21,24.494
2021-08-22,24.602
2021-08-23,23.334002
2021-08-24,22.346
2021-08-25,19.543999
2021-08-26,19.969997
2021-08-27,17.644
2021-08-28,18.018
2021-08-29,17.661999
2021-08-30,17.718
2021-08-31,19.579998
2021-09-01,19.644001
2021-09-02,20.362
2021-09-03,20.301998
2021-09-04,20.256
2021-09-05,21.268
2021-09-06,21.925999
2021-09-07,20.915998
2021-09-08,20.564
2021-09-09,19.707998
2021-09-10,20.076
2021-09-11,20.202
2021-09-12,21.858
2021-09-13,21.8
2021-09-14,21.822
2021-09-15,21.838
2021-09-16,22.439999
2021-09-17,20.32
2021-09-18,20.140001
2021-09-19,20.153997
2021-09-20,17.515999
2021-09-21,16.596
2021-09-22,15.672
2021-09-23,16.07
2021-09-24,16.128
2021-09-25,17.85
2021-09-26,19.569998
2021-09-27,20.463999
2021-09-28,19.36
2021-09-29,19.369999
2021-09-30,18.161999
2021-10-01,17.276001
2021-10-02,15.992
2021-10-03,17.154001
2021-10-04,18.546
2021-10-05,18.646
2021-10-06,16.774
2021-10-07,13.314
2021-10-08,13.698
2021-10-09,11.535999
2021-10-10,9.136
2021-10-11,10.336
2021-10-12,12.249999
2021-10-13,10.814
2021-10-14,9.713999
2021-10-15,10.272
2021-10-16,13.410001
2021-10-17,12.794
2021-10-18,12.256
2021-10-19,12.768
2021-10-20,12.58
2021-10-21,13.912
2021-10-22,15.797999
2021-10-23,15.094
2021-10-24,12.454
2021-10-25,9.662
2021-10-26,10.438001
2021-10-27,12.664
2021-10-28,11.022
2021-10-29,11.502
2021-10-30,11.438
2021-10-31,11.92
2021-11-01,12.367999
2021-11-02,14.623999
2021-11-03,13.742
2021-11-04,16.098
2021-11-05,12.006
2021-11-06,9.938001
2021-11-07,13.194
2021-11-08,10.094
2021-11-09,10.8619995
2021-11-10,11.582001
2021-11-11,13.1380005
2021-11-12,12.024
2021-11-13,13.008
2021-11-14,12.359999
2021-11-15,12.638
2021-11-16,10.198
2021-11-17,10.62
2021-11-18,10.752
2021-11-19,10.454
2021-11-20,11.991999
2021-11-21,10.708
2021-11-22,10.938
2021-11-23,9.825999
2021-11-24,8.608
2021-11-25,9.4279995
2021-11-26,11.392
2021-11-27,11.042
2021-11-28,10.4279995
2021-11-29,3.9060001
2021-11-30,4.816
2021-12-01,6.986
2021-12-02,11.37
2021-12-03,6.586
2021-12-04,4.698
2021-12-05,6.982
2021-12-06,5.312
2021-12-07,4.2139997
2021-12-08,3.272
2021-12-09,8.075999
2021-12-10,5.5579996
2021-12-11,6.0980005
2021-12-12,4.4519997
2021-12-13,7.318
2021-12-14,8.608
2021-12-15,8.032
2021-12-16,8.156
2021-12-17,9.508
2021-12-18,6.2899995
2021-12-19,6.622
2021-12-20,4.932
2021-12-21,3.9899998
2021-12-22,3.85
2021-12-23,3.764
2021-12-24,8.575999
2021-12-25,10.935999
2021-12-26,11.1
2021-12-27,8.168
2021-12-28,9.232
2021-12-29,11.1779995
2021-12-30,10.179998
2021-12-31,11.544001
