time,FRK12
2021-11-27,1.9983333
2021-11-28,2.2166665
2021-11-29,1.3516666
2021-11-30,-0.43833327
2021-12-01,1.4049999
2021-12-02,5.025
2021-12-03,-0.6083333
2021-12-04,-3.6316664
2021-12-05,-0.76833326
2021-12-06,-0.80166656
2021-12-07,-2.5649998
2021-12-08,-4.5699997
2021-12-09,-4.6966667
2021-12-10,-1.04
2021-12-11,-3.9849997
2021-12-12,-2.3016665
2021-12-13,-3.8166664
2021-12-14,-4.063333
2021-12-15,-0.8483333
2021-12-16,2.9833333
2021-12-17,2.3783333
2021-12-18,0.325
2021-12-19,2.51
2021-12-20,-0.13666667
2021-12-21,-6.3050003
2021-12-22,-8.389999
2021-12-23,-7.5833325
2021-12-24,-0.16166668
2021-12-25,-1.585
2021-12-26,-9.643333
2021-12-27,-11.716666
2021-12-28,-6.4599996
2021-12-29,-3.135
2021-12-30,0.30833334
2021-12-31,6.1299996
