time,DE94A
2021-01-01,3.22
2021-01-02,3.06
2021-01-03,3.21
2021-01-04,2.83
2021-01-05,2.98
2021-01-06,1.76
2021-01-07,2.57
2021-01-08,1.22
2021-01-09,1.3299999
2021-01-10,3.01
2021-01-11,5.8599997
2021-01-12,4.8199997
2021-01-13,3.8999999
2021-01-14,1.13
2021-01-15,1.35
2021-01-16,0.82
2021-01-17,3.33
2021-01-18,4.9
2021-01-19,7.69
2021-01-20,8.38
2021-01-21,6.73
2021-01-22,4.17
2021-01-23,2.6699998
2021-01-24,1.5
2021-01-25,1.49
2021-01-26,4.2
2021-01-27,4.48
2021-01-28,3.81
2021-01-29,5.5099998
2021-01-30,-0.26
2021-01-31,-1.35
2021-02-01,-0.22
2021-02-02,1.4399999
2021-02-03,7.56
2021-02-04,5.74
2021-02-05,4.65
2021-02-06,1.54
2021-02-07,-4.11
2021-02-08,-4.08
2021-02-09,-3.1899998
2021-02-10,-4.18
2021-02-11,-4.5
2021-02-12,-4.96
2021-02-13,-4.64
2021-02-14,-1.3399999
2021-02-15,2.6
2021-02-16,5.71
2021-02-17,7.73
2021-02-18,7.19
2021-02-19,6.49
2021-02-20,10.63
2021-02-21,9.84
2021-02-22,10.179999
2021-02-23,11.53
2021-02-24,12.24
2021-02-25,9.22
2021-02-26,5.6
2021-02-27,3.36
2021-02-28,2.78
2021-03-01,4.95
2021-03-02,5.43
2021-03-03,3.48
2021-03-04,3.83
2021-03-05,2.1399999
2021-03-06,1.64
2021-03-07,2.84
2021-03-08,4.91
2021-03-09,5.17
2021-03-10,5.3599997
2021-03-11,8.37
2021-03-12,6.48
2021-03-13,6.5499997
2021-03-14,6.3399997
2021-03-15,6.5299997
2021-03-16,5.56
2021-03-17,4.7
2021-03-18,4.74
2021-03-19,4.2
2021-03-20,4.2599998
2021-03-21,5.95
2021-03-22,5.13
2021-03-23,6.02
2021-03-24,6.7799997
2021-03-25,7.5
2021-03-26,9.5
2021-03-27,6.43
2021-03-28,8.929999
2021-03-29,10.7
2021-03-30,11.259999
2021-03-31,12.78
