time,ITI34
2021-01-01,0.56666666
2021-01-02,3.1933334
2021-01-03,2.8466666
2021-01-04,3.5833333
2021-01-05,2.6799996
2021-01-06,3.5399997
2021-01-07,0.93333334
2021-01-08,-0.21999998
2021-01-09,0.59999996
2021-01-10,0.34333333
2021-01-11,5.2566667
2021-01-12,7.183333
2021-01-13,4.153333
2021-01-14,6.2066665
2021-01-15,1.5133333
2021-01-16,3.5533333
2021-01-17,5.513334
2021-01-18,4.47
2021-01-19,8.579999
2021-01-20,9.306666
2021-01-21,5.1666665
2021-01-22,3.1366665
2021-01-23,1.7599999
2021-01-24,-0.74333334
2021-01-25,1.3299999
2021-01-26,2.1433332
2021-01-27,6.4233336
2021-01-28,9.323333
2021-01-29,9.349999
2021-01-30,5.52
2021-01-31,1.79
2021-02-01,3.3666666
2021-02-02,7.3266664
2021-02-03,8.47
2021-02-04,5.5699997
2021-02-05,8.006667
2021-02-06,5.22
2021-02-07,2.2733333
2021-02-08,-1.2266666
2021-02-09,-0.8766667
2021-02-10,-0.36999997
2021-02-11,-2.09
2021-02-12,-0.6933333
2021-02-13,-1.5999999
2021-02-14,1.6366667
2021-02-15,7.3933334
2021-02-16,8.966667
2021-02-17,8.603333
2021-02-18,8.633333
2021-02-19,6.6633334
2021-02-20,11.666667
2021-02-21,11.726666
2021-02-22,8.626667
2021-02-23,9.586666
2021-02-24,13.106667
2021-02-25,10.416667
2021-02-26,6.596667
2021-02-27,5.97
2021-02-28,5.816667
2021-03-01,5.7599998
2021-03-02,6.0
2021-03-03,5.5099998
2021-03-04,5.193333
2021-03-05,3.9599998
2021-03-06,2.87
2021-03-07,3.17
2021-03-08,4.7999997
2021-03-09,7.2233334
2021-03-10,6.76
2021-03-11,9.76
2021-03-12,7.2100005
2021-03-13,7.6999993
2021-03-14,6.816667
2021-03-15,9.273334
2021-03-16,9.106667
2021-03-17,7.2966666
2021-03-18,6.61
2021-03-19,8.146667
2021-03-20,6.8700004
2021-03-21,8.303333
2021-03-22,6.943333
2021-03-23,7.3199997
2021-03-24,8.336666
2021-03-25,8.19
2021-03-26,10.099999
2021-03-27,6.593333
2021-03-28,10.293333
2021-03-29,13.5199995
2021-03-30,13.03
2021-03-31,14.13
2021-04-01,10.463333
2021-04-02,7.543333
2021-04-03,7.06
2021-04-04,8.163333
2021-04-05,5.963333
2021-04-06,3.293333
2021-04-07,2.6233332
2021-04-08,7.316666
2021-04-09,8.166667
2021-04-10,6.22
2021-04-11,4.6866665
2021-04-12,3.9899998
2021-04-13,5.476667
2021-04-14,6.3899994
2021-04-15,5.5099998
2021-04-16,5.61
2021-04-17,6.273333
2021-04-18,7.2000003
2021-04-19,9.389999
2021-04-20,9.943334
2021-04-21,9.400001
2021-04-22,7.3233333
2021-04-23,8.773334
2021-04-24,9.516666
2021-04-25,8.043333
2021-04-26,7.933333
2021-04-27,8.193333
2021-04-28,8.763333
2021-04-29,7.0099998
2021-04-30,7.283333
2021-05-01,7.0033326
2021-05-02,8.213333
2021-05-03,9.073334
2021-05-04,10.566667
2021-05-05,7.6299996
2021-05-06,6.3566666
2021-05-07,8.489999
2021-05-08,11.073333
2021-05-09,15.656667
2021-05-10,13.726666
2021-05-11,11.653333
2021-05-12,12.45
2021-05-13,12.259999
2021-05-14,10.306666
2021-05-15,11.073334
2021-05-16,11.246666
2021-05-17,12.626667
2021-05-18,10.806666
