time,DE11C
2021-01-01,0.11749999
2021-01-02,0.08613636
2021-01-03,-0.8959091
2021-01-04,-1.8890908
2021-01-05,-1.8881818
2021-01-06,-1.8886364
2021-01-07,-2.5463636
2021-01-08,-3.857727
2021-01-09,-7.8977275
2021-01-10,-8.978864
2021-01-11,-4.320227
2021-01-12,-2.033409
2021-01-13,-3.1068182
2021-01-14,-9.647272
2021-01-15,-15.315
2021-01-16,-17.343182
2021-01-17,-13.648864
2021-01-18,-7.8036366
2021-01-19,-7.1447725
2021-01-20,-8.885909
2021-01-21,-6.391363
2021-01-22,1.2125
2021-01-23,1.5825
2021-01-24,1.7863635
2021-01-25,1.3468182
2021-01-26,0.29863638
2021-01-27,0.7054545
2021-01-28,-1.1004544
2021-01-29,-1.8404546
2021-01-30,-3.4422724
2021-01-31,-5.141363
2021-02-01,-3.5063636
2021-02-02,-4.4138637
2021-02-03,-4.7995453
2021-02-04,-9.408409
2021-02-05,-13.128409
2021-02-06,-16.032045
2021-02-07,-13.310226
2021-02-08,-9.582273
2021-02-09,-15.179091
2021-02-10,-15.049544
2021-02-11,-12.994318
2021-02-12,-13.834772
2021-02-13,-8.720227
2021-02-14,-5.264318
2021-02-15,-9.494545
2021-02-16,-5.7006817
2021-02-17,-11.518636
2021-02-18,-18.407728
2021-02-19,-12.590454
2021-02-20,-7.618181
2021-02-21,0.8059091
2021-02-22,0.24
2021-02-23,-4.2275
2021-02-24,1.8206818
2021-02-25,5.178409
2021-02-26,4.1949997
2021-02-27,1.4656819
2021-02-28,2.361591
2021-03-01,2.6990907
2021-03-02,3.3061364
2021-03-03,1.2627273
2021-03-04,-0.2738636
2021-03-05,-3.8979545
2021-03-06,-4.4375
2021-03-07,-2.9893181
2021-03-08,-6.360454
2021-03-09,-9.6475
2021-03-10,-9.628635
2021-03-11,-5.077727
2021-03-12,-1.0202273
2021-03-13,2.9099998
2021-03-14,2.3325002
2021-03-15,2.029091
2021-03-16,-0.23545454
2021-03-17,-1.4836364
2021-03-18,-0.62454545
2021-03-19,-4.7995453
2021-03-20,-6.2797728
2021-03-21,0.37159088
2021-03-22,-0.90636355
2021-03-23,-1.7863636
2021-03-24,3.973182
2021-03-25,4.6088634
2021-03-26,4.3856816
2021-03-27,5.105
2021-03-28,5.6013637
2021-03-29,4.7820454
2021-03-30,7.5415907
2021-03-31,6.328636
2021-04-01,4.587045
2021-04-02,2.5736365
2021-04-03,1.6354545
2021-04-04,2.5488634
2021-04-05,3.4284089
2021-04-06,0.91590905
2021-04-07,1.9575
2021-04-08,1.2674999
2021-04-09,2.4340906
2021-04-10,4.9868183
2021-04-11,4.0886364
2021-04-12,11.94
2021-04-13,7.300682
2021-04-14,5.3522725
2021-04-15,5.4011364
2021-04-16,8.013864
2021-04-17,10.365
2021-04-18,10.429545
2021-04-19,9.792954
2021-04-20,8.235909
2021-04-21,7.6268187
2021-04-22,6.5772724
2021-04-23,3.7147727
2021-04-24,2.2161362
2021-04-25,2.4238634
2021-04-26,2.7056818
2021-04-27,3.8536363
2021-04-28,3.87
2021-04-29,5.0825
2021-04-30,6.1170454
2021-05-01,4.5506816
2021-05-02,5.0640907
2021-05-03,3.3006818
2021-05-04,5.1029544
2021-05-05,4.317727
2021-05-06,6.3606815
2021-05-07,6.2375
2021-05-08,4.885
2021-05-09,7.5934086
2021-05-10,15.648181
2021-05-11,18.58409
2021-05-12,18.81659
2021-05-13,15.984091
2021-05-14,13.030454
2021-05-15,14.786363
2021-05-16,14.594091
2021-05-17,15.447498
2021-05-18,13.531591
2021-05-19,12.759317
2021-05-20,9.661364
2021-05-21,9.623863
2021-05-22,10.711364
2021-05-23,10.106817
2021-05-24,10.665
2021-05-25,11.950681
2021-05-26,11.078635
2021-05-27,10.486136
2021-05-28,11.316135
2021-05-29,10.223636
2021-05-30,10.255454
2021-05-31,10.499772
2021-06-01,13.900908
2021-06-02,14.624545
2021-06-03,16.082273
2021-06-04,17.269773
2021-06-05,18.306135
2021-06-06,18.477272
2021-06-07,18.922274
2021-06-08,18.067045
2021-06-09,17.556364
2021-06-10,17.591137
2021-06-11,18.275
2021-06-12,18.248634
2021-06-13,15.508636
2021-06-14,15.501365
2021-06-15,16.055681
2021-06-16,16.072725
2021-06-17,17.93409
2021-06-18,21.835455
2021-06-19,23.344545
2021-06-20,25.127045
2021-06-21,26.532043
2021-06-22,25.53659
2021-06-23,25.719091
2021-06-24,21.6675
2021-06-25,21.68568
2021-06-26,20.796364
2021-06-27,19.307728
2021-06-28,19.760454
2021-06-29,19.634773
2021-06-30,20.670225
2021-07-01,21.762499
2021-07-02,20.566591
2021-07-03,19.743408
2021-07-04,20.884998
2021-07-05,21.745455
2021-07-06,23.079546
2021-07-07,24.446363
2021-07-08,24.868864
2021-07-09,24.602272
2021-07-10,26.365908
2021-07-11,23.564318
2021-07-12,22.970455
2021-07-13,23.902954
2021-07-14,23.840681
2021-07-15,25.000456
2021-07-16,24.304773
2021-07-17,23.557045
2021-07-18,21.359318
2021-07-19,18.536818
2021-07-20,16.949318
