time,DE25C
2021-05-09,20.095999
2021-05-10,18.678
2021-05-11,12.944
2021-05-12,13.19
2021-05-13,12.615999
2021-05-14,10.4
2021-05-15,9.918
2021-05-16,11.15
2021-05-17,10.813999
2021-05-18,10.634
2021-05-19,9.723999
2021-05-20,11.302
2021-05-21,12.514
2021-05-22,10.186
2021-05-23,10.708
2021-05-24,12.914
2021-05-25,9.415999
2021-05-26,10.561999
2021-05-27,10.345999
2021-05-28,11.837999
2021-05-29,11.215999
2021-05-30,13.67
2021-05-31,15.172
2021-06-01,17.312
2021-06-02,19.458
2021-06-03,19.338001
2021-06-04,20.43
2021-06-05,18.939999
2021-06-06,15.25
2021-06-07,15.997999
2021-06-08,17.492
2021-06-09,20.293999
2021-06-10,20.0
2021-06-11,20.216
2021-06-12,17.289999
2021-06-13,15.546
2021-06-14,19.48
2021-06-15,17.614
2021-06-16,21.182
2021-06-17,26.720001
2021-06-18,24.844
2021-06-19,23.71
2021-06-20,21.284
2021-06-21,14.483999
2021-06-22,14.616
2021-06-23,15.35
2021-06-24,15.842
2021-06-25,17.154001
2021-06-26,19.317999
2021-06-27,21.074
2021-06-28,21.668
2021-06-29,20.24
2021-06-30,16.308
2021-07-01,14.695999
2021-07-02,16.038
2021-07-03,18.428
2021-07-04,18.522
2021-07-05,17.09
2021-07-06,19.522
2021-07-07,18.463999
2021-07-08,18.614
2021-07-09,18.098
2021-07-10,17.623999
2021-07-11,18.926
2021-07-12,20.242
2021-07-13,20.435999
2021-07-14,19.286
2021-07-15,19.382
2021-07-16,18.065998
2021-07-17,20.092001
2021-07-18,19.934
2021-07-19,16.256
2021-07-20,16.726
2021-07-21,18.132
2021-07-22,17.994
2021-07-23,16.268
2021-07-24,19.366001
2021-07-25,21.044
2021-07-26,21.041998
2021-07-27,18.778
2021-07-28,18.55
2021-07-29,17.488
2021-07-30,18.171999
2021-07-31,16.228
2021-08-01,15.813998
2021-08-02,15.219999
2021-08-03,15.372
2021-08-04,16.890001
2021-08-05,17.598
2021-08-06,17.112
2021-08-07,17.702
2021-08-08,16.567999
2021-08-09,16.598
2021-08-10,16.388
2021-08-11,17.202
2021-08-12,19.411999
2021-08-13,19.296
2021-08-14,18.169998
2021-08-15,19.47
2021-08-16,15.408
2021-08-17,14.67
2021-08-18,16.298
2021-08-19,16.326
2021-08-20,17.1
2021-08-21,18.286
2021-08-22,18.416
2021-08-23,17.214
2021-08-24,15.528
2021-08-25,15.18
2021-08-26,15.4279995
2021-08-27,14.664
2021-08-28,15.078
2021-08-29,15.610001
2021-08-30,16.878
2021-08-31,16.453999
2021-09-01,15.366
2021-09-02,14.885999
2021-09-03,15.492
2021-09-04,15.122
2021-09-05,14.532001
2021-09-06,14.972
2021-09-07,17.133999
2021-09-08,18.354
2021-09-09,20.144001
2021-09-10,20.198
2021-09-11,18.144001
2021-09-12,17.514
2021-09-13,14.553999
2021-09-14,16.654001
2021-09-15,18.025997
2021-09-16,15.3
2021-09-17,14.4019985
2021-09-18,13.834
2021-09-19,13.486
2021-09-20,11.809999
2021-09-21,11.976
2021-09-22,13.307999
2021-09-23,14.086
2021-09-24,15.544001
2021-09-25,17.478
2021-09-26,17.678
2021-09-27,17.112
2021-09-28,12.643999
2021-09-29,10.742
2021-09-30,11.274
2021-10-01,13.836
2021-10-02,14.4
2021-10-03,16.502
2021-10-04,12.516
2021-10-05,12.148
2021-10-06,11.138
2021-10-07,10.5
2021-10-08,10.268
2021-10-09,10.108
2021-10-10,8.314
2021-10-11,10.71
2021-10-12,9.396
2021-10-13,8.756
2021-10-14,11.9
2021-10-15,10.21
2021-10-16,7.032
2021-10-17,9.544001
2021-10-18,10.6779995
2021-10-19,14.384
2021-10-20,15.813998
2021-10-21,9.574
2021-10-22,7.0940003
2021-10-23,6.9199996
2021-10-24,6.5059996
2021-10-25,9.378
2021-10-26,12.042
2021-10-27,13.148
2021-10-28,10.808001
2021-10-29,11.672
2021-10-30,11.275999
2021-10-31,13.402
2021-11-01,10.148
2021-11-02,8.134
2021-11-03,6.128
2021-11-04,6.66
2021-11-05,7.588
2021-11-06,8.212
2021-11-07,8.747999
2021-11-08,7.5559998
2021-11-09,7.19
2021-11-10,5.056
2021-11-11,6.942
2021-11-12,7.4779997
2021-11-13,7.47
2021-11-14,7.5839996
2021-11-15,5.436
2021-11-16,4.2440004
2021-11-17,5.8599997
2021-11-18,8.21
2021-11-19,11.011999
2021-11-20,9.634
2021-11-21,6.839999
2021-11-22,3.214
2021-11-23,5.282
2021-11-24,5.936
2021-11-25,3.9440002
2021-11-26,3.61
2021-11-27,2.742
2021-11-28,1.554
2021-11-29,1.732
2021-11-30,5.58
2021-12-01,7.3039994
2021-12-02,1.3799999
2021-12-03,1.6279999
2021-12-04,3.4220002
2021-12-05,4.0519996
2021-12-06,2.324
2021-12-07,2.6999998
2021-12-08,3.5259998
2021-12-09,2.6859999
2021-12-10,2.002
2021-12-11,-0.594
2021-12-12,5.936
2021-12-13,8.789999
2021-12-14,7.8019996
2021-12-15,8.66
2021-12-16,8.162
2021-12-17,7.6380005
2021-12-18,6.424
2021-12-19,6.264
2021-12-20,0.4
2021-12-21,-3.654
2021-12-22,-4.3380003
2021-12-23,0.43599996
2021-12-24,5.3599997
2021-12-25,-3.618
2021-12-26,-4.1659994
2021-12-27,1.37
2021-12-28,6.026
2021-12-29,7.6260004
2021-12-30,12.066
2021-12-31,13.018
