time,CZ064
2021-01-01,1.4226667
2021-01-02,-2.5800002
2021-01-03,-1.4533333
2021-01-04,-2.2473333
2021-01-05,-2.2166667
2021-01-06,-2.4560003
2021-01-07,-1.1693333
2021-01-08,-3.0299997
2021-01-09,-0.864
2021-01-10,-1.3133334
2021-01-11,-4.3819995
2021-01-12,-2.2466664
2021-01-13,4.2413335
2021-01-14,5.18
2021-01-15,3.3613331
2021-01-16,-1.3353332
2021-01-17,2.7519999
2021-01-18,1.4006667
2021-01-19,3.507333
2021-01-20,5.642667
2021-01-21,8.501333
2021-01-22,5.002666
2021-01-23,2.8773334
2021-01-24,2.276
2021-01-25,3.154667
2021-01-26,-0.31733334
2021-01-27,3.9486666
2021-01-28,8.973332
2021-01-29,9.485999
2021-01-30,7.133333
2021-01-31,7.002
2021-02-01,8.059999
2021-02-02,9.818
2021-02-03,10.403333
2021-02-04,8.86
2021-02-05,9.3359995
2021-02-06,9.8793335
2021-02-07,5.490667
2021-02-08,4.13
2021-02-09,5.724
2021-02-10,4.178
2021-02-11,6.968
2021-02-12,5.8593335
2021-02-13,4.338667
2021-02-14,1.6453334
2021-02-15,4.8406663
2021-02-16,8.943334
2021-02-17,8.046
2021-02-18,8.83
2021-02-19,8.94
2021-02-20,9.640667
2021-02-21,10.018
2021-02-22,10.439333
2021-02-23,11.324001
2021-02-24,12.090667
2021-02-25,10.158001
2021-02-26,8.664667
2021-02-27,7.491333
2021-02-28,6.718667
2021-03-01,8.816
2021-03-02,9.023333
2021-03-03,7.928667
2021-03-04,8.561334
2021-03-05,7.9599996
2021-03-06,5.841334
2021-03-07,6.7839994
2021-03-08,7.233333
2021-03-09,3.5946665
2021-03-10,4.4346666
2021-03-11,8.5720005
2021-03-12,7.3159995
2021-03-13,6.7013335
2021-03-14,5.1833334
2021-03-15,5.0366664
2021-03-16,6.516667
2021-03-17,6.5859995
2021-03-18,2.6413333
2021-03-19,3.0233333
2021-03-20,2.8653333
2021-03-21,4.5926666
2021-03-22,5.8146663
2021-03-23,6.489333
2021-03-24,9.147999
2021-03-25,8.045333
2021-03-26,9.4140005
2021-03-27,8.065333
2021-03-28,9.392667
2021-03-29,11.774667
2021-03-30,14.242665
2021-03-31,14.258666
2021-04-01,13.686001
2021-04-02,14.282001
2021-04-03,11.616666
2021-04-04,8.448667
2021-04-05,8.736666
2021-04-06,7.9186664
2021-04-07,2.6046667
2021-04-08,6.338667
2021-04-09,8.353333
2021-04-10,8.331333
2021-04-11,7.9833326
2021-04-12,4.343333
2021-04-13,4.658667
2021-04-14,5.8673325
2021-04-15,6.3646665
2021-04-16,4.7166667
2021-04-17,5.239333
2021-04-18,7.108666
2021-04-19,5.626666
2021-04-20,9.309333
2021-04-21,10.108
2021-04-22,10.902666
2021-04-23,12.388666
2021-04-24,13.815333
2021-04-25,12.972667
2021-04-26,13.123333
2021-04-27,12.752
2021-04-28,10.582001
2021-04-29,9.641334
2021-04-30,10.485999
2021-05-01,9.261999
2021-05-02,7.8346663
2021-05-03,8.398667
2021-05-04,10.776668
2021-05-05,11.313333
2021-05-06,9.917999
2021-05-07,12.843334
2021-05-08,15.4366665
2021-05-09,15.883333
2021-05-10,13.178666
2021-05-11,9.970666
2021-05-12,9.273334
2021-05-13,9.964666
2021-05-14,10.018001
2021-05-15,9.564667
2021-05-16,12.102667
2021-05-17,10.477334
2021-05-18,9.007999
2021-05-19,9.875333
2021-05-20,11.271999
2021-05-21,13.322
2021-05-22,10.574667
2021-05-23,9.942
2021-05-24,10.662
2021-05-25,10.7699995
2021-05-26,11.243333
2021-05-27,13.889333
2021-05-28,16.500668
2021-05-29,18.347332
2021-05-30,17.027998
2021-05-31,17.424665
2021-06-01,17.226
2021-06-02,15.690667
2021-06-03,17.255333
2021-06-04,16.776667
2021-06-05,16.085333
2021-06-06,14.893334
2021-06-07,15.580665
2021-06-08,17.141998
2021-06-09,18.004
