time,DEF07
2021-01-01,6.3954167
2021-01-02,4.1066666
2021-01-03,3.2541664
2021-01-04,2.4191666
2021-01-05,3.4350002
2021-01-06,3.9962502
2021-01-07,4.0066667
2021-01-08,4.9870834
2021-01-09,4.535833
2021-01-10,3.3999999
2021-01-11,3.2216666
2021-01-12,2.6770833
2021-01-13,3.9108334
2021-01-14,4.1554165
2021-01-15,4.895833
2021-01-16,6.045833
2021-01-17,6.5475
2021-01-18,6.3375
2021-01-19,6.6454163
2021-01-20,8.151668
2021-01-21,11.59
2021-01-22,11.367916
2021-01-23,8.914166
2021-01-24,12.32
2021-01-25,12.60625
2021-01-26,14.311666
2021-01-27,14.57125
2021-01-28,13.879582
2021-01-29,11.002083
2021-01-30,12.723332
2021-01-31,11.022083
2021-02-01,12.841666
2021-02-02,12.277084
2021-02-03,12.070834
2021-02-04,12.371666
2021-02-05,11.257916
2021-02-06,10.560416
2021-02-07,9.836666
2021-02-08,10.829583
2021-02-09,10.792084
2021-02-10,12.814167
2021-02-11,13.457916
2021-02-12,12.014583
2021-02-13,10.534583
2021-02-14,11.78375
2021-02-15,12.0325
2021-02-16,11.042916
2021-02-17,12.703332
2021-02-18,10.590417
2021-02-19,12.325833
2021-02-20,12.654999
2021-02-21,9.720416
2021-02-22,8.619166
2021-02-23,10.037916
2021-02-24,11.944584
2021-02-25,11.274999
2021-02-26,12.604167
2021-02-27,10.987499
2021-02-28,11.430832
2021-03-01,11.881248
2021-03-02,12.632916
2021-03-03,13.03375
2021-03-04,12.010417
2021-03-05,12.034583
2021-03-06,12.428333
2021-03-07,11.592916
2021-03-08,10.20875
2021-03-09,10.501666
2021-03-10,10.319583
2021-03-11,11.732499
2021-03-12,12.47375
2021-03-13,11.030833
2021-03-14,11.863332
2021-03-15,13.047916
2021-03-16,13.303749
2021-03-17,13.494999
2021-03-18,11.09
2021-03-19,9.197917
2021-03-20,8.66875
2021-03-21,7.8333335
2021-03-22,10.4383335
2021-03-23,11.873749
2021-03-24,13.4783325
2021-03-25,13.9454155
2021-03-26,13.6762495
2021-03-27,15.389583
2021-03-28,16.207499
2021-03-29,17.230833
2021-03-30,18.32625
2021-03-31,19.933748
2021-04-01,17.317083
2021-04-02,15.823334
2021-04-03,15.058749
2021-04-04,15.6275
2021-04-05,16.70625
2021-04-06,16.77625
2021-04-07,16.647917
2021-04-08,16.151667
2021-04-09,15.353751
2021-04-10,16.685833
2021-04-11,16.055418
2021-04-12,16.249166
2021-04-13,16.629583
2021-04-14,15.708333
2021-04-15,13.222499
2021-04-16,14.538333
2021-04-17,14.621249
2021-04-18,14.164166
2021-04-19,15.982499
2021-04-20,15.774583
2021-04-21,15.141665
2021-04-22,16.672916
2021-04-23,16.437918
2021-04-24,14.646251
2021-04-25,14.607917
2021-04-26,16.093332
2021-04-27,16.145
2021-04-28,16.522083
2021-04-29,14.023334
2021-04-30,12.997085
2021-05-01,12.301666
2021-05-02,13.549999
2021-05-03,14.482082
2021-05-04,16.777916
2021-05-05,17.657084
2021-05-06,18.749166
2021-05-07,19.639584
2021-05-08,20.607082
2021-05-09,16.4125
2021-05-10,13.798749
2021-05-11,13.175832
2021-05-12,15.974583
2021-05-13,16.677917
2021-05-14,18.261667
2021-05-15,20.084583
2021-05-16,21.63875
2021-05-17,21.79125
2021-05-18,21.33875
2021-05-19,21.875
2021-05-20,22.143332
2021-05-21,22.897917
2021-05-22,20.18875
2021-05-23,17.238333
2021-05-24,16.975832
2021-05-25,20.015415
2021-05-26,21.437918
2021-05-27,19.933748
2021-05-28,21.802498
2021-05-29,23.632917
2021-05-30,24.744164
2021-05-31,24.352915
2021-06-01,20.33375
2021-06-02,20.437082
2021-06-03,21.935835
2021-06-04,22.564997
2021-06-05,21.594168
2021-06-06,22.600836
2021-06-07,24.797081
2021-06-08,26.127083
2021-06-09,26.802917
2021-06-10,26.910002
2021-06-11,26.214167
2021-06-12,25.310415
2021-06-13,26.094582
2021-06-14,26.029165
2021-06-15,25.597502
2021-06-16,23.766249
2021-06-17,19.997084
2021-06-18,19.99875
2021-06-19,19.484999
2021-06-20,20.129166
2021-06-21,20.666666
2021-06-22,20.694166
2021-06-23,21.659582
2021-06-24,23.999998
2021-06-25,26.089998
2021-06-26,26.404585
2021-06-27,24.924166
2021-06-28,23.3825
2021-06-29,23.441248
2021-06-30,24.985415
2021-07-01,26.445414
2021-07-02,26.862501
2021-07-03,26.385834
2021-07-04,27.01333
2021-07-05,27.371666
2021-07-06,24.621666
2021-07-07,24.373749
2021-07-08,24.787918
2021-07-09,28.042915
2021-07-10,30.3075
2021-07-11,31.018333
2021-07-12,26.675833
2021-07-13,24.119583
2021-07-14,25.200415
2021-07-15,27.320833
2021-07-16,28.412085
2021-07-17,29.197496
2021-07-18,28.753334
2021-07-19,27.5725
2021-07-20,26.429167
2021-07-21,28.198748
2021-07-22,29.450834
2021-07-23,29.685831
2021-07-24,28.010832
2021-07-25,26.512499
2021-07-26,26.721666
2021-07-27,27.315414
2021-07-28,29.379583
2021-07-29,29.379166
2021-07-30,28.625414
2021-07-31,24.48958
2021-08-01,22.957083
2021-08-02,24.149996
2021-08-03,25.868332
2021-08-04,27.432917
2021-08-05,27.989584
2021-08-06,27.915833
2021-08-07,25.92958
2021-08-08,24.549582
2021-08-09,26.809998
2021-08-10,29.092499
2021-08-11,30.295416
2021-08-12,31.265413
2021-08-13,33.792084
2021-08-14,34.055416
2021-08-15,33.44458
2021-08-16,31.291666
2021-08-17,26.927084
2021-08-18,27.379164
2021-08-19,27.113333
2021-08-20,27.172083
2021-08-21,27.970001
2021-08-22,28.936666
2021-08-23,28.664581
2021-08-24,27.614166
2021-08-25,26.649168
2021-08-26,27.449167
2021-08-27,27.320417
2021-08-28,25.309584
2021-08-29,24.997917
2021-08-30,24.643332
2021-08-31,25.724585
2021-09-01,24.570831
2021-09-02,23.665833
2021-09-03,24.072083
2021-09-04,25.793333
2021-09-05,27.301249
2021-09-06,29.374998
2021-09-07,27.264166
2021-09-08,24.722082
2021-09-09,23.37
2021-09-10,24.022501
2021-09-11,24.81958
2021-09-12,26.11
2021-09-13,24.565834
2021-09-14,20.471249
2021-09-15,20.959166
2021-09-16,21.727081
2021-09-17,22.455416
2021-09-18,22.46375
2021-09-19,21.821665
2021-09-20,22.005835
2021-09-21,21.491667
2021-09-22,20.795416
2021-09-23,21.642914
2021-09-24,20.805834
2021-09-25,20.098333
2021-09-26,19.829582
2021-09-27,21.203749
2021-09-28,21.225
2021-09-29,21.560417
2021-09-30,22.35
2021-10-01,21.577082
2021-10-02,21.738749
2021-10-03,16.951666
2021-10-04,15.653333
2021-10-05,17.35125
2021-10-06,20.81
2021-10-07,20.430834
2021-10-08,20.857916
2021-10-09,19.9875
2021-10-10,20.53875
2021-10-11,20.392084
2021-10-12,19.874584
2021-10-13,19.864584
2021-10-14,19.285
2021-10-15,19.19625
2021-10-16,18.869165
2021-10-17,20.568333
2021-10-18,21.02375
2021-10-19,21.014166
2021-10-20,20.564583
2021-10-21,18.383749
2021-10-22,16.13375
2021-10-23,16.265
2021-10-24,16.244583
2021-10-25,15.828751
2021-10-26,16.9425
2021-10-27,16.105
2021-10-28,16.520416
2021-10-29,17.259583
2021-10-30,19.697916
2021-10-31,20.168333
2021-11-01,18.28625
2021-11-02,14.6875
2021-11-03,11.503333
2021-11-04,10.397916
2021-11-05,9.527083
2021-11-06,9.16875
2021-11-07,8.107917
2021-11-08,10.133749
2021-11-09,11.125834
2021-11-10,11.39
2021-11-11,10.7075
2021-11-12,11.175416
2021-11-13,11.931251
2021-11-14,12.671666
2021-11-15,11.2458315
2021-11-16,9.361249
2021-11-17,9.641666
2021-11-18,11.157917
2021-11-19,13.683333
2021-11-20,12.629582
2021-11-21,12.704999
2021-11-22,9.9574995
2021-11-23,6.135
2021-11-24,6.490417
2021-11-25,6.9708333
2021-11-26,7.623333
2021-11-27,6.3354163
2021-11-28,4.7829165
2021-11-29,9.7525
2021-11-30,8.361667
2021-12-01,6.2529163
2021-12-02,7.51375
2021-12-03,6.6145825
2021-12-04,7.1362495
2021-12-05,8.684167
2021-12-06,7.4500003
2021-12-07,8.99875
2021-12-08,9.765833
2021-12-09,7.994167
2021-12-10,10.122083
2021-12-11,10.767917
2021-12-12,11.496666
2021-12-13,10.589167
2021-12-14,9.607499
2021-12-15,9.13
2021-12-16,8.6825
2021-12-17,9.064166
2021-12-18,8.535833
2021-12-19,9.764584
2021-12-20,9.854583
2021-12-21,11.983333
2021-12-22,11.020416
2021-12-23,10.973748
2021-12-24,11.797082
2021-12-25,11.757083
2021-12-26,13.264583
2021-12-27,14.7375
2021-12-28,12.576249
2021-12-29,11.29
2021-12-30,11.898334
2021-12-31,11.728748
