time,FR102
2021-06-19,25.739998
2021-06-20,24.636665
2021-06-21,25.653334
2021-06-22,27.673332
2021-06-23,28.49
2021-06-24,29.186666
2021-06-25,28.863333
2021-06-26,24.0
2021-06-27,24.15
2021-06-28,24.939997
2021-06-29,26.586664
2021-06-30,27.303331
2021-07-01,22.683332
2021-07-02,20.546667
2021-07-03,21.186666
2021-07-04,21.87
2021-07-05,24.346664
2021-07-06,25.189997
2021-07-07,26.6
2021-07-08,28.046667
2021-07-09,29.279999
2021-07-10,24.423332
2021-07-11,25.279999
2021-07-12,24.756666
2021-07-13,27.15
2021-07-14,29.523333
2021-07-15,25.406664
2021-07-16,25.073334
2021-07-17,23.943335
2021-07-18,24.396666
2021-07-19,21.85
2021-07-20,23.446665
2021-07-21,20.769999
2021-07-22,21.410002
2021-07-23,21.58
2021-07-24,22.409998
2021-07-25,24.816666
2021-07-26,27.323332
2021-07-27,27.796667
2021-07-28,27.736666
2021-07-29,26.256668
2021-07-30,25.633331
2021-07-31,25.843332
2021-08-01,26.309998
2021-08-02,22.296667
2021-08-03,22.603333
2021-08-04,23.863335
2021-08-05,22.086664
2021-08-06,21.003332
2021-08-07,21.923334
2021-08-08,26.003332
2021-08-09,25.386665
2021-08-10,25.699999
2021-08-11,25.323334
2021-08-12,24.24
2021-08-13,24.116663
2021-08-14,26.796667
2021-08-15,27.536665
2021-08-16,28.19
2021-08-17,21.736666
2021-08-18,18.416666
2021-08-19,19.01333
2021-08-20,20.39
2021-08-21,21.953333
2021-08-22,22.743332
2021-08-23,23.019999
2021-08-24,20.75
2021-08-25,17.706667
2021-08-26,18.03
2021-08-27,15.089999
2021-08-28,14.403333
2021-08-29,16.449999
2021-08-30,16.933332
2021-08-31,18.286667
2021-09-01,17.666666
2021-09-02,17.673332
2021-09-03,17.983335
2021-09-04,18.0
2021-09-05,19.603333
2021-09-06,17.716665
2021-09-07,17.623331
2021-09-08,17.806667
2021-09-09,17.883333
2021-09-10,18.426666
2021-09-11,19.126667
2021-09-12,19.74
2021-09-13,20.676666
2021-09-14,21.896666
2021-09-15,22.21
2021-09-16,23.65
2021-09-17,22.689997
2021-09-18,17.733332
2021-09-19,17.646667
2021-09-20,12.346667
2021-09-21,12.543332
2021-09-22,11.31
2021-09-23,12.593333
2021-09-24,16.449999
2021-09-25,18.393333
2021-09-26,19.109999
2021-09-27,19.923332
2021-09-28,18.986666
2021-09-29,16.553331
2021-09-30,13.973332
2021-10-01,15.78
2021-10-02,14.329999
2021-10-03,15.476666
2021-10-04,17.616667
2021-10-05,17.983332
2021-10-06,14.603333
2021-10-07,13.150001
2021-10-08,12.19
2021-10-09,9.339999
2021-10-10,8.276666
2021-10-11,9.353333
2021-10-12,10.653333
2021-10-13,8.153333
2021-10-14,6.24
2021-10-15,6.646666
2021-10-16,11.93
2021-10-17,9.856667
2021-10-18,9.106667
2021-10-19,9.383332
2021-10-20,11.489999
2021-10-21,14.153333
2021-10-22,13.133334
2021-10-23,11.25
2021-10-24,7.49
2021-10-25,7.213333
2021-10-26,7.74
2021-10-27,7.6633325
2021-10-28,7.1633334
2021-10-29,9.1433325
2021-10-30,11.006665
2021-10-31,9.706666
2021-11-01,9.089999
2021-11-02,9.37
2021-11-03,9.076667
2021-11-04,17.17
2021-11-05,9.866666
2021-11-06,8.416666
2021-11-07,8.716666
2021-11-08,8.183333
2021-11-09,8.820001
2021-11-10,6.153333
2021-11-11,6.0966663
2021-11-12,3.0066664
2021-11-13,4.5166664
2021-11-14,7.59
2021-11-15,5.506666
2021-11-16,6.7033334
2021-11-17,5.2666664
2021-11-18,6.8033333
2021-11-19,6.103333
2021-11-20,8.78
2021-11-21,6.126667
2021-11-22,3.153333
2021-11-23,6.5066667
2021-11-24,1.7233334
2021-11-25,3.1933334
2021-11-26,6.063333
2021-11-27,5.3099995
2021-11-28,9.21
2021-11-29,3.7466667
2021-11-30,3.0433333
2021-12-01,7.3666663
2021-12-02,9.48
2021-12-03,5.093333
2021-12-04,-1.01
2021-12-05,2.47
2021-12-06,3.22
2021-12-07,1.9733332
2021-12-08,0.6666666
2021-12-09,2.0733333
2021-12-10,1.6999999
2021-12-11,3.2566664
2021-12-12,1.9266666
2021-12-13,1.9866666
2021-12-14,-0.7266667
2021-12-15,0.51
2021-12-16,3.0333335
2021-12-17,5.33
2021-12-18,4.0266666
2021-12-19,4.2099996
2021-12-20,3.9766665
2021-12-21,0.26333332
2021-12-22,-1.4966666
2021-12-23,-2.84
2021-12-24,5.98
2021-12-25,7.6399994
2021-12-26,0.3
2021-12-27,-0.90333337
2021-12-28,-0.09666667
2021-12-29,2.7033331
2021-12-30,3.34
2021-12-31,8.9366665
