time,CH022
2021-01-01,7.2279997
2021-01-02,7.2020006
2021-01-03,8.082
2021-01-04,7.0479994
2021-01-05,7.7440004
2021-01-06,7.764
2021-01-07,7.472
2021-01-08,5.336
2021-01-09,2.582
2021-01-10,2.3899999
2021-01-11,1.964
2021-01-12,1.852
2021-01-13,1.418
2021-01-14,-2.082
2021-01-15,-1.322
2021-01-16,-2.968
2021-01-17,-4.1239996
2021-01-18,-2.654
2021-01-19,-0.67999995
2021-01-20,0.70199996
2021-01-21,5.284
2021-01-22,7.7660003
2021-01-23,8.16
2021-01-24,8.589999
2021-01-25,6.8619995
2021-01-26,1.8299999
2021-01-27,0.336
2021-01-28,1.9419998
2021-01-29,4.5439997
2021-01-30,8.259999
2021-01-31,7.2339997
2021-02-01,8.610001
2021-02-02,8.3619995
2021-02-03,10.518
2021-02-04,10.114
2021-02-05,10.5
2021-02-06,11.128
2021-02-07,10.176
2021-02-08,10.364
2021-02-09,8.51
2021-02-10,8.872
2021-02-11,10.824
2021-02-12,-2.484
2021-02-13,-4.498
2021-02-14,-6.606
2021-02-15,-2.948
2021-02-16,-2.744
2021-02-17,0.41599998
2021-02-18,5.132
2021-02-19,4.632
2021-02-20,4.822
2021-02-21,6.238
2021-02-22,6.768
2021-02-23,8.15
2021-02-24,7.62
2021-02-25,8.926
2021-02-26,10.9800005
2021-02-27,8.205999
2021-02-28,6.796
2021-03-01,4.7219996
2021-03-02,5.974
2021-03-03,7.436
2021-03-04,8.934
2021-03-05,7.681999
2021-03-06,4.922
2021-03-07,3.234
2021-03-08,5.8059998
2021-03-09,4.234
2021-03-10,3.2219996
2021-03-11,4.356
2021-03-12,4.97
2021-03-13,8.336
2021-03-14,8.444
2021-03-15,5.9040003
2021-03-16,3.7620003
2021-03-17,3.6260002
2021-03-18,3.3739998
2021-03-19,3.6360002
2021-03-20,2.81
2021-03-21,3.936
2021-03-22,2.1039999
2021-03-23,1.474
2021-03-24,2.458
2021-03-25,2.738
2021-03-26,4.236
2021-03-27,6.3199997
2021-03-28,8.9
2021-03-29,9.028
2021-03-30,8.115999
2021-03-31,8.878
2021-04-01,11.302
2021-04-02,11.636
2021-04-03,12.004
2021-04-04,6.459999
2021-04-05,7.3939996
2021-04-06,9.33
2021-04-07,4.9179997
2021-04-08,4.21
2021-04-09,4.91
2021-04-10,6.8479996
2021-04-11,9.9800005
2021-04-12,13.958
2021-04-13,13.297999
2021-04-14,6.6559997
2021-04-15,7.134
2021-04-16,6.836
2021-04-17,6.064
2021-04-18,7.5800004
2021-04-19,7.253999
2021-04-20,9.482
2021-04-21,10.66
2021-04-22,10.193999
2021-04-23,12.8880005
2021-04-24,10.575999
2021-04-25,11.429999
2021-04-26,13.542
2021-04-27,16.064
2021-04-28,14.9800005
2021-04-29,15.834
2021-04-30,18.78
2021-05-01,19.342
2021-05-02,20.602
2021-05-03,16.107998
2021-05-04,14.629999
2021-05-05,16.22
2021-05-06,16.081999
2021-05-07,16.694
2021-05-08,14.338
2021-05-09,13.522
2021-05-10,16.036
2021-05-11,18.334
2021-05-12,16.304
2021-05-13,13.455999
2021-05-14,13.098
2021-05-15,13.354001
2021-05-16,14.269999
2021-05-17,14.973999
2021-05-18,15.575999
2021-05-19,15.051999
2021-05-20,12.41
2021-05-21,13.511999
2021-05-22,15.304001
2021-05-23,19.832
2021-05-24,22.065998
2021-05-25,23.25
2021-05-26,19.015999
2021-05-27,18.418
2021-05-28,15.125999
2021-05-29,15.603999
2021-05-30,13.748001
2021-05-31,13.256
2021-06-01,12.49
2021-06-02,14.523999
2021-06-03,14.75
2021-06-04,15.603999
2021-06-05,16.43
2021-06-06,18.315998
2021-06-07,18.121998
2021-06-08,18.73
2021-06-09,18.452
2021-06-10,18.656
2021-06-11,19.002
2021-06-12,18.4
