time,DEA27
2021-01-01,10.1375
2021-01-02,12.045
2021-01-03,10.787499
2021-01-04,7.4399996
2021-01-05,6.2999997
2021-01-06,9.8875
2021-01-07,13.237499
2021-01-08,17.1975
2021-01-09,16.61
2021-01-10,14.795
2021-01-11,14.249999
2021-01-12,11.99
2021-01-13,10.855
2021-01-14,7.625
2021-01-15,10.17
2021-01-16,9.037499
2021-01-17,7.02
2021-01-18,9.3324995
2021-01-19,8.0075
2021-01-20,10.5475
2021-01-21,15.3825
2021-01-22,14.8525
2021-01-23,11.692499
2021-01-24,13.092501
2021-01-25,12.975
2021-01-26,10.495
2021-01-27,8.327499
2021-01-28,9.895
2021-01-29,10.325
2021-01-30,8.965
2021-01-31,6.6099997
2021-02-01,13.335
2021-02-02,19.859999
2021-02-03,21.64
2021-02-04,17.15
2021-02-05,18.684998
2021-02-06,15.41
2021-02-07,12.150001
2021-02-08,7.1849995
2021-02-09,10.13
2021-02-10,9.99
2021-02-11,20.869999
2021-02-12,15.012501
2021-02-13,12.6325
2021-02-14,5.2725
2021-02-15,5.4449997
2021-02-16,6.4124994
2021-02-17,10.145
2021-02-18,10.4725
2021-02-19,9.4025
2021-02-20,12.434999
2021-02-21,13.7525
2021-02-22,13.4525
2021-02-23,10.059999
2021-02-24,15.157499
2021-02-25,13.639999
2021-02-26,12.0125
2021-02-27,10.6325
2021-02-28,11.5199995
2021-03-01,10.15
2021-03-02,11.485
2021-03-03,13.95
2021-03-04,9.0475
2021-03-05,6.4325
2021-03-06,8.639999
2021-03-07,8.5825
2021-03-08,11.0825
2021-03-09,12.5725
2021-03-10,13.38
2021-03-11,11.3575
2021-03-12,13.7475
2021-03-13,16.619999
2021-03-14,13.1475
2021-03-15,12.575
2021-03-16,12.099999
2021-03-17,9.244999
2021-03-18,9.48
2021-03-19,8.463333
2021-03-20,8.804999
2021-03-21,12.539999
2021-03-22,10.617499
2021-03-23,8.634999
2021-03-24,8.3725
2021-03-25,10.42
2021-03-26,11.969999
2021-03-27,11.4775
2021-03-28,11.8025
2021-03-29,12.079999
2021-03-30,11.9025
2021-03-31,14.294999
2021-04-01,
2021-04-02,10.619999
2021-04-03,17.4725
2021-04-04,16.214998
2021-04-05,12.824999
2021-04-06,12.19
2021-04-07,12.455
2021-04-08,9.907499
2021-04-09,11.945
2021-04-10,9.997499
2021-04-11,16.2475
2021-04-12,12.942499
2021-04-13,13.5425
2021-04-14,11.3525
2021-04-15,13.127501
2021-04-16,15.769999
2021-04-17,13.455
2021-04-18,15.162499
2021-04-19,11.459999
2021-04-20,12.4925
2021-04-21,15.762499
2021-04-22,11.12
2021-04-23,12.6675
2021-04-24,13.777499
2021-04-25,12.66
2021-04-26,15.424999
2021-04-27,18.2025
2021-04-28,17.89
2021-04-29,20.645
2021-04-30,20.9425
2021-05-01,17.055
2021-05-02,16.355
2021-05-03,14.530001
2021-05-04,15.865
2021-05-05,14.5824995
2021-05-06,18.115
2021-05-07,17.3925
2021-05-08,16.185001
2021-05-09,19.122501
2021-05-10,16.9275
2021-05-11,17.742498
2021-05-12,18.5525
2021-05-13,18.467499
2021-05-14,17.185
2021-05-15,15.22
2021-05-16,18.6675
2021-05-17,20.4525
2021-05-18,17.915
2021-05-19,17.92
2021-05-20,16.535
2021-05-21,16.4475
2021-05-22,16.81
2021-05-23,20.977499
2021-05-24,25.105
2021-05-25,19.6075
2021-05-26,19.127499
2021-05-27,16.064999
2021-05-28,15.612499
2021-05-29,17.09
2021-05-30,17.985
2021-05-31,18.6175
2021-06-01,17.564999
2021-06-02,20.385
2021-06-03,20.0975
2021-06-04,20.0275
2021-06-05,20.689999
2021-06-06,22.5825
2021-06-07,19.0275
2021-06-08,18.3
2021-06-09,18.44
2021-06-10,19.055
2021-06-11,20.91
2021-06-12,21.262499
2021-06-13,17.557499
2021-06-14,22.6975
2021-06-15,24.449999
2021-06-16,21.119999
2021-06-17,22.727499
2021-06-18,23.15
2021-06-19,23.255
2021-06-20,24.865
2021-06-21,26.6575
2021-06-22,24.1625
2021-06-23,25.0325
2021-06-24,25.855
2021-06-25,24.7875
2021-06-26,24.665
2021-06-27,26.46
2021-06-28,28.314999
2021-06-29,28.512499
2021-06-30,24.91
2021-07-01,24.307499
2021-07-02,22.589998
2021-07-03,24.294998
2021-07-04,24.1775
2021-07-05,21.1775
2021-07-06,24.2625
2021-07-07,26.127499
2021-07-08,27.845
2021-07-09,25.109999
2021-07-10,23.4875
2021-07-11,22.162498
2021-07-12,24.565
2021-07-13,26.3125
2021-07-14,24.1925
2021-07-15,25.0075
2021-07-16,22.164999
2021-07-17,20.705
2021-07-18,21.91
2021-07-19,22.26
2021-07-20,21.6475
2021-07-21,23.244999
2021-07-22,24.844997
2021-07-23,25.553331
2021-07-24,27.2525
2021-07-25,30.142502
2021-07-26,29.529999
2021-07-27,28.804998
2021-07-28,28.1
2021-07-29,26.835
2021-07-30,27.002499
2021-07-31,29.869999
2021-08-01,30.755
2021-08-02,26.964998
2021-08-03,26.285
2021-08-04,28.8975
2021-08-05,25.127499
2021-08-06,25.645
2021-08-07,26.6575
2021-08-08,26.754997
2021-08-09,27.6175
2021-08-10,27.5275
2021-08-11,27.115
2021-08-12,26.342499
2021-08-13,25.635
2021-08-14,25.2475
2021-08-15,25.4375
2021-08-16,27.067501
2021-08-17,26.7125
2021-08-18,26.7325
2021-08-19,25.162498
2021-08-20,23.6075
2021-08-21,24.585
2021-08-22,25.5975
2021-08-23,24.6425
2021-08-24,24.375
2021-08-25,22.55
2021-08-26,25.71
2021-08-27,25.630001
2021-08-28,24.8925
2021-08-29,24.6025
2021-08-30,23.322498
2021-08-31,22.529999
2021-09-01,24.21
2021-09-02,25.81
2021-09-03,25.08
2021-09-04,21.49
2021-09-05,23.13
2021-09-06,22.05
