time,EL527
2021-01-01,0.21882352
2021-01-02,-0.13058822
2021-01-03,-0.5058823
2021-01-04,-1.8199999
2021-01-05,-4.9717646
2021-01-06,-3.8717647
2021-01-07,-4.760588
2021-01-08,-6.0305886
2021-01-09,-10.750587
2021-01-10,-11.115883
2021-01-11,-8.804117
2021-01-12,-9.365883
2021-01-13,-12.05647
2021-01-14,-20.374706
2021-01-15,-21.496471
2021-01-16,-20.094706
2021-01-17,-10.381176
2021-01-18,-7.43
2021-01-19,-2.7176468
2021-01-20,-4.274706
2021-01-21,-8.8970585
2021-01-22,-6.411176
2021-01-23,0.65294117
2021-01-24,0.9629411
2021-01-25,0.95941174
2021-01-26,0.72588235
2021-01-27,0.2588235
2021-01-28,-0.26117644
2021-01-29,-1.8229411
2021-01-30,-2.7641177
2021-01-31,-5.549412
2021-02-01,-8.394706
2021-02-02,-10.870587
2021-02-03,-8.959999
2021-02-04,-14.021764
2021-02-05,-16.15941
2021-02-06,-14.618824
2021-02-07,-9.658822
2021-02-08,-12.701177
2021-02-09,-13.885294
2021-02-10,-15.70294
2021-02-11,-19.240002
2021-02-12,-13.413529
2021-02-13,-8.958823
2021-02-14,-10.112353
2021-02-15,-12.035295
2021-02-16,-9.827646
2021-02-17,-20.998823
2021-02-18,-20.984705
2021-02-19,-11.302353
2021-02-20,-8.712941
2021-02-21,-9.11
2021-02-22,-13.14647
2021-02-23,-14.727647
2021-02-24,-7.5599995
2021-02-25,1.9429411
2021-02-26,2.5511763
2021-02-27,0.54058826
2021-02-28,1.1158823
2021-03-01,2.2788234
2021-03-02,1.2488235
2021-03-03,-0.39235294
2021-03-04,-4.1694117
2021-03-05,-7.6405883
2021-03-06,-6.754117
2021-03-07,-6.522941
2021-03-08,-11.209412
2021-03-09,-16.944117
2021-03-10,-17.94
2021-03-11,-12.6429405
2021-03-12,-5.707059
2021-03-13,-1.1717647
2021-03-14,0.84882355
2021-03-15,0.87235296
2021-03-16,0.5870588
2021-03-17,-0.56764704
2021-03-18,-3.6894116
2021-03-19,-8.114118
2021-03-20,-5.868235
2021-03-21,0.14999999
2021-03-22,-3.7917647
2021-03-23,-3.4341176
2021-03-24,3.5411766
2021-03-25,1.9105883
2021-03-26,0.06529411
2021-03-27,1.8264705
2021-03-28,4.018235
2021-03-29,2.452941
2021-03-30,4.504117
2021-03-31,3.652941
2021-04-01,2.9347057
2021-04-02,1.3870587
2021-04-03,1.3929412
2021-04-04,2.4794116
2021-04-05,1.6635294
2021-04-06,0.07764705
2021-04-07,1.2517647
2021-04-08,0.11529411
2021-04-09,0.1952941
2021-04-10,3.0294118
2021-04-11,3.637647
2021-04-12,8.0476465
2021-04-13,5.610588
2021-04-14,3.4888234
2021-04-15,2.8429413
2021-04-16,5.0782356
2021-04-17,6.598235
2021-04-18,7.278235
2021-04-19,5.6358824
2021-04-20,5.1635294
2021-04-21,4.1741176
2021-04-22,5.2576475
2021-04-23,3.9564707
2021-04-24,2.8458822
2021-04-25,2.388235
2021-04-26,3.672353
2021-04-27,2.1794116
2021-04-28,1.6405882
2021-04-29,2.0141175
2021-04-30,3.0482352
2021-05-01,2.0529413
2021-05-02,3.2082353
2021-05-03,4.6205883
2021-05-04,3.8170588
2021-05-05,2.6111765
2021-05-06,1.9335294
2021-05-07,3.492941
2021-05-08,4.2094116
2021-05-09,6.4929414
2021-05-10,8.561176
2021-05-11,15.872941
2021-05-12,17.508823
2021-05-13,17.779411
2021-05-14,12.724117
2021-05-15,15.258236
2021-05-16,14.534706
2021-05-17,15.5282345
2021-05-18,14.920588
2021-05-19,17.695293
2021-05-20,11.431765
2021-05-21,10.171764
2021-05-22,8.758235
2021-05-23,9.835882
2021-05-24,9.389412
2021-05-25,9.362352
2021-05-26,7.565882
2021-05-27,10.201765
2021-05-28,10.551765
2021-05-29,9.177647
2021-05-30,9.37
2021-05-31,9.727058
2021-06-01,12.501764
2021-06-02,15.699412
2021-06-03,16.8
2021-06-04,17.937647
2021-06-05,18.584118
2021-06-06,20.021765
2021-06-07,18.14647
2021-06-08,16.394707
2021-06-09,16.86
2021-06-10,18.244705
2021-06-11,18.561174
2021-06-12,17.534119
2021-06-13,14.750587
2021-06-14,15.620587
2021-06-15,16.068235
2021-06-16,14.953529
2021-06-17,17.36941
2021-06-18,20.158236
2021-06-19,22.282352
2021-06-20,23.394117
2021-06-21,24.890589
2021-06-22,26.178822
2021-06-23,24.682352
2021-06-24,20.912354
2021-06-25,22.260588
2021-06-26,20.940588
2021-06-27,20.345882
2021-06-28,20.94647
2021-06-29,20.594116
2021-06-30,21.47
2021-07-01,18.897648
2021-07-02,19.402353
2021-07-03,21.369999
2021-07-04,21.865881
2021-07-05,22.478235
2021-07-06,22.358234
2021-07-07,23.127645
2021-07-08,23.411177
2021-07-09,22.290588
2021-07-10,24.623528
2021-07-11,25.25588
2021-07-12,23.029411
2021-07-13,24.109999
2021-07-14,25.49353
2021-07-15,25.467058
2021-07-16,23.401176
2021-07-17,20.14412
2021-07-18,19.284706
2021-07-19,16.949413
2021-07-20,15.2576475
2021-07-21,14.794117
2021-07-22,15.960589
2021-07-23,16.093529
2021-07-24,15.482352
2021-07-25,18.562943
2021-07-26,21.390587
2021-07-27,22.578236
2021-07-28,20.25588
2021-07-29,19.948235
2021-07-30,17.968235
2021-07-31,16.92706
2021-08-01,16.520586
2021-08-02,16.815882
2021-08-03,14.131764
2021-08-04,14.531765
2021-08-05,14.8929405
2021-08-06,16.333529
2021-08-07,15.815882
2021-08-08,18.054705
2021-08-09,17.392351
2021-08-10,17.21941
2021-08-11,16.468235
2021-08-12,17.802353
2021-08-13,18.800587
2021-08-14,16.4
2021-08-15,14.487647
2021-08-16,15.4523535
2021-08-17,17.88647
2021-08-18,16.562353
2021-08-19,14.795294
2021-08-20,14.785294
2021-08-21,12.777647
2021-08-22,13.259999
2021-08-23,10.913529
2021-08-24,10.237059
2021-08-25,10.667646
2021-08-26,13.140587
2021-08-27,13.595882
2021-08-28,15.343529
2021-08-29,14.649411
2021-08-30,12.995295
2021-08-31,12.857646
2021-09-01,11.45294
2021-09-02,9.404706
2021-09-03,8.461765
2021-09-04,7.980588
2021-09-05,8.36647
2021-09-06,10.057647
2021-09-07,11.0752945
2021-09-08,14.592353
2021-09-09,12.150588
2021-09-10,10.470589
2021-09-11,11.844706
2021-09-12,12.381764
2021-09-13,11.925881
2021-09-14,7.4635296
2021-09-15,6.5188236
2021-09-16,6.3670583
2021-09-17,6.673529
2021-09-18,7.397647
2021-09-19,6.7299995
2021-09-20,6.1547055
2021-09-21,5.6635294
2021-09-22,4.99
2021-09-23,4.9170585
2021-09-24,8.043529
2021-09-25,8.054706
2021-09-26,8.187058
2021-09-27,6.777647
2021-09-28,5.947059
2021-09-29,8.141176
2021-09-30,7.6382356
2021-10-01,7.9647055
2021-10-02,9.294705
2021-10-03,8.747059
2021-10-04,9.452353
2021-10-05,9.339411
2021-10-06,10.597059
2021-10-07,10.374117
2021-10-08,10.812353
2021-10-09,10.928824
2021-10-10,10.652941
2021-10-11,9.355882
2021-10-12,6.924117
2021-10-13,5.751765
2021-10-14,4.2888236
2021-10-15,6.472353
2021-10-16,5.1988235
2021-10-17,4.467059
2021-10-18,3.5035293
2021-10-19,0.59470594
2021-10-20,2.6552942
2021-10-21,9.571765
2021-10-22,5.4635296
2021-10-23,1.8211764
2021-10-24,-0.10999999
2021-10-25,6.4794116
2021-10-26,7.2941175
2021-10-27,6.9105883
2021-10-28,6.4935293
2021-10-29,9.652352
2021-10-30,7.9635296
2021-10-31,7.5882354
