time,DK050
2021-01-01,-4.3399997
2021-01-02,-3.9049997
2021-01-03,-4.0225
2021-01-04,-5.7875
2021-01-05,-7.8475
2021-01-06,-5.605
2021-01-07,-5.2525
2021-01-08,-5.6375
2021-01-09,-9.4775
2021-01-10,-10.797501
2021-01-11,-11.877501
2021-01-12,-4.63
2021-01-13,-1.7724999
2021-01-14,-2.5525
2021-01-15,-6.0474997
2021-01-16,-9.084999
2021-01-17,-5.115
2021-01-18,-3.5349998
2021-01-19,-3.6324997
2021-01-20,-0.7775
2021-01-21,4.42
2021-01-22,3.0549998
2021-01-23,-1.3649999
2021-01-24,-5.125
2021-01-25,-5.9525
2021-01-26,-5.1449995
2021-01-27,-5.34
2021-01-28,1.66
2021-01-29,2.9149997
2021-01-30,1.5975
2021-01-31,1.3325
2021-02-01,1.8225
2021-02-02,3.9575
2021-02-03,4.365
2021-02-04,3.73
2021-02-05,3.9725
2021-02-06,3.4724998
2021-02-07,2.8224998
2021-02-08,-1.8449999
2021-02-09,-3.455
2021-02-10,-2.965
2021-02-11,-9.0824995
2021-02-12,-11.984999
2021-02-13,-12.16
2021-02-14,-10.0775
2021-02-15,-4.1625
2021-02-16,3.8425
2021-02-17,3.29
2021-02-18,1.9549999
2021-02-19,4.71
2021-02-20,4.8824997
2021-02-21,5.21
2021-02-22,7.152499
2021-02-23,6.2825003
2021-02-24,6.87
2021-02-25,6.6849995
2021-02-26,6.1225004
2021-02-27,1.8325
2021-02-28,-0.00500001
2021-03-01,1.4849999
2021-03-02,3.7849998
2021-03-03,3.8200002
2021-03-04,4.3775
2021-03-05,0.20249997
2021-03-06,-2.96
2021-03-07,-0.19
2021-03-08,0.2225
2021-03-09,-2.0075
2021-03-10,-0.0049999654
2021-03-11,5.3625
2021-03-12,3.1775
2021-03-13,3.5299997
2021-03-14,-0.83250004
2021-03-15,-2.0375
2021-03-16,-2.6999998
2021-03-17,-3.0749998
2021-03-18,-4.045
2021-03-19,-5.755
2021-03-20,-5.92
2021-03-21,-5.975
2021-03-22,-2.2900002
2021-03-23,-1.865
2021-03-24,0.74
2021-03-25,3.4075
2021-03-26,4.0225
2021-03-27,2.6175
2021-03-28,3.1225
2021-03-29,6.7174997
2021-03-30,8.415
2021-03-31,9.2675
2021-04-01,10.0775
2021-04-02,7.5525
2021-04-03,1.415
2021-04-04,0.86
2021-04-05,2.9724998
2021-04-06,-4.4674997
2021-04-07,-5.67
2021-04-08,-1.4775
2021-04-09,2.25
2021-04-10,5.1175
2021-04-11,8.304999
2021-04-12,0.77
2021-04-13,-2.365
2021-04-14,-2.9650002
2021-04-15,-1.7125
2021-04-16,-1.7225
2021-04-17,-0.9475
2021-04-18,0.9075
2021-04-19,2.6125
2021-04-20,4.4
2021-04-21,5.0575
2021-04-22,4.8975
2021-04-23,5.0649996
2021-04-24,6.8399997
2021-04-25,7.1724997
2021-04-26,5.7825
2021-04-27,6.205
2021-04-28,8.657499
2021-04-29,7.0575
2021-04-30,7.9075
2021-05-01,5.2049994
2021-05-02,2.075
2021-05-03,3.8425
2021-05-04,6.7249994
2021-05-05,4.5725
2021-05-06,4.21
2021-05-07,3.8449998
2021-05-08,6.9449997
2021-05-09,14.0
2021-05-10,16.23
2021-05-11,9.13
2021-05-12,4.9
2021-05-13,5.865
2021-05-14,6.835
2021-05-15,6.5824995
2021-05-16,5.9325
2021-05-17,5.185
2021-05-18,5.5475
2021-05-19,3.7225
2021-05-20,5.5125
2021-05-21,7.0049996
2021-05-22,7.105
2021-05-23,6.315
2021-05-24,7.205
2021-05-25,6.1399994
2021-05-26,7.2524996
2021-05-27,6.38
2021-05-28,8.41
2021-05-29,9.1375
2021-05-30,8.464999
2021-05-31,9.48
2021-06-01,11.3075
2021-06-02,13.5725
2021-06-03,14.4625
2021-06-04,14.8375
2021-06-05,12.6775
2021-06-06,10.549999
2021-06-07,12.719999
2021-06-08,13.047501
2021-06-09,13.462499
2021-06-10,13.9425
2021-06-11,13.757501
2021-06-12,15.762499
2021-06-13,15.8324995
2021-06-14,15.125
2021-06-15,16.66
2021-06-16,17.824999
2021-06-17,19.484999
2021-06-18,20.2725
2021-06-19,21.035
2021-06-20,19.1625
2021-06-21,17.86
2021-06-22,15.3575
2021-06-23,15.575
2021-06-24,13.6725
2021-06-25,12.907499
2021-06-26,14.0199995
2021-06-27,16.7225
2021-06-28,19.185
2021-06-29,15.7475
2021-06-30,10.535
2021-07-01,9.889999
2021-07-02,13.5125
2021-07-03,14.2725
2021-07-04,13.624999
2021-07-05,12.7975
2021-07-06,16.865
2021-07-07,14.065
2021-07-08,13.3525
2021-07-09,12.3375
2021-07-10,14.3225
2021-07-11,13.844999
2021-07-12,16.5375
2021-07-13,13.825
2021-07-14,11.185
2021-07-15,10.9275
2021-07-16,12.952499
2021-07-17,13.9225
2021-07-18,14.1575
2021-07-19,15.665
2021-07-20,16.01
2021-07-21,16.56
2021-07-22,17.177502
2021-07-23,17.77
2021-07-24,17.435
2021-07-25,15.372499
2021-07-26,15.407499
2021-07-27,15.134999
2021-07-28,14.545
2021-07-29,15.5925
2021-07-30,17.6925
2021-07-31,14.465
2021-08-01,11.225
2021-08-02,11.992499
2021-08-03,12.005
2021-08-04,10.86
2021-08-05,12.424999
2021-08-06,12.74
2021-08-07,14.075
2021-08-08,11.08
2021-08-09,13.5275
2021-08-10,15.7575
2021-08-11,17.217499
2021-08-12,19.079998
2021-08-13,20.662498
2021-08-14,20.4925
2021-08-15,20.4725
2021-08-16,14.1675
2021-08-17,11.249999
2021-08-18,12.275
2021-08-19,13.2825
2021-08-20,15.422501
2021-08-21,16.24
2021-08-22,14.539999
2021-08-23,12.467501
2021-08-24,11.3275
2021-08-25,11.565
2021-08-26,11.022499
2021-08-27,9.2925
2021-08-28,7.9049997
2021-08-29,7.924999
2021-08-30,9.1675
2021-08-31,10.4075
2021-09-01,10.9775
2021-09-02,12.0975
2021-09-03,13.3875
2021-09-04,13.415001
2021-09-05,13.572499
2021-09-06,13.9825
2021-09-07,13.755
2021-09-08,14.8025
2021-09-09,15.2925
2021-09-10,14.747499
2021-09-11,14.287499
2021-09-12,13.3949995
2021-09-13,14.537498
2021-09-14,16.11
2021-09-15,15.777499
2021-09-16,13.8925
2021-09-17,11.762499
2021-09-18,11.0625
2021-09-19,8.362499
2021-09-20,8.7275
2021-09-21,8.84
2021-09-22,8.68
2021-09-23,10.4675
2021-09-24,12.002499
2021-09-25,13.844999
2021-09-26,14.005
2021-09-27,12.6325
2021-09-28,11.7675
2021-09-29,10.8925
2021-09-30,7.5299997
2021-10-01,9.8925
2021-10-02,12.5175
2021-10-03,15.384999
2021-10-04,10.6675
2021-10-05,9.2325
2021-10-06,5.8075
2021-10-07,5.4674997
2021-10-08,7.2024994
2021-10-09,5.725
2021-10-10,3.1499999
2021-10-11,3.5175
2021-10-12,2.875
2021-10-13,2.9675
2021-10-14,2.7225
2021-10-15,5.745
2021-10-16,5.0674996
2021-10-17,5.79
2021-10-18,7.7975
2021-10-19,8.6875
2021-10-20,11.2300005
2021-10-21,9.45
2021-10-22,5.2524996
2021-10-23,3.825
2021-10-24,5.035
2021-10-25,5.41
2021-10-26,5.5275
2021-10-27,5.4599996
2021-10-28,6.2099996
2021-10-29,6.8875
2021-10-30,8.6975
2021-10-31,9.8825
2021-11-01,5.18
2021-11-02,3.1699998
2021-11-03,2.1825
2021-11-04,0.49249998
2021-11-05,0.89
2021-11-06,-0.88249993
2021-11-07,0.8225
2021-11-08,2.3899999
2021-11-09,0.8275
2021-11-10,5.1324997
2021-11-11,6.805
2021-11-12,5.9575
2021-11-13,4.1974998
2021-11-14,3.78
2021-11-15,2.475
2021-11-16,1.7449999
2021-11-17,2.12
2021-11-18,1.81
2021-11-19,2.1525002
2021-11-20,2.4924998
2021-11-21,3.6074998
2021-11-22,0.7775
2021-11-23,0.4325
2021-11-24,-0.9425
2021-11-25,0.46749997
2021-11-26,-1.18
2021-11-27,-2.0525
2021-11-28,-3.4625
2021-11-29,-4.5674996
2021-11-30,-2.4575
2021-12-01,2.19
2021-12-02,-0.10499998
2021-12-03,-5.0924997
2021-12-04,-0.33250004
2021-12-05,-0.8325
2021-12-06,-4.2025
2021-12-07,-4.7349997
2021-12-08,-2.7799997
2021-12-09,-2.5175
2021-12-10,-6.0
2021-12-11,-1.7800001
2021-12-12,-2.57
2021-12-13,1.6825
2021-12-14,0.65999997
2021-12-15,-0.17749998
2021-12-16,-2.4850001
2021-12-17,-2.7724998
2021-12-18,-4.38
2021-12-19,-3.3224998
2021-12-20,-4.2774997
2021-12-21,-8.487499
2021-12-22,-9.455
2021-12-23,-1.5200001
2021-12-24,3.6325002
2021-12-25,3.3
2021-12-26,2.34
2021-12-27,2.5125
2021-12-28,3.1175
2021-12-29,4.3624997
2021-12-30,7.21
2021-12-31,7.0600004
