time,ITF33
2021-04-11,3.9499998
2021-04-12,4.62
2021-04-13,5.45
2021-04-14,6.46
2021-04-15,6.0299997
2021-04-16,6.0299997
2021-04-17,6.5899997
2021-04-18,7.24
2021-04-19,8.559999
2021-04-20,9.349999
2021-04-21,9.38
2021-04-22,7.3599997
2021-04-23,8.94
2021-04-24,9.59
2021-04-25,8.349999
2021-04-26,7.49
2021-04-27,8.559999
2021-04-28,8.07
2021-04-29,6.3199997
2021-04-30,7.1099997
2021-05-01,6.23
2021-05-02,6.7799997
2021-05-03,8.5199995
2021-05-04,8.16
2021-05-05,5.72
2021-05-06,6.1099997
2021-05-07,6.8799996
2021-05-08,9.29
2021-05-09,12.59
2021-05-10,12.09
2021-05-11,10.61
2021-05-12,9.87
2021-05-13,11.15
2021-05-14,10.13
2021-05-15,10.719999
2021-05-16,10.559999
2021-05-17,11.34
2021-05-18,11.16
2021-05-19,10.71
2021-05-20,9.78
2021-05-21,10.809999
2021-05-22,9.94
2021-05-23,8.87
2021-05-24,9.8
2021-05-25,11.19
2021-05-26,10.58
2021-05-27,11.349999
2021-05-28,12.73
2021-05-29,14.929999
2021-05-30,13.61
2021-05-31,14.17
2021-06-01,17.289999
2021-06-02,17.5
2021-06-03,16.17
2021-06-04,13.75
2021-06-05,14.87
2021-06-06,15.839999
2021-06-07,15.2699995
2021-06-08,15.2
2021-06-09,16.71
2021-06-10,18.51
2021-06-11,17.31
2021-06-12,15.5
2021-06-13,17.74
2021-06-14,17.109999
2021-06-15,14.589999
2021-06-16,17.529999
2021-06-17,15.66
2021-06-18,14.2699995
2021-06-19,13.75
2021-06-20,13.7699995
2021-06-21,13.549999
2021-06-22,12.74
2021-06-23,13.299999
2021-06-24,16.529999
2021-06-25,13.42
2021-06-26,14.099999
2021-06-27,15.639999
2021-06-28,15.349999
2021-06-29,17.26
2021-06-30,14.88
2021-07-01,15.19
2021-07-02,17.21
2021-07-03,17.63
2021-07-04,17.5
2021-07-05,15.99
2021-07-06,14.889999
2021-07-07,17.48
2021-07-08,17.09
2021-07-09,16.609999
2021-07-10,17.119999
2021-07-11,16.4
2021-07-12,17.18
2021-07-13,18.109999
2021-07-14,17.289999
2021-07-15,17.91
2021-07-16,18.93
2021-07-17,20.689999
2021-07-18,21.52
2021-07-19,21.439999
2021-07-20,21.47
2021-07-21,20.77
2021-07-22,21.42
2021-07-23,19.13
2021-07-24,18.199999
2021-07-25,17.6
2021-07-26,19.039999
2021-07-27,18.57
2021-07-28,17.07
2021-07-29,16.24
2021-07-30,15.73
2021-07-31,16.529999
2021-08-01,15.549999
2021-08-02,14.99
2021-08-03,14.91
2021-08-04,16.21
2021-08-05,16.05
2021-08-06,17.109999
2021-08-07,16.25
2021-08-08,16.619999
2021-08-09,15.79
2021-08-10,17.029999
2021-08-11,16.38
2021-08-12,15.599999
2021-08-13,16.93
2021-08-14,16.75
2021-08-15,16.43
2021-08-16,14.799999
2021-08-17,15.21
2021-08-18,16.779999
2021-08-19,16.38
2021-08-20,16.96
2021-08-21,17.4
2021-08-22,17.039999
2021-08-23,16.74
2021-08-24,16.449999
2021-08-25,16.47
2021-08-26,16.109999
2021-08-27,14.44
2021-08-28,15.179999
2021-08-29,14.889999
2021-08-30,15.66
2021-08-31,14.7699995
2021-09-01,14.62
2021-09-02,15.57
2021-09-03,14.889999
2021-09-04,15.78
2021-09-05,17.14
2021-09-06,19.3
2021-09-07,20.439999
2021-09-08,20.199999
2021-09-09,18.68
2021-09-10,18.289999
2021-09-11,17.57
2021-09-12,14.29
2021-09-13,14.9
2021-09-14,16.09
2021-09-15,15.21
2021-09-16,15.53
2021-09-17,16.039999
2021-09-18,16.77
2021-09-19,16.31
2021-09-20,13.63
2021-09-21,15.23
2021-09-22,15.259999
2021-09-23,16.22
2021-09-24,16.449999
2021-09-25,17.97
2021-09-26,16.869999
2021-09-27,13.969999
2021-09-28,13.0199995
2021-09-29,11.0
2021-09-30,12.44
2021-10-01,13.469999
2021-10-02,10.58
2021-10-03,10.809999
2021-10-04,12.55
2021-10-05,11.74
2021-10-06,12.309999
2021-10-07,15.849999
2021-10-08,15.62
2021-10-09,14.66
2021-10-10,13.299999
2021-10-11,11.809999
2021-10-12,11.92
2021-10-13,13.24
2021-10-14,12.599999
2021-10-15,10.86
2021-10-16,10.62
2021-10-17,12.9
2021-10-18,13.19
2021-10-19,15.73
2021-10-20,12.429999
2021-10-21,8.34
2021-10-22,9.92
2021-10-23,10.45
2021-10-24,12.75
2021-10-25,12.4
2021-10-26,11.38
2021-10-27,14.99
2021-10-28,14.21
2021-10-29,11.91
2021-10-30,9.79
2021-10-31,9.22
2021-11-01,9.67
2021-11-02,7.1
2021-11-03,6.33
2021-11-04,6.97
2021-11-05,6.8999996
2021-11-06,10.91
2021-11-07,10.28
2021-11-08,8.57
2021-11-09,12.2699995
2021-11-10,10.41
2021-11-11,9.2699995
2021-11-12,11.259999
2021-11-13,11.34
2021-11-14,9.46
2021-11-15,8.48
2021-11-16,9.61
2021-11-17,8.96
2021-11-18,10.44
2021-11-19,11.71
2021-11-20,10.32
2021-11-21,6.16
2021-11-22,4.68
2021-11-23,5.79
2021-11-24,5.87
2021-11-25,3.82
2021-11-26,5.25
2021-11-27,3.32
2021-11-28,1.23
2021-11-29,1.6999999
2021-11-30,7.95
2021-12-01,7.64
2021-12-02,2.8
2021-12-03,5.0899997
2021-12-04,5.6
2021-12-05,5.0299997
2021-12-06,3.3899999
2021-12-07,3.4299998
2021-12-08,5.4
2021-12-09,6.18
2021-12-10,5.04
2021-12-11,5.5699997
2021-12-12,10.7
2021-12-13,8.54
2021-12-14,8.55
2021-12-15,9.95
2021-12-16,8.429999
2021-12-17,6.89
2021-12-18,5.2
2021-12-19,4.0099998
2021-12-20,5.13
2021-12-21,3.74
2021-12-22,1.2099999
2021-12-23,6.24
2021-12-24,6.42
2021-12-25,5.87
2021-12-26,5.5299997
2021-12-27,6.97
2021-12-28,7.37
2021-12-29,7.41
2021-12-30,11.16
2021-12-31,11.309999
