time,AT113
2021-01-01,1.5
2021-01-02,0.815
2021-01-03,0.45999998
2021-01-04,0.625
2021-01-05,0.95
2021-01-06,0.88
2021-01-07,0.735
2021-01-08,0.19999999
2021-01-09,-0.07
2021-01-10,-1.6999999
2021-01-11,-2.275
2021-01-12,0.59
2021-01-13,0.97999996
2021-01-14,0.42999998
2021-01-15,-0.9699999
2021-01-16,-3.165
2021-01-17,-0.24499999
2021-01-18,2.09
2021-01-19,2.0
2021-01-20,6.46
2021-01-21,8.41
2021-01-22,5.96
2021-01-23,2.88
2021-01-24,0.875
2021-01-25,0.45999998
2021-01-26,0.73
2021-01-27,0.55499995
2021-01-28,6.935
2021-01-29,8.605
2021-01-30,5.2749996
2021-01-31,1.1
2021-02-01,5.67
2021-02-02,8.28
2021-02-03,10.004999
2021-02-04,7.585
2021-02-05,6.765
2021-02-06,6.4399996
2021-02-07,4.9849997
2021-02-08,-1.115
2021-02-09,-4.9799995
2021-02-10,-7.2599998
2021-02-11,-6.62
2021-02-12,-6.285
2021-02-13,-5.925
2021-02-14,-3.03
2021-02-15,0.044999998
2021-02-16,6.875
2021-02-17,7.79
2021-02-18,6.2599998
2021-02-19,7.4049997
2021-02-20,9.055
2021-02-21,9.875
2021-02-22,8.74
2021-02-23,12.66
2021-02-24,12.855
2021-02-25,12.385
2021-02-26,7.18
2021-02-27,5.0299997
2021-02-28,4.81
2021-03-01,6.575
2021-03-02,8.145
2021-03-03,8.52
2021-03-04,8.45
2021-03-05,3.645
2021-03-06,2.175
2021-03-07,2.3799999
2021-03-08,2.55
2021-03-09,3.23
2021-03-10,6.16
2021-03-11,8.719999
2021-03-12,6.56
2021-03-13,5.915
2021-03-14,3.6799998
2021-03-15,5.0249996
2021-03-16,4.62
2021-03-17,3.745
2021-03-18,2.8649998
2021-03-19,1.9749999
2021-03-20,1.805
2021-03-21,4.125
2021-03-22,4.355
2021-03-23,5.475
2021-03-24,7.3599997
2021-03-25,9.225
2021-03-26,10.165
2021-03-27,7.845
2021-03-28,9.5
2021-03-29,12.879999
2021-03-30,14.914999
2021-03-31,16.755
2021-04-01,16.81
2021-04-02,8.934999
2021-04-03,7.0599995
2021-04-04,7.295
2021-04-05,4.01
2021-04-06,0.62
2021-04-07,1.3
2021-04-08,4.255
2021-04-09,8.934999
2021-04-10,11.155
2021-04-11,9.055
2021-04-12,4.23
2021-04-13,4.1949997
2021-04-14,3.725
2021-04-15,4.34
2021-04-16,4.295
2021-04-17,7.24
2021-04-18,7.58
2021-04-19,7.545
2021-04-20,9.58
2021-04-21,12.01
2021-04-22,9.93
2021-04-23,10.264999
2021-04-24,11.804999
2021-04-25,10.305
2021-04-26,9.87
2021-04-27,10.635
2021-04-28,11.610001
2021-04-29,10.99
2021-04-30,6.0249996
2021-05-01,7.7549996
2021-05-02,9.01
2021-05-03,8.75
2021-05-04,9.414999
2021-05-05,7.3450003
2021-05-06,6.8
2021-05-07,8.469999
2021-05-08,11.055
2021-05-09,19.419998
2021-05-10,15.18
2021-05-11,12.03
2021-05-12,12.08
2021-05-13,11.07
2021-05-14,10.895
2021-05-15,10.32
2021-05-16,11.725
2021-05-17,10.53
2021-05-18,10.43
2021-05-19,9.815001
2021-05-20,11.75
2021-05-21,12.719999
2021-05-22,11.7
2021-05-23,11.53
2021-05-24,11.26
2021-05-25,10.155
2021-05-26,10.21
2021-05-27,11.475
2021-05-28,13.11
2021-05-29,15.334999
2021-05-30,15.554999
2021-05-31,15.965
2021-06-01,17.95
2021-06-02,19.685
2021-06-03,19.95
2021-06-04,20.935
2021-06-05,17.305
2021-06-06,16.099998
2021-06-07,16.619999
2021-06-08,18.704998
2021-06-09,20.369999
2021-06-10,21.095
2021-06-11,21.675
2021-06-12,20.67
2021-06-13,18.64
2021-06-14,20.66
2021-06-15,22.59
2021-06-16,24.724998
2021-06-17,25.88
2021-06-18,25.765
2021-06-19,25.539999
2021-06-20,22.23
2021-06-21,20.314999
2021-06-22,16.21
2021-06-23,18.789999
2021-06-24,17.044998
2021-06-25,16.805
2021-06-26,18.955
2021-06-27,21.25
2021-06-28,21.675
2021-06-29,17.579998
2021-06-30,14.65
2021-07-01,14.174999
2021-07-02,17.369999
2021-07-03,19.73
2021-07-04,17.825
2021-07-05,18.015
2021-07-06,17.16
2021-07-07,18.395
2021-07-08,16.84
2021-07-09,17.265
2021-07-10,18.785
2021-07-11,17.96
2021-07-12,19.25
2021-07-13,16.055
2021-07-14,15.02
2021-07-15,17.8
2021-07-16,18.795
2021-07-17,19.115
2021-07-18,21.355
2021-07-19,21.204998
2021-07-20,19.009998
2021-07-21,19.41
2021-07-22,20.384998
2021-07-23,21.41
2021-07-24,20.88
2021-07-25,19.895
2021-07-26,20.119999
2021-07-27,19.02
2021-07-28,17.895
2021-07-29,18.425
2021-07-30,19.974998
2021-07-31,18.11
2021-08-01,17.154999
2021-08-02,15.91
2021-08-03,15.129999
2021-08-04,16.695
2021-08-05,17.279999
2021-08-06,17.36
2021-08-07,16.845001
2021-08-08,15.965
2021-08-09,17.305
2021-08-10,18.630001
2021-08-11,20.835
2021-08-12,21.974998
2021-08-13,23.044998
2021-08-14,23.044998
2021-08-15,22.234999
2021-08-16,17.779999
2021-08-17,13.724999
2021-08-18,16.09
2021-08-19,17.475
2021-08-20,19.06
2021-08-21,20.41
2021-08-22,17.34
2021-08-23,16.98
2021-08-24,15.865
2021-08-25,16.465
2021-08-26,14.799999
2021-08-27,14.735
2021-08-28,13.764999
2021-08-29,14.285
2021-08-30,15.725
2021-08-31,15.52
2021-09-01,16.154999
2021-09-02,16.974998
2021-09-03,18.009998
2021-09-04,18.555
2021-09-05,19.415
2021-09-06,19.925
2021-09-07,19.365
2021-09-08,20.07
2021-09-09,19.93
2021-09-10,19.064999
2021-09-11,17.985
2021-09-12,16.9
2021-09-13,18.05
2021-09-14,18.939999
2021-09-15,18.939999
2021-09-16,16.46
2021-09-17,15.04
2021-09-18,15.83
2021-09-19,15.025
2021-09-20,13.83
2021-09-21,13.115
2021-09-22,12.834999
2021-09-23,14.7
2021-09-24,15.37
2021-09-25,16.74
2021-09-26,16.625
2021-09-27,16.8
2021-09-28,13.389999
2021-09-29,12.105
2021-09-30,9.849999
2021-10-01,11.764999
2021-10-02,15.844999
2021-10-03,17.079998
2021-10-04,12.139999
2021-10-05,12.424999
2021-10-06,10.764999
2021-10-07,11.19
2021-10-08,11.719999
2021-10-09,11.225
2021-10-10,9.059999
2021-10-11,7.6499996
2021-10-12,8.995
2021-10-13,6.9799995
2021-10-14,8.485
2021-10-15,9.004999
2021-10-16,9.04
2021-10-17,7.845
2021-10-18,6.9449997
2021-10-19,12.5199995
2021-10-20,14.994999
2021-10-21,11.66
2021-10-22,6.755
