time,NL423
2021-01-01,3.3999999
2021-01-02,4.8485713
2021-01-03,3.2485714
2021-01-04,4.801429
2021-01-05,1.2371428
2021-01-06,-2.0185714
2021-01-07,0.13428572
2021-01-08,-1.4599999
2021-01-09,0.53571427
2021-01-10,2.44
2021-01-11,3.2271426
2021-01-12,5.225714
2021-01-13,3.0114286
2021-01-14,2.7685711
2021-01-15,-1.0442858
2021-01-16,-6.4685717
2021-01-17,0.0014287233
2021-01-18,-3.3614285
2021-01-19,-4.4399996
2021-01-20,-3.8214285
2021-01-21,-1.4414285
2021-01-22,-3.1028574
2021-01-23,-4.8414283
2021-01-24,-0.072857104
2021-01-25,0.6057144
2021-01-26,-2.4814284
2021-01-27,1.4671428
2021-01-28,3.4114285
2021-01-29,1.96
2021-01-30,0.7871428
2021-01-31,2.0114286
2021-02-01,5.442857
2021-02-02,6.2185717
2021-02-03,5.29
2021-02-04,5.325714
2021-02-05,2.3342857
2021-02-06,5.5099998
2021-02-07,6.928571
2021-02-08,3.2157142
2021-02-09,6.8142853
2021-02-10,5.1657143
2021-02-11,5.0099998
2021-02-12,1.147143
2021-02-13,-7.9814286
2021-02-14,-6.848571
2021-02-15,-2.82
2021-02-16,-1.6685715
2021-02-17,-1.9085715
2021-02-18,-4.2114286
2021-02-19,-3.7828572
2021-02-20,-6.5828567
2021-02-21,-1.6071427
2021-02-22,-2.0942855
2021-02-23,7.2314286
2021-02-24,4.542857
2021-02-25,1.2814285
2021-02-26,4.24
2021-02-27,-1.0557142
2021-02-28,-0.44571432
2021-03-01,0.93285716
2021-03-02,2.1200001
2021-03-03,-0.44714287
2021-03-04,2.9399998
2021-03-05,1.0957142
2021-03-06,-0.5428571
2021-03-07,2.5328572
2021-03-08,0.8514285
2021-03-09,-0.8785714
2021-03-10,-1.6014284
2021-03-11,-0.8942857
2021-03-12,-5.9742856
2021-03-13,-5.178571
2021-03-14,-2.1714282
2021-03-15,0.065714255
2021-03-16,0.49571425
2021-03-17,4.8157144
2021-03-18,0.6842857
2021-03-19,-1.3042858
2021-03-20,-3.5128567
2021-03-21,-1.0899999
2021-03-22,-1.2385713
2021-03-23,-3.9199996
2021-03-24,-3.3157141
2021-03-25,-2.875714
2021-03-26,-0.7885714
2021-03-27,-0.85428566
2021-03-28,-3.558571
2021-03-29,-0.8142857
2021-03-30,-0.7642856
2021-03-31,1.5571429
2021-04-01,3.5271428
2021-04-02,2.5214286
2021-04-03,1.2471427
2021-04-04,1.3914286
2021-04-05,5.3885717
2021-04-06,3.5642858
2021-04-07,4.942857
2021-04-08,6.0385714
2021-04-09,3.3071427
2021-04-10,0.82714283
2021-04-11,1.9442856
2021-04-12,6.1028566
2021-04-13,1.7785714
2021-04-14,2.9085712
2021-04-15,5.1899996
2021-04-16,8.139999
2021-04-17,9.62
2021-04-18,10.142858
2021-04-19,10.741429
2021-04-20,8.88
2021-04-21,8.358571
2021-04-22,5.9257135
2021-04-23,5.924286
2021-04-24,7.21
2021-04-25,9.381429
2021-04-26,9.764285
2021-04-27,5.0457144
2021-04-28,10.125714
2021-04-29,12.221428
2021-04-30,9.938571
2021-05-01,12.601428
2021-05-02,10.992857
2021-05-03,14.238571
2021-05-04,12.104285
2021-05-05,7.252857
2021-05-06,8.97
2021-05-07,9.647142
2021-05-08,9.544286
2021-05-09,12.312857
2021-05-10,7.2457137
2021-05-11,9.681428
2021-05-12,9.199999
2021-05-13,12.761428
2021-05-14,13.268572
2021-05-15,12.488571
2021-05-16,12.935713
2021-05-17,11.438571
2021-05-18,10.671428
2021-05-19,9.845714
2021-05-20,10.995714
2021-05-21,15.734285
2021-05-22,14.629999
2021-05-23,11.064286
2021-05-24,13.615714
2021-05-25,12.315713
2021-05-26,10.782857
2021-05-27,13.1614275
2021-05-28,10.805713
2021-05-29,12.031428
2021-05-30,7.21
2021-05-31,9.805715
2021-06-01,11.002858
2021-06-02,13.857142
2021-06-03,13.355715
2021-06-04,15.232856
2021-06-05,11.567142
2021-06-06,10.24
2021-06-07,7.835715
2021-06-08,11.052856
2021-06-09,13.795715
2021-06-10,13.528571
2021-06-11,13.397143
2021-06-12,13.362856
2021-06-13,10.174286
2021-06-14,16.37857
2021-06-15,17.828571
2021-06-16,16.727142
2021-06-17,14.975714
2021-06-18,18.742857
2021-06-19,19.678572
2021-06-20,22.781427
2021-06-21,21.685715
2021-06-22,21.047144
2021-06-23,18.11857
2021-06-24,17.374287
2021-06-25,15.812858
2021-06-26,15.751427
2021-06-27,17.78
2021-06-28,16.234285
2021-06-29,17.807142
2021-06-30,17.118572
2021-07-01,19.425714
2021-07-02,19.491426
