time,ITH20
2021-05-08,9.493636
2021-05-09,15.366364
2021-05-10,13.065454
2021-05-11,10.583637
2021-05-12,11.421818
2021-05-13,11.572727
2021-05-14,9.320909
2021-05-15,10.153635
2021-05-16,11.555454
2021-05-17,11.240001
2021-05-18,11.38
2021-05-19,11.623635
2021-05-20,9.12
2021-05-21,11.20909
2021-05-22,9.576364
2021-05-23,8.721818
2021-05-24,10.259091
2021-05-25,10.3781805
2021-05-26,10.529091
2021-05-27,11.667273
2021-05-28,13.061817
2021-05-29,14.585453
2021-05-30,12.124545
2021-05-31,13.450909
2021-06-01,15.096365
2021-06-02,16.481815
2021-06-03,16.956366
2021-06-04,14.5
2021-06-05,15.697272
2021-06-06,16.102728
2021-06-07,16.73091
2021-06-08,17.083635
2021-06-09,18.308182
2021-06-10,18.786366
2021-06-11,18.969091
2021-06-12,16.005455
2021-06-13,17.550001
2021-06-14,19.467272
2021-06-15,15.330001
2021-06-16,19.767273
2021-06-17,16.82
2021-06-18,13.99909
2021-06-19,13.176364
2021-06-20,13.24
2021-06-21,13.020908
2021-06-22,13.434546
2021-06-23,13.751819
2021-06-24,16.322727
2021-06-25,14.766361
2021-06-26,14.517273
2021-06-27,15.834546
2021-06-28,14.396365
2021-06-29,15.716364
2021-06-30,14.260909
2021-07-01,14.357273
2021-07-02,17.03
2021-07-03,18.160002
2021-07-04,18.235456
2021-07-05,17.01
2021-07-06,16.024546
2021-07-07,17.633636
2021-07-08,17.951817
2021-07-09,18.068182
2021-07-10,18.075453
2021-07-11,17.054544
2021-07-12,17.094545
2021-07-13,17.062727
2021-07-14,18.19818
2021-07-15,17.272728
2021-07-16,18.063637
2021-07-17,20.596361
2021-07-18,22.290909
2021-07-19,20.217272
2021-07-20,21.10182
2021-07-21,20.479998
2021-07-22,19.853636
2021-07-23,16.825455
2021-07-24,17.66909
2021-07-25,17.984545
2021-07-26,19.865454
2021-07-27,19.129091
2021-07-28,17.860909
2021-07-29,16.072727
2021-07-30,15.555454
2021-07-31,16.918182
2021-08-01,15.182727
2021-08-02,15.323635
2021-08-03,15.751817
2021-08-04,16.669998
2021-08-05,16.988182
2021-08-06,18.139091
2021-08-07,16.701818
2021-08-08,16.792727
2021-08-09,16.789999
2021-08-10,17.618181
2021-08-11,17.469091
2021-08-12,18.129091
2021-08-13,17.870907
2021-08-14,18.194546
2021-08-15,17.888182
2021-08-16,15.807272
2021-08-17,14.929999
2021-08-18,17.472727
2021-08-19,17.268183
2021-08-20,17.722727
2021-08-21,17.728182
2021-08-22,17.926363
2021-08-23,17.086363
2021-08-24,16.31818
2021-08-25,16.24273
2021-08-26,16.06091
2021-08-27,14.776364
2021-08-28,15.767272
2021-08-29,14.131818
2021-08-30,15.803636
2021-08-31,14.822727
2021-09-01,15.040909
2021-09-02,15.664545
2021-09-03,15.407272
2021-09-04,16.224546
2021-09-05,16.648182
2021-09-06,19.31
2021-09-07,21.007273
2021-09-08,20.313635
2021-09-09,20.233637
2021-09-10,20.080908
2021-09-11,19.122726
2021-09-12,15.504546
2021-09-13,15.723637
2021-09-14,15.272726
2021-09-15,16.28818
2021-09-16,16.207273
2021-09-17,15.95909
2021-09-18,17.442726
2021-09-19,16.814547
2021-09-20,15.4345455
2021-09-21,15.195456
2021-09-22,15.418181
2021-09-23,16.66
2021-09-24,16.910002
2021-09-25,18.622728
2021-09-26,17.786364
2021-09-27,15.384546
2021-09-28,14.222727
2021-09-29,11.669091
2021-09-30,11.506363
2021-10-01,14.447272
2021-10-02,10.404545
2021-10-03,11.806363
2021-10-04,12.810909
2021-10-05,11.670908
2021-10-06,12.360909
2021-10-07,15.176364
2021-10-08,16.199999
2021-10-09,13.436362
2021-10-10,13.983637
2021-10-11,11.340909
2021-10-12,11.781818
2021-10-13,11.961819
2021-10-14,13.48
2021-10-15,10.762727
2021-10-16,10.027273
2021-10-17,12.468182
2021-10-18,12.682727
2021-10-19,16.839088
2021-10-20,14.768183
2021-10-21,8.388183
2021-10-22,9.024545
2021-10-23,10.294546
2021-10-24,12.129999
2021-10-25,12.33909
2021-10-26,11.205454
2021-10-27,14.814545
2021-10-28,14.158182
2021-10-29,12.988183
2021-10-30,10.390908
2021-10-31,8.96
2021-11-01,9.780909
2021-11-02,7.5000005
2021-11-03,6.098182
2021-11-04,7.4572735
2021-11-05,6.556363
2021-11-06,10.39
2021-11-07,10.026363
2021-11-08,7.497272
2021-11-09,12.04909
2021-11-10,11.4518175
2021-11-11,9.930909
2021-11-12,11.005455
2021-11-13,11.669091
2021-11-14,10.718182
2021-11-15,10.025454
2021-11-16,7.7663646
2021-11-17,8.992727
2021-11-18,10.263636
2021-11-19,11.61
2021-11-20,9.454545
2021-11-21,5.9700007
2021-11-22,5.454546
2021-11-23,5.2527275
2021-11-24,6.552727
2021-11-25,3.9727273
2021-11-26,4.8572726
2021-11-27,3.408182
2021-11-28,1.2409091
2021-11-29,0.72909087
2021-11-30,6.926364
2021-12-01,7.714545
2021-12-02,2.8454545
2021-12-03,3.6772728
2021-12-04,5.0299997
2021-12-05,5.202727
2021-12-06,3.1845453
2021-12-07,3.3263636
2021-12-08,5.3336368
2021-12-09,5.280909
2021-12-10,5.197273
2021-12-11,3.8390906
2021-12-12,9.87909
2021-12-13,9.862728
2021-12-14,9.461817
2021-12-15,9.285455
2021-12-16,7.3399997
2021-12-17,4.7145457
2021-12-18,5.6254544
2021-12-19,3.5854547
2021-12-20,5.0436363
2021-12-21,3.3054545
2021-12-22,0.42454547
2021-12-23,5.127273
2021-12-24,6.3590913
2021-12-25,4.193636
2021-12-26,4.0499997
2021-12-27,6.558182
2021-12-28,8.164544
2021-12-29,7.6690907
2021-12-30,10.592727
2021-12-31,12.954544
