time,NL422
2021-01-01,5.632308
2021-01-02,7.1507697
2021-01-03,5.428461
2021-01-04,6.686923
2021-01-05,2.633077
2021-01-06,0.2176923
2021-01-07,3.209231
2021-01-08,0.5338462
2021-01-09,1.3107693
2021-01-10,2.6584613
2021-01-11,3.056923
2021-01-12,6.152308
2021-01-13,4.783846
2021-01-14,4.027692
2021-01-15,0.6207692
2021-01-16,-3.9184613
2021-01-17,0.75
2021-01-18,-1.4753845
2021-01-19,-2.2953846
2021-01-20,-1.8453846
2021-01-21,-1.4230769
2021-01-22,0.036923077
2021-01-23,-0.9446153
2021-01-24,3.4546154
2021-01-25,3.7107694
2021-01-26,0.16307686
2021-01-27,3.703846
2021-01-28,4.1384616
2021-01-29,3.2569232
2021-01-30,3.484615
2021-01-31,4.4061537
2021-02-01,5.4823074
2021-02-02,5.624615
2021-02-03,6.2199993
2021-02-04,6.285384
2021-02-05,2.4946153
2021-02-06,5.150769
2021-02-07,7.4215384
2021-02-08,4.963846
2021-02-09,7.855385
2021-02-10,6.403846
2021-02-11,5.4584613
2021-02-12,1.4192307
2021-02-13,-7.6900005
2021-02-14,-5.481538
2021-02-15,-2.3530767
2021-02-16,-2.29
2021-02-17,-2.5807688
2021-02-18,-2.619231
2021-02-19,-3.5346148
2021-02-20,-6.7446156
2021-02-21,-0.56230766
2021-02-22,-0.2846154
2021-02-23,7.659231
2021-02-24,4.002308
2021-02-25,2.5230768
2021-02-26,7.3376927
2021-02-27,2.056154
2021-02-28,0.99461544
2021-03-01,0.83615386
2021-03-02,2.5823076
2021-03-03,0.6369231
2021-03-04,4.4076924
2021-03-05,3.5684612
2021-03-06,0.98538464
2021-03-07,1.8499999
2021-03-08,2.8223076
2021-03-09,0.59999996
2021-03-10,-0.9846153
2021-03-11,-0.75923085
2021-03-12,-5.2092295
2021-03-13,-4.176154
2021-03-14,-1.7646153
2021-03-15,2.206923
2021-03-16,1.7292308
2021-03-17,4.410769
2021-03-18,1.2592307
2021-03-19,0.40461543
2021-03-20,-1.0792307
2021-03-21,0.22461537
2021-03-22,0.6615384
2021-03-23,-1.94875
2021-03-24,-2.6946156
2021-03-25,-1.6661538
2021-03-26,0.9046154
2021-03-27,0.9676923
2021-03-28,-1.4923078
2021-03-29,0.15692312
2021-03-30,0.06461529
2021-03-31,1.856923
2021-04-01,4.553846
2021-04-02,4.286154
2021-04-03,2.2376924
2021-04-04,2.463077
2021-04-05,5.0730767
2021-04-06,5.3999996
2021-04-07,6.0499997
2021-04-08,4.7661533
2021-04-09,3.110769
2021-04-10,1.3676922
2021-04-11,1.5661539
2021-04-12,5.5892305
2021-04-13,3.143077
2021-04-14,4.5023074
2021-04-15,5.6946154
2021-04-16,7.7
2021-04-17,8.694615
2021-04-18,9.673846
2021-04-19,10.738462
2021-04-20,8.523077
2021-04-21,8.42077
2021-04-22,6.638461
2021-04-23,6.7992306
2021-04-24,7.8361535
2021-04-25,9.211538
2021-04-26,9.583077
2021-04-27,6.0007687
2021-04-28,9.404615
