time,ITF45
2021-01-01,2.34
2021-01-02,1.5866666
2021-01-03,0.245
2021-01-04,0.93
2021-01-05,1.8033333
2021-01-06,-0.12666667
2021-01-07,0.033333343
2021-01-08,0.80999994
2021-01-09,0.335
2021-01-10,3.1350002
2021-01-11,6.2883334
2021-01-12,5.683333
2021-01-13,6.285
2021-01-14,7.2016664
2021-01-15,3.8049996
2021-01-16,5.5449996
2021-01-17,5.0333333
2021-01-18,5.623333
2021-01-19,5.396666
2021-01-20,2.3833332
2021-01-21,2.8233335
2021-01-22,1.3533334
2021-01-23,-0.13
2021-01-24,0.09166666
2021-01-25,0.7633333
2021-01-26,3.2416668
2021-01-27,6.4283333
2021-01-28,7.2100005
2021-01-29,7.233333
2021-01-30,3.555
2021-01-31,2.5866666
2021-02-01,3.1583335
2021-02-02,3.8833332
2021-02-03,5.3216667
2021-02-04,5.715
2021-02-05,5.355
2021-02-06,4.525
2021-02-07,2.5866668
2021-02-08,1.2716666
2021-02-09,0.89166665
2021-02-10,-0.3733333
2021-02-11,0.4533333
2021-02-12,2.3016665
2021-02-13,3.7683334
2021-02-14,6.783333
2021-02-15,9.541667
2021-02-16,8.993333
2021-02-17,6.0066667
2021-02-18,5.863333
2021-02-19,7.5499997
2021-02-20,8.889999
2021-02-21,8.2699995
2021-02-22,7.221667
2021-02-23,8.473332
2021-02-24,9.893333
2021-02-25,6.4916663
2021-02-26,6.986666
2021-02-27,8.001667
2021-02-28,6.6949997
2021-03-01,4.8766665
2021-03-02,3.4316666
2021-03-03,3.8766663
2021-03-04,3.8383331
2021-03-05,4.0666666
2021-03-06,3.9233334
2021-03-07,4.6666665
2021-03-08,6.5383334
2021-03-09,7.5466666
2021-03-10,8.213333
2021-03-11,5.7049994
2021-03-12,5.03
2021-03-13,4.7066665
2021-03-14,5.931667
2021-03-15,8.424999
2021-03-16,9.675
2021-03-17,5.2033334
2021-03-18,7.465
2021-03-19,8.641666
2021-03-20,7.7766666
2021-03-21,7.8799996
2021-03-22,8.139999
2021-03-23,9.546666
2021-03-24,7.115
2021-03-25,8.743333
2021-03-26,4.8433332
2021-03-27,4.99
2021-03-28,8.773334
2021-03-29,11.121666
2021-03-30,12.841667
2021-03-31,8.963333
2021-04-01,7.8716674
2021-04-02,6.783333
2021-04-03,6.3700004
2021-04-04,5.363333
2021-04-05,3.2816668
2021-04-06,3.1816666
2021-04-07,4.095
2021-04-08,6.611666
2021-04-09,4.395
2021-04-10,2.0366666
2021-04-11,2.01
2021-04-12,5.265
2021-04-13,6.3683333
2021-04-14,6.35
2021-04-15,7.0749993
2021-04-16,6.906667
2021-04-17,8.755
2021-04-18,8.593333
2021-04-19,8.849999
2021-04-20,8.838333
2021-04-21,6.9583335
2021-04-22,9.185
2021-04-23,8.371667
2021-04-24,10.599999
2021-04-25,9.086667
2021-04-26,7.6416664
2021-04-27,9.153333
2021-04-28,7.158333
2021-04-29,5.738333
2021-04-30,4.738333
2021-05-01,5.586666
2021-05-02,4.9616666
2021-05-03,7.9049993
2021-05-04,6.4183335
2021-05-05,5.0733333
2021-05-06,4.008333
2021-05-07,5.476667
2021-05-08,10.083333
2021-05-09,10.57
2021-05-10,11.514999
2021-05-11,10.1050005
2021-05-12,7.859999
2021-05-13,8.613334
2021-05-14,9.125
2021-05-15,9.871667
2021-05-16,10.753334
2021-05-17,8.853333
2021-05-18,8.591666
2021-05-19,9.505
2021-05-20,8.746667
2021-05-21,9.335
2021-05-22,7.2916665
2021-05-23,8.36
2021-05-24,6.99
2021-05-25,9.945
2021-05-26,10.009999
2021-05-27,10.256667
2021-05-28,11.893333
2021-05-29,14.828334
2021-05-30,15.196667
2021-05-31,15.126666
2021-06-01,13.589999
2021-06-02,12.94
2021-06-03,15.75
2021-06-04,13.524999
2021-06-05,12.925
2021-06-06,11.936666
2021-06-07,14.19
2021-06-08,15.201665
2021-06-09,16.888334
2021-06-10,17.488333
2021-06-11,14.393333
2021-06-12,13.899999
2021-06-13,16.831667
2021-06-14,11.738334
2021-06-15,12.706666
2021-06-16,13.363334
2021-06-17,11.201665
2021-06-18,10.0616665
2021-06-19,12.139999
2021-06-20,14.595
2021-06-21,11.465
2021-06-22,9.398334
2021-06-23,13.178333
2021-06-24,12.443334
2021-06-25,11.740001
2021-06-26,11.38
2021-06-27,12.473332
2021-06-28,13.363334
2021-06-29,13.188333
2021-06-30,13.505
2021-07-01,13.389999
2021-07-02,14.363332
2021-07-03,14.953334
2021-07-04,16.405
2021-07-05,14.03
2021-07-06,13.571667
2021-07-07,14.183334
2021-07-08,14.419999
2021-07-09,15.655
2021-07-10,15.938332
2021-07-11,15.766666
2021-07-12,16.273333
2021-07-13,15.343333
2021-07-14,15.854999
2021-07-15,16.723333
2021-07-16,17.911667
2021-07-17,17.856667
2021-07-18,17.616667
2021-07-19,18.106667
2021-07-20,19.42
2021-07-21,20.768333
2021-07-22,21.641668
2021-07-23,21.19
2021-07-24,18.751665
2021-07-25,17.395
2021-07-26,15.409999
2021-07-27,15.535
2021-07-28,13.1033325
2021-07-29,13.991666
2021-07-30,14.606667
2021-07-31,14.186666
2021-08-01,13.631665
2021-08-02,11.631665
2021-08-03,15.001666
2021-08-04,15.181666
2021-08-05,15.424999
2021-08-06,15.491666
2021-08-07,15.286667
2021-08-08,14.674999
2021-08-09,15.221667
2021-08-10,14.441666
2021-08-11,15.883334
2021-08-12,13.675
2021-08-13,14.561666
2021-08-14,13.671666
2021-08-15,14.426666
2021-08-16,13.121666
2021-08-17,13.829999
2021-08-18,14.226666
2021-08-19,14.555
2021-08-20,15.94
2021-08-21,15.546666
2021-08-22,16.13
2021-08-23,15.498333
2021-08-24,16.766666
2021-08-25,16.53
2021-08-26,15.623333
2021-08-27,16.451666
2021-08-28,14.753333
2021-08-29,14.285
2021-08-30,15.086667
2021-08-31,14.524999
2021-09-01,14.538333
2021-09-02,12.235001
2021-09-03,13.695
2021-09-04,14.803333
2021-09-05,16.076666
2021-09-06,17.186666
2021-09-07,18.946665
2021-09-08,17.63
2021-09-09,17.345
2021-09-10,15.773334
2021-09-11,14.974999
2021-09-12,12.608333
2021-09-13,13.105
2021-09-14,15.7300005
2021-09-15,14.798333
2021-09-16,12.973332
2021-09-17,15.415
2021-09-18,12.453334
2021-09-19,13.031667
2021-09-20,12.331668
2021-09-21,13.579999
2021-09-22,15.253331
2021-09-23,13.595
2021-09-24,14.81
2021-09-25,16.416666
2021-09-26,16.233335
2021-09-27,10.97
2021-09-28,10.204999
2021-09-29,9.773334
2021-09-30,11.165
2021-10-01,9.19
2021-10-02,9.315
2021-10-03,9.788333
2021-10-04,10.08
2021-10-05,9.044999
2021-10-06,11.458333
2021-10-07,14.011666
2021-10-08,16.521666
2021-10-09,14.595
2021-10-10,10.125
2021-10-11,10.69
2021-10-12,11.566666
2021-10-13,11.878334
2021-10-14,12.454999
2021-10-15,7.9933333
2021-10-16,9.893333
2021-10-17,12.781667
2021-10-18,14.683333
2021-10-19,15.639999
2021-10-20,9.923333
2021-10-21,7.3199997
2021-10-22,9.191667
2021-10-23,10.18
2021-10-24,12.654999
2021-10-25,9.903333
2021-10-26,11.776668
2021-10-27,13.916667
2021-10-28,11.763333
2021-10-29,9.168333
2021-10-30,7.7933335
2021-10-31,8.101666
2021-11-01,8.106667
2021-11-02,6.94
2021-11-03,6.955
2021-11-04,6.605
2021-11-05,8.391666
2021-11-06,10.678333
2021-11-07,9.514999
2021-11-08,10.848332
2021-11-09,10.963333
2021-11-10,6.7316666
2021-11-11,9.066667
2021-11-12,9.648334
2021-11-13,10.815
2021-11-14,12.158333
2021-11-15,8.926667
