time,ITH44
2021-01-01,2.1506667
2021-01-02,0.20166665
2021-01-03,1.2936666
2021-01-04,0.97433335
2021-01-05,2.2936666
2021-01-06,0.9366666
2021-01-07,-0.3926667
2021-01-08,0.335
2021-01-09,-0.15933336
2021-01-10,1.825
2021-01-11,4.555
2021-01-12,1.6229999
2021-01-13,2.1826665
2021-01-14,5.1816664
2021-01-15,3.7356668
2021-01-16,6.1470003
2021-01-17,4.912333
2021-01-18,3.8866665
2021-01-19,3.0329998
2021-01-20,0.96966666
2021-01-21,1.8600001
2021-01-22,1.3013333
2021-01-23,-1.316
2021-01-24,-1.5446666
2021-01-25,0.81766665
2021-01-26,0.9919999
2021-01-27,3.756667
2021-01-28,4.2063327
2021-01-29,3.8679998
2021-01-30,2.012
2021-01-31,0.17733334
2021-02-01,0.5933333
2021-02-02,1.9056667
2021-02-03,3.9973335
2021-02-04,3.2743332
2021-02-05,3.1106665
2021-02-06,2.9473333
2021-02-07,0.97333324
2021-02-08,-0.12266668
2021-02-09,-0.80466664
2021-02-10,-1.2213333
2021-02-11,-1.1173332
2021-02-12,0.30266666
2021-02-13,1.597
2021-02-14,4.0086665
2021-02-15,7.3246665
2021-02-16,8.155
2021-02-17,4.8619995
2021-02-18,5.159333
2021-02-19,5.1470003
2021-02-20,7.177
2021-02-21,7.089333
2021-02-22,5.358333
2021-02-23,5.5146666
2021-02-24,8.000999
2021-02-25,5.499333
2021-02-26,4.979666
2021-02-27,7.150666
2021-02-28,5.4256663
2021-03-01,4.9556665
2021-03-02,2.2946665
2021-03-03,1.9616666
2021-03-04,2.5206666
2021-03-05,1.8133334
2021-03-06,2.4166667
2021-03-07,4.423
2021-03-08,6.5146666
2021-03-09,6.8266664
2021-03-10,6.3043337
2021-03-11,5.4909997
2021-03-12,3.6079996
2021-03-13,2.6256664
2021-03-14,4.787667
2021-03-15,5.777666
2021-03-16,7.9473333
2021-03-17,6.39
2021-03-18,7.8583326
2021-03-19,7.5146666
2021-03-20,7.4353333
2021-03-21,6.9319997
2021-03-22,6.935
2021-03-23,8.089999
2021-03-24,6.1776667
2021-03-25,7.2186666
2021-03-26,4.7896667
2021-03-27,2.931
