time,DE91A
2021-07-06,24.39
2021-07-07,25.5525
2021-07-08,26.627499
2021-07-09,28.6325
2021-07-10,25.359999
2021-07-11,23.932499
2021-07-12,25.109999
2021-07-13,26.972498
2021-07-14,29.7175
2021-07-15,26.974998
2021-07-16,23.224998
2021-07-17,20.4975
2021-07-18,22.38
2021-07-19,20.8975
2021-07-20,22.1375
2021-07-21,20.494999
2021-07-22,20.607498
2021-07-23,21.14
2021-07-24,21.805
2021-07-25,23.044998
2021-07-26,26.904999
2021-07-27,27.3675
2021-07-28,28.277498
2021-07-29,26.73
2021-07-30,26.5425
2021-07-31,27.322498
2021-08-01,26.977499
2021-08-02,23.45
2021-08-03,22.4725
2021-08-04,23.81
2021-08-05,23.064999
2021-08-06,21.6425
2021-08-07,21.857498
2021-08-08,25.127499
2021-08-09,26.512499
2021-08-10,26.592499
2021-08-11,25.62
2021-08-12,24.355
2021-08-13,23.3925
2021-08-14,24.31
2021-08-15,25.9725
2021-08-16,26.7575
2021-08-17,24.4375
2021-08-18,19.509998
2021-08-19,18.185
2021-08-20,19.435001
2021-08-21,21.2775
2021-08-22,21.8375
2021-08-23,22.880001
2021-08-24,19.712498
2021-08-25,16.3525
2021-08-26,18.794998
2021-08-27,16.5225
2021-08-28,15.93
2021-08-29,14.372499
2021-08-30,16.2125
2021-08-31,16.5675
2021-09-01,16.572498
2021-09-02,17.4875
2021-09-03,16.9575
2021-09-04,16.5425
2021-09-05,17.26
2021-09-06,17.065
2021-09-07,16.5275
2021-09-08,15.877501
2021-09-09,17.21
2021-09-10,18.645
2021-09-11,18.6225
2021-09-12,18.4625
2021-09-13,19.072498
2021-09-14,19.8
2021-09-15,21.275
2021-09-16,21.94
2021-09-17,24.635
2021-09-18,17.6425
2021-09-19,18.375
2021-09-20,16.2975
2021-09-21,12.1325
2021-09-22,11.737499
2021-09-23,12.094999
2021-09-24,14.68
2021-09-25,17.3325
2021-09-26,19.605
2021-09-27,21.6675
2021-09-28,18.175
2021-09-29,17.695
2021-09-30,14.11
2021-10-01,15.6
2021-10-02,12.484999
2021-10-03,14.889999
2021-10-04,16.195
2021-10-05,15.244999
2021-10-06,14.085
2021-10-07,12.7975
2021-10-08,9.004999
2021-10-09,6.4674997
2021-10-10,8.06
2021-10-11,8.0575
2021-10-12,8.525001
2021-10-13,8.1125
2021-10-14,6.0775
2021-10-15,6.4224997
2021-10-16,8.825
2021-10-17,11.02
2021-10-18,9.4175
2021-10-19,10.610001
2021-10-20,10.872499
2021-10-21,14.6975
2021-10-22,14.6475
2021-10-23,10.86
2021-10-24,8.139999
2021-10-25,6.4525003
2021-10-26,9.195
2021-10-27,5.9975
2021-10-28,6.705
2021-10-29,8.91
2021-10-30,11.057501
2021-10-31,10.6025
2021-11-01,9.5
2021-11-02,11.464999
2021-11-03,12.852499
2021-11-04,19.439999
2021-11-05,12.779999
2021-11-06,7.82
2021-11-07,9.8675
2021-11-08,7.88
2021-11-09,7.2524996
2021-11-10,5.7675
2021-11-11,8.6125
2021-11-12,4.0924997
2021-11-13,6.99
2021-11-14,7.3675
2021-11-15,5.805
2021-11-16,6.6724997
2021-11-17,5.5674996
2021-11-18,4.7374997
2021-11-19,6.665
2021-11-20,11.352499
2021-11-21,7.82
2021-11-22,6.2974997
2021-11-23,6.4249997
2021-11-24,2.6575
2021-11-25,6.015
2021-11-26,8.4275
2021-11-27,11.815
2021-11-28,13.612499
2021-11-29,6.63
2021-11-30,2.0149999
2021-12-01,6.1925
2021-12-02,7.755
2021-12-03,6.1125
2021-12-04,3.0975
2021-12-05,4.3324995
2021-12-06,4.3224998
2021-12-07,-0.1925
2021-12-08,2.5075
2021-12-09,3.9074998
2021-12-10,2.9
2021-12-11,1.23
2021-12-12,-0.39
2021-12-13,0.28499997
2021-12-14,1.11
2021-12-15,0.3825
2021-12-16,2.1825
2021-12-17,5.575
2021-12-18,2.27
2021-12-19,3.4724998
2021-12-20,2.5225
2021-12-21,0.385
2021-12-22,-2.835
2021-12-23,-3.3049998
2021-12-24,6.5425
2021-12-25,10.04
2021-12-26,8.675
2021-12-27,2.76
2021-12-28,1.8325
2021-12-29,3.5149999
2021-12-30,5.8925
2021-12-31,6.845
