time,FI1D2
2021-04-27,6.959167
2021-04-28,8.339167
2021-04-29,12.5425
2021-04-30,14.072499
2021-05-01,14.613334
2021-05-02,17.005835
2021-05-03,11.112499
2021-05-04,8.480833
2021-05-05,13.0075
2021-05-06,10.980832
2021-05-07,10.1241665
2021-05-08,8.621667
2021-05-09,8.534166
2021-05-10,13.494167
2021-05-11,16.362497
2021-05-12,17.868334
2021-05-13,14.988332
2021-05-14,12.430832
2021-05-15,13.514165
2021-05-16,12.547501
2021-05-17,12.900001
2021-05-18,11.450832
2021-05-19,12.017499
2021-05-20,9.9525
2021-05-21,12.620833
2021-05-22,12.800834
2021-05-23,15.8516655
2021-05-24,14.650001
2021-05-25,18.440832
2021-05-26,15.043332
2021-05-27,15.639165
2021-05-28,14.595833
2021-05-29,12.593333
2021-05-30,11.241666
2021-05-31,10.192499
2021-06-01,11.334167
2021-06-02,10.931666
2021-06-03,12.963333
2021-06-04,14.9141655
2021-06-05,15.308333
2021-06-06,16.592499
2021-06-07,16.154167
2021-06-08,16.906668
2021-06-09,18.038332
2021-06-10,16.831667
2021-06-11,16.099165
2021-06-12,16.664999
2021-06-13,15.364166
2021-06-14,13.023334
2021-06-15,15.238332
2021-06-16,18.515833
2021-06-17,18.256666
2021-06-18,20.654167
2021-06-19,19.088333
2021-06-20,19.516666
2021-06-21,20.489998
2021-06-22,22.565
2021-06-23,24.073334
2021-06-24,24.482498
2021-06-25,24.293333
2021-06-26,20.515833
2021-06-27,19.944998
2021-06-28,20.432499
2021-06-29,22.043333
2021-06-30,24.029167
2021-07-01,20.753332
2021-07-02,17.3775
2021-07-03,15.419167
2021-07-04,17.134998
2021-07-05,18.595
2021-07-06,21.020832
2021-07-07,22.260834
2021-07-08,23.137499
2021-07-09,23.763334
2021-07-10,22.386665
2021-07-11,21.495832
2021-07-12,22.178335
2021-07-13,22.674166
2021-07-14,24.279999
2021-07-15,23.733332
2021-07-16,22.199999
2021-07-17,22.451666
2021-07-18,22.888334
2021-07-19,20.656666
2021-07-20,18.850834
2021-07-21,16.809166
2021-07-22,18.047499
2021-07-23,17.573332
2021-07-24,18.619165
2021-07-25,19.605
2021-07-26,22.47
2021-07-27,24.850832
2021-07-28,23.813332
2021-07-29,22.920832
2021-07-30,22.214998
2021-07-31,22.669167
2021-08-01,22.575834
2021-08-02,21.615831
2021-08-03,18.905832
2021-08-04,19.595
2021-08-05,20.835001
2021-08-06,17.7775
2021-08-07,18.401665
2021-08-08,20.371666
2021-08-09,22.205
2021-08-10,21.232498
2021-08-11,20.793333
2021-08-12,19.7875
2021-08-13,18.765
2021-08-14,20.054165
2021-08-15,22.1225
2021-08-16,23.11917
2021-08-17,21.745834
2021-08-18,16.681665
2021-08-19,15.001667
2021-08-20,16.931665
2021-08-21,17.921667
2021-08-22,18.843332
2021-08-23,19.921667
2021-08-24,18.900833
2021-08-25,14.755
2021-08-26,14.891666
2021-08-27,13.072501
2021-08-28,13.390834
2021-08-29,13.177499
2021-08-30,14.6016655
2021-08-31,13.133334
2021-09-01,13.985833
2021-09-02,13.641666
2021-09-03,13.602498
2021-09-04,14.52
2021-09-05,14.379166
2021-09-06,13.5025
2021-09-07,13.440833
2021-09-08,14.514165
2021-09-09,14.425834
2021-09-10,15.203334
2021-09-11,16.42
2021-09-12,16.786667
2021-09-13,17.174166
2021-09-14,17.586668
2021-09-15,17.88083
2021-09-16,18.515
2021-09-17,18.708332
2021-09-18,14.939166
2021-09-19,13.090833
2021-09-20,10.3475
2021-09-21,7.8958335
2021-09-22,6.7883334
2021-09-23,8.245833
2021-09-24,10.044166
2021-09-25,12.8675
2021-09-26,15.865833
2021-09-27,15.013332
2021-09-28,14.25
2021-09-29,11.8533325
2021-09-30,11.449166
2021-10-01,12.818334
2021-10-02,10.989166
2021-10-03,10.826667
2021-10-04,11.47
2021-10-05,12.2175
2021-10-06,10.995833
2021-10-07,10.103333
2021-10-08,7.369166
2021-10-09,4.7441664
2021-10-10,7.863333
2021-10-11,8.37
2021-10-12,7.295833
2021-10-13,5.72
2021-10-14,4.785833
2021-10-15,5.1558332
2021-10-16,7.995833
2021-10-17,8.284165
2021-10-18,6.89
2021-10-19,7.105
2021-10-20,7.6583333
2021-10-21,9.3125
2021-10-22,12.423333
2021-10-23,9.1325
2021-10-24,4.695833
2021-10-25,4.2833333
2021-10-26,5.611666
2021-10-27,5.813333
2021-10-28,6.236666
2021-10-29,7.8475
2021-10-30,8.941668
2021-10-31,7.0833335
2021-11-01,5.02
2021-11-02,4.45
2021-11-03,7.0641665
2021-11-04,13.764165
2021-11-05,12.645
2021-11-06,8.899166
2021-11-07,8.386666
2021-11-08,7.060833
2021-11-09,4.5941663
2021-11-10,2.7874997
2021-11-11,1.3575
2021-11-12,0.9624999
2021-11-13,3.3675
2021-11-14,4.383333
2021-11-15,3.8724997
2021-11-16,4.2675
2021-11-17,1.6258334
2021-11-18,-0.8
2021-11-19,2.4566667
2021-11-20,6.7258325
2021-11-21,4.1675
2021-11-22,2.1941667
2021-11-23,2.795
2021-11-24,0.029166698
2021-11-25,-1.0308334
2021-11-26,2.6416664
2021-11-27,5.8075004
2021-11-28,6.8566666
2021-11-29,5.1241665
2021-11-30,-0.245
2021-12-01,1.7966666
2021-12-02,5.153333
2021-12-03,2.8741665
2021-12-04,-3.560833
2021-12-05,-1.0691667
2021-12-06,1.8383332
2021-12-07,0.4375
2021-12-08,-0.32250005
2021-12-09,-0.08083334
2021-12-10,2.0808332
2021-12-11,0.9283333
2021-12-12,2.4691668
2021-12-13,1.3666667
2021-12-14,-0.5058333
2021-12-15,-0.20666666
2021-12-16,0.019166658
2021-12-17,1.1574999
2021-12-18,0.60499996
2021-12-19,2.31
2021-12-20,-0.20583336
2021-12-21,-4.9983335
2021-12-22,-6.994167
2021-12-23,-7.07
2021-12-24,-1.6649998
2021-12-25,2.41
2021-12-26,1.4166666
2021-12-27,0.40416667
2021-12-28,0.21999998
2021-12-29,0.9066666
2021-12-30,2.4891665
2021-12-31,3.5399997
