time,ITF13
2021-09-24,16.529999
2021-09-25,17.05
2021-09-26,17.43
2021-09-27,13.94
2021-09-28,13.349999
2021-09-29,11.49
2021-09-30,11.889999
2021-10-01,13.0
2021-10-02,10.179999
2021-10-03,10.42
2021-10-04,12.32
2021-10-05,10.48
2021-10-06,11.7699995
2021-10-07,14.75
2021-10-08,15.65
2021-10-09,13.78
2021-10-10,12.0199995
2021-10-11,11.36
2021-10-12,11.54
2021-10-13,12.87
2021-10-14,12.929999
2021-10-15,10.2
2021-10-16,9.84
2021-10-17,12.19
2021-10-18,13.059999
2021-10-19,15.15
2021-10-20,12.82
2021-10-21,7.7999997
2021-10-22,9.38
2021-10-23,10.349999
2021-10-24,11.91
2021-10-25,11.33
2021-10-26,10.05
2021-10-27,14.16
2021-10-28,13.799999
2021-10-29,11.759999
2021-10-30,9.54
2021-10-31,7.72
2021-11-01,8.44
2021-11-02,6.95
2021-11-03,6.0299997
2021-11-04,6.5299997
2021-11-05,6.98
2021-11-06,10.719999
2021-11-07,10.17
2021-11-08,8.04
2021-11-09,11.599999
2021-11-10,10.11
2021-11-11,9.62
2021-11-12,11.12
2021-11-13,11.16
2021-11-14,9.11
2021-11-15,9.03
2021-11-16,8.41
2021-11-17,8.33
2021-11-18,10.38
2021-11-19,12.21
2021-11-20,10.38
2021-11-21,6.91
2021-11-22,4.7999997
2021-11-23,6.15
2021-11-24,5.99
2021-11-25,3.9099998
2021-11-26,5.6
2021-11-27,2.59
2021-11-28,0.91999996
2021-11-29,1.14
2021-11-30,7.6
2021-12-01,6.91
2021-12-02,1.9799999
2021-12-03,4.46
2021-12-04,4.65
2021-12-05,4.41
2021-12-06,2.71
2021-12-07,2.6699998
2021-12-08,4.5099998
2021-12-09,4.44
2021-12-10,4.48
2021-12-11,4.2999997
2021-12-12,8.86
2021-12-13,7.5499997
2021-12-14,8.04
2021-12-15,9.87
2021-12-16,8.29
2021-12-17,6.35
2021-12-18,4.94
2021-12-19,3.8999999
2021-12-20,4.3199997
2021-12-21,3.3
2021-12-22,0.29999998
2021-12-23,4.18
2021-12-24,5.35
2021-12-25,1.8199999
2021-12-26,4.11
2021-12-27,5.79
2021-12-28,5.72
2021-12-29,5.38
2021-12-30,9.719999
2021-12-31,10.01
