time,FRF21
2021-07-02,18.09375
2021-07-03,18.74625
2021-07-04,18.67375
2021-07-05,19.812498
2021-07-06,21.435
2021-07-07,23.471249
2021-07-08,22.609997
2021-07-09,23.095
2021-07-10,18.81625
2021-07-11,19.0775
2021-07-12,20.23875
2021-07-13,22.40375
2021-07-14,25.06625
2021-07-15,21.86875
2021-07-16,22.778748
2021-07-17,22.939999
2021-07-18,22.4275
2021-07-19,20.5675
2021-07-20,17.785
2021-07-21,17.61125
2021-07-22,17.71875
2021-07-23,18.713749
2021-07-24,20.23875
2021-07-25,21.105
2021-07-26,22.967499
2021-07-27,23.205
2021-07-28,23.4325
2021-07-29,21.69625
2021-07-30,20.84375
2021-07-31,20.6275
2021-08-01,18.562498
2021-08-02,17.478748
2021-08-03,17.669998
2021-08-04,17.2675
2021-08-05,15.937499
2021-08-06,16.3325
2021-08-07,18.17
2021-08-08,20.087502
2021-08-09,19.44375
2021-08-10,20.43125
2021-08-11,18.9775
2021-08-12,17.845
2021-08-13,19.395
2021-08-14,22.865
2021-08-15,22.980001
2021-08-16,23.38
2021-08-17,17.37625
2021-08-18,15.533751
2021-08-19,16.9475
2021-08-20,18.692501
2021-08-21,17.836248
2021-08-22,18.38625
2021-08-23,17.7225
2021-08-24,14.59125
2021-08-25,12.496249
2021-08-26,13.43625
2021-08-27,13.41625
2021-08-28,13.108749
2021-08-29,13.591249
2021-08-30,13.03625
2021-08-31,14.576249
2021-09-01,15.153749
2021-09-02,14.883749
2021-09-03,15.134999
2021-09-04,14.68625
2021-09-05,12.61375
2021-09-06,12.46375
2021-09-07,15.23125
2021-09-08,16.2225
2021-09-09,17.234999
2021-09-10,17.2725
2021-09-11,17.437498
2021-09-12,17.994999
2021-09-13,17.79
2021-09-14,16.65
2021-09-15,17.3
2021-09-16,18.94875
2021-09-17,15.557499
2021-09-18,12.39375
2021-09-19,9.588749
2021-09-20,9.38625
2021-09-21,9.14875
2021-09-22,9.9275
2021-09-23,12.552501
2021-09-24,13.93125
2021-09-25,15.131249
2021-09-26,16.56875
2021-09-27,15.938749
2021-09-28,13.219999
2021-09-29,10.51875
2021-09-30,11.45
2021-10-01,9.59625
2021-10-02,13.1825
2021-10-03,13.7125
2021-10-04,15.18875
2021-10-05,16.68875
2021-10-06,14.625
2021-10-07,12.355
2021-10-08,7.9875
2021-10-09,6.2400002
2021-10-10,5.835
2021-10-11,6.04875
2021-10-12,8.14375
2021-10-13,6.1762505
2021-10-14,6.18875
2021-10-15,10.178749
2021-10-16,8.25
2021-10-17,7.0125
2021-10-18,7.5549994
2021-10-19,10.59875
2021-10-20,14.25375
2021-10-21,13.33625
2021-10-22,8.9775
2021-10-23,6.5462494
2021-10-24,5.2287498
2021-10-25,6.9849997
2021-10-26,6.4662504
2021-10-27,8.72375
2021-10-28,9.122499
2021-10-29,9.331249
2021-10-30,10.53875
2021-10-31,11.558749
2021-11-01,9.65375
2021-11-02,7.2475
2021-11-03,8.317499
2021-11-04,10.78125
2021-11-05,6.92625
2021-11-06,6.77625
2021-11-07,5.205
2021-11-08,6.18
2021-11-09,5.65625
2021-11-10,6.11375
2021-11-11,5.5649996
2021-11-12,2.4662502
2021-11-13,4.34625
2021-11-14,2.735
2021-11-15,4.3912497
2021-11-16,5.88875
2021-11-17,3.1712499
2021-11-18,5.8675
2021-11-19,7.6899996
2021-11-20,10.028749
2021-11-21,7.6462493
2021-11-22,4.6037498
2021-11-23,1.3374999
2021-11-24,3.5874999
2021-11-25,1.56
2021-11-26,1.7712499
2021-11-27,1.1725
2021-11-28,0.08
2021-11-29,0.5925
2021-11-30,0.92625
2021-12-01,2.5375
2021-12-02,4.39375
2021-12-03,-0.066250004
2021-12-04,-0.5525
2021-12-05,0.47875
2021-12-06,0.10125
2021-12-07,-1.8299999
2021-12-08,-3.2949998
2021-12-09,-2.50625
2021-12-10,-1.28125
2021-12-11,-3.0375
2021-12-12,-3.13625
2021-12-13,-3.4274998
2021-12-14,0.16749997
2021-12-15,2.73875
2021-12-16,5.14875
2021-12-17,3.81375
2021-12-18,2.325
2021-12-19,3.6387498
2021-12-20,0.85
2021-12-21,-3.2475
2021-12-22,-4.855
2021-12-23,-5.1775002
2021-12-24,1.55
2021-12-25,-3.3587499
2021-12-26,-9.11
2021-12-27,-9.442499
2021-12-28,-4.66875
2021-12-29,-1.2025
2021-12-30,3.01625
2021-12-31,7.84375
