time,DE23A
2021-01-01,8.616666
2021-01-02,8.036667
2021-01-03,8.396667
2021-01-04,5.5099998
2021-01-05,5.53
2021-01-06,7.7233334
2021-01-07,8.446667
2021-01-08,6.9166665
2021-01-09,4.223333
2021-01-10,2.993333
2021-01-11,3.0366666
2021-01-12,3.6566665
2021-01-13,3.4633334
2021-01-14,-2.3433332
2021-01-15,-1.2966666
2021-01-16,-3.2966664
2021-01-17,-4.6966667
2021-01-18,-1.4233333
2021-01-19,2.7299998
2021-01-20,2.0633333
2021-01-21,9.286667
2021-01-22,9.926666
2021-01-23,5.0399995
2021-01-24,9.616666
2021-01-25,6.9799995
2021-01-26,1.3166666
2021-01-27,0.76
2021-01-28,4.27
2021-01-29,8.456666
2021-01-30,8.703334
2021-01-31,7.566666
2021-02-01,8.866666
2021-02-02,11.06
2021-02-03,14.833333
2021-02-04,11.563333
2021-02-05,12.41
2021-02-06,12.19
2021-02-07,11.586666
2021-02-08,7.3333335
2021-02-09,5.846667
2021-02-10,5.2066665
2021-02-11,10.266666
2021-02-12,-2.78
2021-02-13,-4.1266665
2021-02-14,-9.19
2021-02-15,-4.77
2021-02-16,-1.75
2021-02-17,2.93
2021-02-18,5.0
2021-02-19,4.6966667
2021-02-20,5.17
2021-02-21,5.9166665
2021-02-22,7.2966666
2021-02-23,8.436667
2021-02-24,10.0
2021-02-25,8.906667
2021-02-26,11.056666
2021-02-27,6.4466667
2021-02-28,5.3899994
2021-03-01,4.556667
2021-03-02,7.153333
2021-03-03,8.86
2021-03-04,9.049999
2021-03-05,4.6566663
2021-03-06,2.8766663
2021-03-07,4.1633334
2021-03-08,7.653333
2021-03-09,4.2466664
2021-03-10,4.1266665
2021-03-11,4.7999997
2021-03-12,4.08
2021-03-13,7.7999997
2021-03-14,6.4566665
2021-03-15,4.79
2021-03-16,2.7166665
2021-03-17,2.5466664
2021-03-18,1.7433332
2021-03-19,2.4233332
2021-03-20,0.56333333
2021-03-21,5.2966666
2021-03-22,1.2766666
2021-03-23,-1.1233333
2021-03-24,1.43
2021-03-25,2.64
2021-03-26,3.6366665
2021-03-27,4.3733335
2021-03-28,6.5399995
2021-03-29,7.1566663
2021-03-30,5.6433334
2021-03-31,6.896666
2021-04-01,10.079999
2021-04-02,6.8799996
2021-04-03,9.586666
2021-04-04,5.5766664
2021-04-05,6.0533333
2021-04-06,7.5533333
2021-04-07,4.7966666
2021-04-08,1.8299999
2021-04-09,3.743333
2021-04-10,4.1833334
2021-04-11,8.773333
2021-04-12,10.623333
2021-04-13,10.91
2021-04-14,4.5499997
2021-04-15,6.056667
2021-04-16,6.646666
2021-04-17,6.103333
2021-04-18,6.9500003
2021-04-19,5.1666665
2021-04-20,5.623333
2021-04-21,9.176666
2021-04-22,7.22
2021-04-23,10.516666
2021-04-24,9.766666
2021-04-25,9.773334
2021-04-26,13.173333
2021-04-27,16.753332
2021-04-28,14.299999
2021-04-29,14.990001
2021-04-30,15.133334
2021-05-01,17.923334
2021-05-02,17.33
2021-05-03,13.726666
2021-05-04,12.933333
2021-05-05,11.639999
2021-05-06,13.616666
2021-05-07,14.37
2021-05-08,13.436666
2021-05-09,15.209999
2021-05-10,14.599999
2021-05-11,17.186666
2021-05-12,12.846667
2021-05-13,9.420001
2021-05-14,9.23
2021-05-15,10.456666
2021-05-16,10.75
2021-05-17,13.826667
2021-05-18,12.466666
2021-05-19,12.713333
2021-05-20,9.873334
2021-05-21,11.026668
2021-05-22,13.146667
2021-05-23,18.076666
2021-05-24,23.739998
2021-05-25,21.506666
2021-05-26,17.516668
2021-05-27,15.736667
2021-05-28,11.549999
2021-05-29,13.156667
2021-05-30,9.926666
2021-05-31,10.14
2021-06-01,10.139999
2021-06-02,14.113332
2021-06-03,14.776666
2021-06-04,15.186666
2021-06-05,14.056666
2021-06-06,16.663332
2021-06-07,15.643333
2021-06-08,16.563334
2021-06-09,16.23
2021-06-10,16.36
2021-06-11,17.376665
2021-06-12,16.893333
2021-06-13,14.143333
2021-06-14,14.889999
2021-06-15,17.806665
2021-06-16,17.923334
2021-06-17,16.683334
2021-06-18,18.226667
2021-06-19,19.716665
2021-06-20,19.826666
2021-06-21,21.013334
