time,DEB13
2021-01-01,3.9199998
2021-01-02,4.52
2021-01-03,4.03
2021-01-04,3.14
2021-01-05,2.3133333
2021-01-06,1.7233332
2021-01-07,2.3366666
2021-01-08,0.20333338
2021-01-09,-0.14000003
2021-01-10,-0.12000004
2021-01-11,-1.6199999
2021-01-12,-0.20333333
2021-01-13,2.8066666
2021-01-14,4.983333
2021-01-15,2.67
2021-01-16,0.62666667
2021-01-17,1.9099998
2021-01-18,0.23
2021-01-19,1.5166665
2021-01-20,3.9833336
2021-01-21,5.896666
2021-01-22,6.8766665
2021-01-23,4.7866664
2021-01-24,3.29
2021-01-25,3.1533334
2021-01-26,1.7333332
2021-01-27,1.1633333
2021-01-28,3.9099998
2021-01-29,5.68
2021-01-30,5.9966664
2021-01-31,4.1666665
2021-02-01,4.983333
2021-02-02,6.343333
2021-02-03,7.453333
2021-02-04,8.549999
2021-02-05,8.78
2021-02-06,8.993333
2021-02-07,7.1733327
2021-02-08,4.846667
2021-02-09,6.3366666
2021-02-10,6.523333
2021-02-11,7.19
2021-02-12,2.5866663
2021-02-13,-3.01
2021-02-14,-3.3133333
2021-02-15,-0.72999996
2021-02-16,3.9599998
2021-02-17,6.4366665
2021-02-18,6.2533326
2021-02-19,6.94
2021-02-20,6.986666
2021-02-21,7.386666
2021-02-22,7.536667
2021-02-23,9.176667
2021-02-24,10.786667
2021-02-25,10.179999
2021-02-26,10.516666
2021-02-27,9.283333
2021-02-28,6.1299996
2021-03-01,4.423333
2021-03-02,5.386667
2021-03-03,5.903333
2021-03-04,5.9266663
2021-03-05,7.6666665
2021-03-06,4.81
2021-03-07,4.31
2021-03-08,5.563333
2021-03-09,5.18
2021-03-10,5.2666664
2021-03-11,6.103333
2021-03-12,8.846666
2021-03-13,7.3799996
2021-03-14,6.523333
2021-03-15,7.2400002
2021-03-16,7.2066665
2021-03-17,5.5766664
2021-03-18,3.7866662
2021-03-19,2.523333
2021-03-20,2.4199998
2021-03-21,2.1399999
2021-03-22,5.403333
2021-03-23,5.27
2021-03-24,6.9666667
2021-03-25,8.3933325
2021-03-26,8.596666
2021-03-27,8.633333
2021-03-28,9.713333
2021-03-29,11.216666
2021-03-30,13.093333
2021-03-31,13.426666
2021-04-01,14.716667
2021-04-02,14.426666
2021-04-03,11.696666
2021-04-04,7.396667
2021-04-05,7.733333
2021-04-06,5.44
2021-04-07,3.07
2021-04-08,5.396666
2021-04-09,6.933333
2021-04-10,7.89
2021-04-11,10.37
2021-04-12,10.423333
2021-04-13,5.5399995
2021-04-14,5.6800003
2021-04-15,5.5033336
2021-04-16,6.0733337
2021-04-17,7.0099998
2021-04-18,6.8399997
2021-04-19,7.136667
2021-04-20,8.106667
2021-04-21,9.406667
2021-04-22,9.9366665
2021-04-23,11.07
2021-04-24,12.223332
2021-04-25,13.86
2021-04-26,12.096667
2021-04-27,9.503333
2021-04-28,11.12
2021-04-29,12.209999
2021-04-30,13.476666
2021-05-01,14.419999
2021-05-02,11.693334
2021-05-03,11.593333
2021-05-04,10.896667
2021-05-05,11.606667
2021-05-06,12.253333
2021-05-07,13.18
2021-05-08,13.72
2021-05-09,15.703334
2021-05-10,16.753332
2021-05-11,12.093333
2021-05-12,11.936666
2021-05-13,11.323334
2021-05-14,10.62
2021-05-15,11.436666
2021-05-16,13.376667
2021-05-17,14.073334
2021-05-18,13.176666
2021-05-19,12.216666
2021-05-20,12.989999
2021-05-21,13.616666
2021-05-22,13.953334
2021-05-23,16.539999
2021-05-24,13.203334
2021-05-25,13.573333
2021-05-26,13.953334
2021-05-27,15.493333
2021-05-28,16.42
2021-05-29,17.293333
2021-05-30,15.099999
2021-05-31,14.753334
2021-06-01,15.286667
2021-06-02,16.326666
2021-06-03,17.703333
2021-06-04,19.039999
2021-06-05,18.076668
2021-06-06,18.083334
2021-06-07,16.566668
2021-06-08,16.076666
2021-06-09,18.18
2021-06-10,17.906666
2021-06-11,18.16
2021-06-12,20.21
2021-06-13,22.116667
2021-06-14,21.980001
2021-06-15,20.026667
2021-06-16,20.339998
2021-06-17,21.723333
2021-06-18,21.51333
2021-06-19,22.753334
2021-06-20,23.409998
2021-06-21,21.686666
2021-06-22,21.916666
2021-06-23,22.546667
2021-06-24,20.776667
2021-06-25,18.74
2021-06-26,20.159998
2021-06-27,21.81
2021-06-28,23.699999
2021-06-29,21.543333
2021-06-30,18.593332
2021-07-01,20.153334
2021-07-02,20.63
2021-07-03,21.726664
2021-07-04,19.303333
2021-07-05,21.17
2021-07-06,22.826666
2021-07-07,24.623331
2021-07-08,22.89
2021-07-09,20.730001
2021-07-10,21.296667
2021-07-11,21.266665
2021-07-12,22.65
2021-07-13,19.593332
2021-07-14,16.503332
2021-07-15,18.806665
2021-07-16,18.116667
2021-07-17,19.51
2021-07-18,22.223333
2021-07-19,22.893333
2021-07-20,22.956665
2021-07-21,23.089998
2021-07-22,22.683334
2021-07-23,22.746666
2021-07-24,23.5
2021-07-25,23.089998
2021-07-26,22.676666
2021-07-27,22.220001
2021-07-28,22.37
2021-07-29,23.213333
2021-07-30,24.066666
2021-07-31,24.513334
2021-08-01,21.23
2021-08-02,18.57
2021-08-03,19.713333
2021-08-04,20.893333
2021-08-05,19.816666
2021-08-06,20.65
2021-08-07,21.693335
2021-08-08,22.943335
