time,BE236
2021-01-01,3.0645454
2021-01-02,4.3927274
2021-01-03,2.9963636
2021-01-04,3.3372726
2021-01-05,4.044545
2021-01-06,3.9936364
2021-01-07,3.0381815
2021-01-08,2.4354544
2021-01-09,1.6690907
2021-01-10,3.101818
2021-01-11,5.3209085
2021-01-12,8.95
2021-01-13,9.703636
2021-01-14,9.90909
2021-01-15,6.7409086
2021-01-16,7.99
2021-01-17,7.3072724
2021-01-18,6.4127274
2021-01-19,10.177272
2021-01-20,10.773636
2021-01-21,8.377273
2021-01-22,6.0245457
2021-01-23,5.547272
2021-01-24,4.4172726
2021-01-25,5.1354547
2021-01-26,5.039091
2021-01-27,10.95909
2021-01-28,12.091818
2021-01-29,11.581819
2021-01-30,10.556364
2021-01-31,9.662726
2021-02-01,10.334545
2021-02-02,11.54909
2021-02-03,9.759091
2021-02-04,9.341819
2021-02-05,8.646363
2021-02-06,5.6736364
2021-02-07,4.3772726
2021-02-08,2.9018183
2021-02-09,1.1154546
2021-02-10,1.2645454
2021-02-11,-1.4327273
2021-02-12,1.2472726
2021-02-13,1.8909091
2021-02-14,6.761818
2021-02-15,11.014545
2021-02-16,10.960909
2021-02-17,11.216363
2021-02-18,9.268182
2021-02-19,9.402727
2021-02-20,12.3154545
2021-02-21,10.612726
2021-02-22,9.296363
2021-02-23,10.010909
2021-02-24,14.367272
2021-02-25,10.705454
2021-02-26,6.8863635
2021-02-27,7.068182
2021-02-28,7.5899997
2021-03-01,8.821818
2021-03-02,9.625455
2021-03-03,10.938183
2021-03-04,9.432728
2021-03-05,7.3763638
2021-03-06,4.87
2021-03-07,3.6490908
2021-03-08,4.1881824
2021-03-09,4.9190907
2021-03-10,7.776363
2021-03-11,9.626364
2021-03-12,8.78
2021-03-13,8.323636
2021-03-14,8.11
2021-03-15,10.985455
2021-03-16,11.192727
2021-03-17,9.719091
2021-03-18,6.899091
2021-03-19,9.23
2021-03-20,6.2809086
2021-03-21,8.087273
2021-03-22,7.497272
2021-03-23,7.573636
2021-03-24,9.8436365
2021-03-25,8.496365
2021-03-26,9.6618185
2021-03-27,8.453636
2021-03-28,10.62909
2021-03-29,13.023636
2021-03-30,15.577271
2021-03-31,15.150001
2021-04-01,17.75818
2021-04-02,13.869999
2021-04-03,8.563636
2021-04-04,8.2699995
2021-04-05,7.188182
2021-04-06,5.6745453
2021-04-07,5.39
2021-04-08,6.794545
2021-04-09,6.808182
2021-04-10,8.064546
2021-04-11,6.371818
2021-04-12,5.9272723
2021-04-13,7.491818
2021-04-14,7.878182
2021-04-15,6.9909086
2021-04-16,7.059091
2021-04-17,7.3563633
2021-04-18,7.684546
2021-04-19,9.105454
2021-04-20,11.624545
2021-04-21,12.5
2021-04-22,13.383636
2021-04-23,15.263636
2021-04-24,16.337273
2021-04-25,13.091818
2021-04-26,11.01
2021-04-27,10.523636
2021-04-28,9.432726
2021-04-29,9.191817
2021-04-30,8.75909
2021-05-01,7.4690905
2021-05-02,7.1081815
2021-05-03,8.046364
2021-05-04,11.409091
2021-05-05,9.594544
2021-05-06,10.120001
2021-05-07,7.615455
2021-05-08,13.209091
2021-05-09,13.649998
2021-05-10,12.422727
2021-05-11,10.005454
2021-05-12,10.417273
2021-05-13,11.473637
2021-05-14,11.431817
2021-05-15,11.771817
2021-05-16,12.152726
2021-05-17,12.419999
2021-05-18,11.596363
2021-05-19,11.483636
2021-05-20,12.363636
2021-05-21,12.377273
2021-05-22,11.294545
2021-05-23,10.188182
2021-05-24,10.42091
2021-05-25,11.346363
2021-05-26,12.27909
2021-05-27,13.516363
2021-05-28,16.116362
2021-05-29,16.637272
2021-05-30,16.35182
2021-05-31,16.923637
2021-06-01,19.040909
2021-06-02,18.102726
2021-06-03,14.562726
2021-06-04,12.515454
2021-06-05,13.216364
2021-06-06,15.756364
2021-06-07,15.229092
2021-06-08,16.22909
2021-06-09,15.298182
2021-06-10,17.815454
2021-06-11,17.764545
2021-06-12,17.94
2021-06-13,19.280909
2021-06-14,19.284544
2021-06-15,18.862726
2021-06-16,17.918182
2021-06-17,15.79909
2021-06-18,16.117271
2021-06-19,14.670001
2021-06-20,15.000909
2021-06-21,15.807272
2021-06-22,13.762727
2021-06-23,14.462727
2021-06-24,13.492728
2021-06-25,14.943634
2021-06-26,12.559091
2021-06-27,15.835453
2021-06-28,14.468182
2021-06-29,15.629089
2021-06-30,17.004545
2021-07-01,17.386364
2021-07-02,16.358183
2021-07-03,17.677273
2021-07-04,16.463636
2021-07-05,14.562726
2021-07-06,14.972727
2021-07-07,14.771819
2021-07-08,15.830909
2021-07-09,15.440908
2021-07-10,16.47818
2021-07-11,15.098182
2021-07-12,15.206364
2021-07-13,16.763636
2021-07-14,17.317274
2021-07-15,18.115452
2021-07-16,18.445454
2021-07-17,18.333635
2021-07-18,20.936363
2021-07-19,22.334543
2021-07-20,23.276361
2021-07-21,23.053635
2021-07-22,23.837273
2021-07-23,22.216364
2021-07-24,17.288181
2021-07-25,17.69
2021-07-26,17.838182
2021-07-27,17.82
2021-07-28,16.72909
2021-07-29,16.156364
2021-07-30,16.080908
2021-07-31,16.020908
2021-08-01,15.473637
2021-08-02,16.384544
2021-08-03,14.827271
2021-08-04,17.036364
2021-08-05,16.733637
2021-08-06,16.777273
2021-08-07,15.894546
2021-08-08,15.522727
2021-08-09,17.161818
2021-08-10,17.161818
2021-08-11,15.756364
2021-08-12,18.044548
2021-08-13,16.47
2021-08-14,18.150908
2021-08-15,17.324547
2021-08-16,16.71909
2021-08-17,15.928181
2021-08-18,15.575455
2021-08-19,16.407274
2021-08-20,18.399092
2021-08-21,17.64727
2021-08-22,16.965454
2021-08-23,17.291819
2021-08-24,17.645454
2021-08-25,17.753635
2021-08-26,17.309092
2021-08-27,15.363635
2021-08-28,16.873634
2021-08-29,16.595453
2021-08-30,16.044544
2021-08-31,17.114544
2021-09-01,17.535454
2021-09-02,18.346363
2021-09-03,19.34818
2021-09-04,19.56091
2021-09-05,18.75
2021-09-06,21.994545
2021-09-07,24.289091
2021-09-08,20.849998
2021-09-09,19.329092
2021-09-10,17.61
2021-09-11,15.950909
2021-09-12,17.529999
2021-09-13,18.080908
2021-09-14,19.011818
2021-09-15,17.554544
2021-09-16,16.406364
2021-09-17,15.565454
2021-09-18,17.736364
2021-09-19,14.768183
2021-09-20,15.030908
2021-09-21,15.473636
2021-09-22,15.59
2021-09-23,14.536363
2021-09-24,16.779999
2021-09-25,15.105454
2021-09-26,17.332727
2021-09-27,14.785455
2021-09-28,14.543636
2021-09-29,12.7
2021-09-30,12.400908
2021-10-01,15.225454
2021-10-02,13.689093
2021-10-03,12.819091
2021-10-04,14.21091
2021-10-05,14.019092
2021-10-06,13.192728
2021-10-07,15.898181
2021-10-08,16.294546
2021-10-09,13.9
2021-10-10,15.106363
2021-10-11,14.448181
2021-10-12,11.458182
2021-10-13,12.992727
2021-10-14,12.346362
2021-10-15,12.320909
2021-10-16,12.479092
2021-10-17,13.276361
2021-10-18,14.825455
2021-10-19,17.691816
2021-10-20,15.077271
2021-10-21,12.471817
2021-10-22,9.751818
2021-10-23,9.112727
2021-10-24,12.790909
2021-10-25,13.807273
2021-10-26,13.492727
2021-10-27,15.103637
2021-10-28,15.0654545
2021-10-29,13.584545
2021-10-30,12.070001
2021-10-31,12.65
2021-11-01,10.404546
2021-11-02,8.98
2021-11-03,8.776363
2021-11-04,9.203636
2021-11-05,8.952727
2021-11-06,8.697272
2021-11-07,11.435454
2021-11-08,9.643637
2021-11-09,12.067273
2021-11-10,11.436364
2021-11-11,8.936363
2021-11-12,10.5427265
2021-11-13,12.199091
2021-11-14,12.053636
2021-11-15,11.672727
2021-11-16,10.258181
2021-11-17,10.564546
2021-11-18,8.269091
2021-11-19,9.10909
2021-11-20,6.8363643
2021-11-21,8.005454
2021-11-22,7.8872724
2021-11-23,8.181818
2021-11-24,8.485455
2021-11-25,7.7736363
2021-11-26,7.329091
2021-11-27,6.1954546
2021-11-28,5.1654544
2021-11-29,5.771818
2021-11-30,8.386363
2021-12-01,9.279092
2021-12-02,6.958182
2021-12-03,7.947273
2021-12-04,9.113635
2021-12-05,7.1954546
2021-12-06,8.283636
2021-12-07,7.894545
2021-12-08,5.3690906
2021-12-09,7.655455
2021-12-10,9.496363
2021-12-11,9.28091
2021-12-12,11.8381815
2021-12-13,10.415455
2021-12-14,9.41
2021-12-15,7.470909
2021-12-16,5.6663632
2021-12-17,8.208182
2021-12-18,7.2436366
2021-12-19,6.152727
2021-12-20,4.5518184
2021-12-21,3.0
2021-12-22,3.029091
2021-12-23,8.032726
2021-12-24,10.614546
2021-12-25,10.473636
2021-12-26,11.028182
2021-12-27,10.885454
2021-12-28,11.3381815
2021-12-29,11.977273
2021-12-30,13.47
2021-12-31,12.606363
