time,EL622
2021-01-01,8.231428
2021-01-02,5.3828573
2021-01-03,7.7357144
2021-01-04,9.265715
2021-01-05,9.364286
2021-01-06,7.3028574
2021-01-07,8.905715
2021-01-08,5.134286
2021-01-09,2.2628572
2021-01-10,2.0657141
2021-01-11,2.0885713
2021-01-12,2.1242855
2021-01-13,1.2728571
2021-01-14,-0.015714314
2021-01-15,-0.78999996
2021-01-16,-2.6942856
2021-01-17,-5.718571
2021-01-18,-3.9771426
2021-01-19,-5.8414283
2021-01-20,-0.5942856
2021-01-21,4.3300004
2021-01-22,4.1528573
2021-01-23,7.485714
2021-01-24,9.355714
2021-01-25,7.015714
2021-01-26,3.145714
2021-01-27,1.0042857
2021-01-28,0.9557143
2021-01-29,0.101428576
2021-01-30,4.542857
2021-01-31,4.2242856
2021-02-01,2.5657141
2021-02-02,3.3185713
2021-02-03,4.9914284
2021-02-04,7.835714
2021-02-05,7.3228574
2021-02-06,4.7599998
2021-02-07,3.1228569
2021-02-08,7.5257144
2021-02-09,10.795714
2021-02-10,12.344286
2021-02-11,11.591429
2021-02-12,2.892857
2021-02-13,-5.062857
2021-02-14,-3.1842856
2021-02-15,-0.25285715
2021-02-16,-3.3071427
2021-02-17,-3.124286
2021-02-18,2.8828568
2021-02-19,-0.8671428
2021-02-20,1.0699999
2021-02-21,4.2400002
2021-02-22,3.33
2021-02-23,2.6014285
2021-02-24,2.7242856
2021-02-25,8.154285
2021-02-26,10.677141
2021-02-27,9.041429
2021-02-28,7.202857
2021-03-01,3.755714
2021-03-02,6.255714
2021-03-03,6.5671425
2021-03-04,8.1214285
2021-03-05,10.447143
2021-03-06,7.464286
2021-03-07,2.5657144
2021-03-08,4.017143
2021-03-09,3.4314284
2021-03-10,2.3214285
2021-03-11,0.89857143
2021-03-12,2.8742855
2021-03-13,4.8857145
2021-03-14,9.324286
2021-03-15,9.084285
2021-03-16,8.19
2021-03-17,5.1442857
2021-03-18,5.602857
2021-03-19,5.472857
2021-03-20,3.7014282
2021-03-21,4.6485715
2021-03-22,3.918571
2021-03-23,4.292857
2021-03-24,2.34
2021-03-25,3.3442857
2021-03-26,6.5299993
2021-03-27,8.847143
2021-03-28,10.307143
2021-03-29,8.705714
2021-03-30,7.875714
2021-03-31,7.521428
2021-04-01,9.295714
2021-04-02,12.727142
2021-04-03,10.181428
2021-04-04,8.657143
2021-04-05,7.987142
2021-04-06,10.054285
2021-04-07,8.054285
2021-04-08,6.0357137
2021-04-09,5.8942857
2021-04-10,7.4442854
2021-04-11,7.931428
2021-04-12,10.795714
2021-04-13,13.028571
2021-04-14,11.139999
2021-04-15,8.791428
2021-04-16,8.334286
2021-04-17,7.6771426
2021-04-18,9.307143
2021-04-19,10.402857
2021-04-20,11.421428
2021-04-21,12.515714
2021-04-22,12.702857
2021-04-23,13.779999
2021-04-24,11.072856
2021-04-25,10.932856
2021-04-26,11.93
2021-04-27,12.117143
2021-04-28,9.097143
2021-04-29,12.441427
2021-04-30,15.931429
2021-05-01,19.457142
2021-05-02,22.612858
2021-05-03,20.347141
2021-05-04,15.93857
2021-05-05,17.882856
2021-05-06,17.272858
2021-05-07,18.004286
2021-05-08,16.374285
2021-05-09,11.408571
2021-05-10,13.764285
2021-05-11,13.425714
2021-05-12,15.452858
2021-05-13,16.762857
2021-05-14,17.122858
2021-05-15,18.075714
2021-05-16,17.974285
2021-05-17,18.05857
2021-05-18,17.619999
2021-05-19,18.437143
2021-05-20,16.184286
2021-05-21,15.919999
2021-05-22,17.005713
2021-05-23,20.175714
2021-05-24,20.357143
2021-05-25,18.502855
2021-05-26,20.210001
2021-05-27,19.767141
2021-05-28,19.441427
2021-05-29,19.222857
2021-05-30,17.419998
2021-05-31,15.014285
2021-06-01,13.085713
2021-06-02,13.837142
2021-06-03,16.481428
2021-06-04,18.62857
2021-06-05,18.735714
2021-06-06,18.475712
2021-06-07,19.081427
2021-06-08,20.264286
2021-06-09,21.119999
2021-06-10,21.221426
2021-06-11,20.844284
2021-06-12,20.647142
2021-06-13,18.762854
2021-06-14,16.794285
2021-06-15,17.127142
2021-06-16,19.58
2021-06-17,21.094286
2021-06-18,20.587143
2021-06-19,20.431429
2021-06-20,20.192856
2021-06-21,22.45857
2021-06-22,23.758572
2021-06-23,24.942858
2021-06-24,26.127142
2021-06-25,27.787142
2021-06-26,26.142859
2021-06-27,24.972857
2021-06-28,24.877142
2021-06-29,26.225714
2021-06-30,27.142859
2021-07-01,26.12143
2021-07-02,23.552855
2021-07-03,22.072857
2021-07-04,21.637142
2021-07-05,22.324286
2021-07-06,24.699999
2021-07-07,24.99714
2021-07-08,24.277143
2021-07-09,25.171427
2021-07-10,23.865713
2021-07-11,25.101429
2021-07-12,25.017141
2021-07-13,25.369999
2021-07-14,26.164286
2021-07-15,25.488571
2021-07-16,26.125715
2021-07-17,26.085714
2021-07-18,26.645712
2021-07-19,26.504286
2021-07-20,25.601427
2021-07-21,23.9
2021-07-22,22.925714
2021-07-23,22.445713
2021-07-24,22.488571
2021-07-25,22.764286
2021-07-26,23.284283
2021-07-27,26.095715
2021-07-28,28.258572
2021-07-29,28.672857
2021-07-30,26.897142
2021-07-31,27.988571
2021-08-01,27.36857
2021-08-02,30.204285
2021-08-03,26.572857
2021-08-04,27.034285
2021-08-05,28.318573
2021-08-06,26.035715
2021-08-07,23.267141
2021-08-08,23.669998
2021-08-09,26.088572
2021-08-10,27.045715
2021-08-11,26.145712
2021-08-12,25.347141
2021-08-13,24.428572
2021-08-14,23.16
2021-08-15,24.091429
2021-08-16,25.512857
2021-08-17,26.148573
2021-08-18,23.865713
2021-08-19,20.91
2021-08-20,20.834286
2021-08-21,22.591429
2021-08-22,23.448572
2021-08-23,23.48
2021-08-24,24.06143
2021-08-25,23.609999
2021-08-26,22.18857
2021-08-27,22.261429
2021-08-28,22.34286
2021-08-29,23.307142
2021-08-30,22.442856
2021-08-31,19.865713
2021-09-01,20.171429
2021-09-02,19.491428
2021-09-03,17.602858
2021-09-04,18.348572
2021-09-05,18.792858
2021-09-06,17.738573
2021-09-07,16.407143
2021-09-08,17.177143
2021-09-09,17.571428
2021-09-10,17.877142
2021-09-11,20.09857
2021-09-12,20.492857
2021-09-13,20.707142
2021-09-14,21.452854
2021-09-15,22.03
2021-09-16,22.66
2021-09-17,23.105715
2021-09-18,22.902857
2021-09-19,20.13857
2021-09-20,17.367144
2021-09-21,14.251429
2021-09-22,12.017142
2021-09-23,12.374285
2021-09-24,13.902856
2021-09-25,17.182858
2021-09-26,18.380001
2021-09-27,18.449999
2021-09-28,16.29857
2021-09-29,15.674286
2021-09-30,14.432856
2021-10-01,12.5814295
2021-10-02,12.125714
2021-10-03,12.207143
2021-10-04,13.295714
2021-10-05,13.232857
2021-10-06,11.851428
2021-10-07,12.735713
2021-10-08,11.1757145
2021-10-09,10.305713
2021-10-10,11.102858
2021-10-11,11.365714
2021-10-12,11.90857
2021-10-13,10.948571
2021-10-14,9.427144
2021-10-15,10.048571
2021-10-16,11.091428
2021-10-17,11.387143
2021-10-18,10.872856
2021-10-19,12.015714
2021-10-20,11.427142
2021-10-21,13.532857
2021-10-22,15.279999
2021-10-23,15.521429
2021-10-24,11.712857
2021-10-25,6.682857
2021-10-26,7.9928565
2021-10-27,8.732857
2021-10-28,9.161428
2021-10-29,9.772858
2021-10-30,9.967142
2021-10-31,10.957141
2021-11-01,10.601428
2021-11-02,10.902857
2021-11-03,13.015715
2021-11-04,15.832857
2021-11-05,17.710001
2021-11-06,14.19857
2021-11-07,11.368571
2021-11-08,12.95
2021-11-09,9.095714
2021-11-10,4.717143
2021-11-11,5.3642855
2021-11-12,6.7785716
2021-11-13,6.392857
2021-11-14,10.492857
2021-11-15,9.304286
2021-11-16,6.9714284
2021-11-17,5.087143
2021-11-18,6.322857
2021-11-19,7.5099998
2021-11-20,10.728571
2021-11-21,7.3871427
2021-11-22,7.1914287
2021-11-23,6.634285
2021-11-24,3.5271428
2021-11-25,3.7099996
2021-11-26,4.452857
2021-11-27,9.311429
2021-11-28,9.879999
2021-11-29,11.372856
2021-11-30,5.201428
2021-12-01,4.8485713
2021-12-02,6.9371424
2021-12-03,8.051428
2021-12-04,4.0728574
2021-12-05,3.1757143
2021-12-06,5.0099998
2021-12-07,5.642857
2021-12-08,3.3199997
2021-12-09,2.5885713
2021-12-10,7.6942854
2021-12-11,7.004285
2021-12-12,10.671428
2021-12-13,5.3271422
2021-12-14,3.7242856
2021-12-15,2.7657144
2021-12-16,1.7699999
2021-12-17,3.618571
2021-12-18,2.0571427
2021-12-19,2.0971427
2021-12-20,2.0671427
2021-12-21,-1.3171427
2021-12-22,-3.7014282
2021-12-23,-3.6685715
2021-12-24,-0.5628571
2021-12-25,7.9
2021-12-26,4.8328567
2021-12-27,1.1842855
2021-12-28,0.7714286
2021-12-29,-0.33999997
2021-12-30,0.76857144
2021-12-31,2.585714
