time,FRI15
2021-05-01,7.560833
2021-05-02,5.964166
2021-05-03,4.960833
2021-05-04,9.046666
2021-05-05,7.9066663
2021-05-06,6.0808334
2021-05-07,5.210833
2021-05-08,6.733333
2021-05-09,14.862499
2021-05-10,17.396666
2021-05-11,21.513334
2021-05-12,15.305
2021-05-13,11.9783325
2021-05-14,10.42
2021-05-15,11.570832
2021-05-16,11.551666
2021-05-17,11.322499
2021-05-18,11.072499
2021-05-19,10.113333
2021-05-20,10.004167
2021-05-21,12.2074995
2021-05-22,11.474999
2021-05-23,10.155833
2021-05-24,11.989166
2021-05-25,10.438333
2021-05-26,10.3133335
2021-05-27,9.78
2021-05-28,10.0125
2021-05-29,9.851666
2021-05-30,9.335834
2021-05-31,11.875833
2021-06-01,13.920833
2021-06-02,15.474166
2021-06-03,16.0775
2021-06-04,18.029167
2021-06-05,19.215834
2021-06-06,18.340834
2021-06-07,18.119165
2021-06-08,18.931665
2021-06-09,18.145834
2021-06-10,17.411667
2021-06-11,18.68
2021-06-12,17.725832
2021-06-13,11.452499
2021-06-14,15.554168
2021-06-15,19.230833
2021-06-16,20.124166
2021-06-17,22.456665
2021-06-18,23.415833
2021-06-19,24.569166
2021-06-20,25.541666
2021-06-21,23.933334
2021-06-22,18.224167
2021-06-23,17.995
2021-06-24,18.203333
2021-06-25,15.607499
2021-06-26,17.0675
2021-06-27,18.696665
2021-06-28,20.486666
2021-06-29,21.309166
2021-06-30,17.693335
2021-07-01,16.189165
2021-07-02,16.03
2021-07-03,17.179167
2021-07-04,17.9525
2021-07-05,17.8275
2021-07-06,20.764166
2021-07-07,17.842499
2021-07-08,18.064165
2021-07-09,17.800833
2021-07-10,17.878332
2021-07-11,19.531666
2021-07-12,18.342499
2021-07-13,22.254166
2021-07-14,20.0625
2021-07-15,19.788332
2021-07-16,21.044998
2021-07-17,20.6175
2021-07-18,20.6825
2021-07-19,16.425833
2021-07-20,15.2225
2021-07-21,16.4525
2021-07-22,17.369999
2021-07-23,18.165833
2021-07-24,20.088333
2021-07-25,20.594166
2021-07-26,21.018332
2021-07-27,20.651667
2021-07-28,20.003332
2021-07-29,18.91
2021-07-30,19.0575
2021-07-31,19.664999
2021-08-01,14.295001
2021-08-02,15.881667
2021-08-03,15.815833
2021-08-04,15.9425
2021-08-05,14.979167
2021-08-06,16.751667
2021-08-07,17.975
2021-08-08,17.945831
2021-08-09,16.6575
2021-08-10,17.490831
2021-08-11,16.634167
2021-08-12,17.332499
2021-08-13,20.948334
2021-08-14,21.064165
2021-08-15,20.0575
2021-08-16,19.714167
2021-08-17,13.816666
2021-08-18,14.490833
2021-08-19,16.603333
2021-08-20,16.468332
2021-08-21,16.438334
2021-08-22,17.5775
2021-08-23,15.325833
2021-08-24,13.305833
2021-08-25,14.100833
2021-08-26,12.865001
2021-08-27,11.989166
2021-08-28,12.697499
2021-08-29,13.119166
2021-08-30,13.45
2021-08-31,13.836666
2021-09-01,14.73
2021-09-02,15.216666
2021-09-03,15.009166
2021-09-04,14.364166
2021-09-05,13.759167
2021-09-06,14.7425
2021-09-07,15.339999
2021-09-08,15.857499
2021-09-09,16.922499
2021-09-10,18.128332
2021-09-11,17.131666
2021-09-12,16.369165
2021-09-13,15.720833
2021-09-14,15.392501
2021-09-15,17.474167
2021-09-16,16.911667
2021-09-17,13.518333
2021-09-18,11.947499
2021-09-19,10.0425
2021-09-20,9.778333
2021-09-21,10.335
2021-09-22,10.760834
2021-09-23,14.488332
2021-09-24,13.69
2021-09-25,15.796666
2021-09-26,16.299166
2021-09-27,16.48
2021-09-28,15.114999
2021-09-29,12.823334
2021-09-30,9.250833
2021-10-01,9.596666
2021-10-02,12.410001
2021-10-03,13.831666
2021-10-04,14.325001
2021-10-05,15.767499
2021-10-06,12.123334
2021-10-07,11.5199995
2021-10-08,8.889999
2021-10-09,6.353333
2021-10-10,4.398333
2021-10-11,5.7041664
2021-10-12,6.564167
2021-10-13,5.0158334
2021-10-14,6.664166
2021-10-15,9.3
2021-10-16,6.2875
2021-10-17,7.1324997
2021-10-18,8.386666
2021-10-19,10.659166
2021-10-20,14.744166
2021-10-21,11.256665
2021-10-22,6.435833
2021-10-23,5.0516663
2021-10-24,4.42
2021-10-25,6.3350005
2021-10-26,6.845
2021-10-27,7.9566665
2021-10-28,8.4875
2021-10-29,8.236667
2021-10-30,9.604167
2021-10-31,10.1825
2021-11-01,8.7725
2021-11-02,6.9441667
2021-11-03,7.065
2021-11-04,7.1049995
2021-11-05,5.900833
2021-11-06,6.365
2021-11-07,4.7525
2021-11-08,6.0166664
2021-11-09,5.5716667
2021-11-10,4.7275
2021-11-11,3.2799997
2021-11-12,2.3416667
2021-11-13,4.3316665
2021-11-14,4.540833
2021-11-15,3.6641667
2021-11-16,4.39
2021-11-17,4.1608334
2021-11-18,5.7766666
2021-11-19,8.703334
2021-11-20,8.4725
2021-11-21,5.0166664
2021-11-22,3.3883333
2021-11-23,1.12
2021-11-24,3.4241664
2021-11-25,0.27249995
2021-11-26,0.9116667
2021-11-27,1.0524999
2021-11-28,-0.00333335
2021-11-29,-0.28166667
2021-11-30,1.445
2021-12-01,3.3008335
2021-12-02,1.2249999
2021-12-03,-1.3641666
2021-12-04,-0.37
2021-12-05,0.5841667
2021-12-06,-1.3991666
2021-12-07,-1.4166666
2021-12-08,-2.1599998
2021-12-09,-1.7441667
2021-12-10,-1.1841667
2021-12-11,-2.6291666
2021-12-12,-1.6941667
2021-12-13,2.05
2021-12-14,3.4899998
2021-12-15,4.4341664
2021-12-16,5.084167
2021-12-17,3.028333
2021-12-18,2.8433335
2021-12-19,3.993333
2021-12-20,-0.2675
2021-12-21,-2.265
2021-12-22,-4.3425
2021-12-23,-3.515833
2021-12-24,2.6274998
2021-12-25,-6.9125
2021-12-26,-9.6425
2021-12-27,-4.4966664
2021-12-28,-1.2358333
2021-12-29,1.7908334
2021-12-30,6.910833
2021-12-31,9.656667
