time,ITH37
2021-05-28,13.284286
2021-05-29,15.669999
2021-05-30,13.232857
2021-05-31,14.424285
2021-06-01,16.612856
2021-06-02,17.24857
2021-06-03,16.852858
2021-06-04,13.605714
2021-06-05,14.209999
2021-06-06,16.34857
2021-06-07,16.171429
2021-06-08,14.954286
2021-06-09,16.564285
2021-06-10,18.617142
2021-06-11,17.704287
2021-06-12,15.438571
2021-06-13,17.455713
2021-06-14,17.745714
2021-06-15,14.334285
2021-06-16,18.532856
2021-06-17,16.354286
2021-06-18,13.684285
2021-06-19,13.160001
2021-06-20,12.625714
2021-06-21,11.77857
2021-06-22,12.307142
2021-06-23,12.5742855
2021-06-24,16.65
2021-06-25,14.007143
2021-06-26,14.261429
2021-06-27,14.791428
2021-06-28,14.235713
2021-06-29,16.112858
2021-06-30,14.424286
2021-07-01,15.207143
2021-07-02,17.578571
2021-07-03,17.977142
2021-07-04,17.147142
2021-07-05,15.552856
2021-07-06,14.877143
2021-07-07,17.071426
2021-07-08,16.811428
2021-07-09,16.369999
2021-07-10,17.15714
2021-07-11,16.351429
2021-07-12,16.428572
2021-07-13,17.845715
2021-07-14,16.78143
2021-07-15,17.291426
2021-07-16,18.535715
2021-07-17,20.65
2021-07-18,21.364285
2021-07-19,21.587143
2021-07-20,21.687143
2021-07-21,20.95143
2021-07-22,21.53143
2021-07-23,19.16857
2021-07-24,17.75
2021-07-25,17.372858
2021-07-26,18.781427
2021-07-27,18.354284
2021-07-28,16.521427
2021-07-29,15.637143
2021-07-30,14.917143
2021-07-31,15.887141
2021-08-01,15.221429
2021-08-02,14.625712
2021-08-03,14.585713
2021-08-04,15.940001
2021-08-05,15.557142
2021-08-06,16.857143
2021-08-07,15.488571
2021-08-08,15.975714
2021-08-09,15.645714
2021-08-10,16.995714
2021-08-11,16.472857
2021-08-12,15.982857
2021-08-13,17.22
2021-08-14,16.995712
2021-08-15,16.822857
2021-08-16,14.167144
2021-08-17,15.052856
2021-08-18,16.144285
2021-08-19,16.012857
2021-08-20,16.877142
2021-08-21,17.011429
2021-08-22,16.902857
2021-08-23,17.011429
2021-08-24,15.278571
2021-08-25,15.771429
2021-08-26,15.535714
2021-08-27,13.351428
2021-08-28,14.575714
2021-08-29,14.344285
2021-08-30,15.114285
2021-08-31,13.997144
2021-09-01,13.9800005
2021-09-02,15.358571
2021-09-03,15.287142
2021-09-04,15.43857
2021-09-05,17.77143
2021-09-06,19.609999
2021-09-07,20.73
2021-09-08,20.637144
2021-09-09,19.384287
2021-09-10,18.618572
2021-09-11,17.944284
2021-09-12,14.278571
2021-09-13,15.085714
2021-09-14,15.651428
2021-09-15,15.588572
2021-09-16,15.737143
2021-09-17,14.862856
2021-09-18,16.752857
2021-09-19,16.162857
2021-09-20,13.80857
2021-09-21,14.375715
2021-09-22,14.362857
2021-09-23,15.951428
2021-09-24,15.985713
2021-09-25,18.204287
2021-09-26,16.61
2021-09-27,14.444285
2021-09-28,12.534286
2021-09-29,10.145714
2021-09-30,11.800001
2021-10-01,13.11
2021-10-02,9.518571
2021-10-03,10.134286
2021-10-04,11.518571
2021-10-05,10.955714
2021-10-06,12.082857
2021-10-07,15.951428
2021-10-08,14.525714
2021-10-09,14.94857
2021-10-10,13.468572
2021-10-11,11.064285
2021-10-12,11.62
2021-10-13,12.67143
2021-10-14,11.565713
2021-10-15,10.494287
2021-10-16,9.874285
2021-10-17,12.839999
2021-10-18,12.632857
2021-10-19,16.164286
2021-10-20,13.582856
2021-10-21,7.9399996
2021-10-22,9.084285
2021-10-23,9.46
2021-10-24,11.801429
2021-10-25,11.182857
2021-10-26,10.655714
2021-10-27,14.834285
2021-10-28,13.878571
2021-10-29,11.917143
2021-10-30,10.241429
2021-10-31,9.01
2021-11-01,9.267143
2021-11-02,6.5971427
2021-11-03,5.5071425
2021-11-04,6.1485715
2021-11-05,5.8142853
2021-11-06,10.137143
2021-11-07,9.761428
2021-11-08,7.308571
2021-11-09,11.628571
2021-11-10,10.4
2021-11-11,9.24
2021-11-12,10.655714
2021-11-13,11.342856
2021-11-14,8.751429
2021-11-15,8.091429
2021-11-16,9.061429
2021-11-17,8.46
2021-11-18,9.6542845
2021-11-19,11.008571
2021-11-20,9.991429
2021-11-21,5.4928565
2021-11-22,4.6414285
2021-11-23,4.305714
2021-11-24,5.3457146
2021-11-25,3.3371427
2021-11-26,4.4799995
2021-11-27,2.52
2021-11-28,0.2057143
2021-11-29,-0.13714285
2021-11-30,7.8157144
2021-12-01,7.3699994
2021-12-02,2.2971427
2021-12-03,3.9385715
2021-12-04,5.1014285
2021-12-05,4.122857
2021-12-06,2.392857
2021-12-07,3.33
2021-12-08,4.5185714
2021-12-09,5.1114283
2021-12-10,4.72
2021-12-11,4.2042856
2021-12-12,10.361428
2021-12-13,9.692857
2021-12-14,8.851428
2021-12-15,10.15
2021-12-16,8.411428
2021-12-17,6.6957145
2021-12-18,5.052857
2021-12-19,3.3042858
2021-12-20,4.4542856
2021-12-21,3.4571426
2021-12-22,0.65
2021-12-23,5.7557144
2021-12-24,6.094285
2021-12-25,5.3742857
2021-12-26,4.6657143
2021-12-27,6.475714
2021-12-28,7.965714
2021-12-29,8.1685705
2021-12-30,11.682857
2021-12-31,13.385714
