time,DEA34
2021-01-01,8.891001
2021-01-02,10.398999
2021-01-03,8.398
2021-01-04,5.6190004
2021-01-05,3.172
2021-01-06,5.039
2021-01-07,7.2619996
2021-01-08,9.434999
2021-01-09,9.596
2021-01-10,8.461
2021-01-11,8.238
2021-01-12,7.81
2021-01-13,10.212
2021-01-14,9.396
2021-01-15,9.254999
2021-01-16,7.2329993
2021-01-17,7.597
2021-01-18,7.4839997
2021-01-19,9.374
2021-01-20,10.444999
2021-01-21,11.7839985
2021-01-22,12.441
2021-01-23,10.289999
2021-01-24,10.653999
2021-01-25,11.059999
2021-01-26,8.334
2021-01-27,7.31
2021-01-28,8.358999
2021-01-29,11.039999
2021-01-30,8.549001
2021-01-31,6.6099997
2021-02-01,11.321001
2021-02-02,12.939
2021-02-03,15.695
2021-02-04,14.3619995
2021-02-05,14.129
2021-02-06,12.309999
2021-02-07,9.813
2021-02-08,7.8669996
2021-02-09,9.962
2021-02-10,10.886
2021-02-11,15.795
2021-02-12,11.874999
2021-02-13,6.936
2021-02-14,2.318
2021-02-15,3.9259999
2021-02-16,6.1799994
2021-02-17,9.592
2021-02-18,10.086
2021-02-19,10.044999
2021-02-20,11.532001
2021-02-21,11.728001
2021-02-22,12.678999
2021-02-23,13.115
2021-02-24,14.502998
2021-02-25,13.87
2021-02-26,11.993
2021-02-27,11.582
2021-02-28,11.146
2021-03-01,6.9659996
2021-03-02,8.0130005
2021-03-03,11.129
2021-03-04,7.1980004
2021-03-05,7.4759994
2021-03-06,8.176001
2021-03-07,7.942
2021-03-08,9.395999
2021-03-09,9.26
2021-03-10,9.679999
2021-03-11,9.582
2021-03-12,11.136999
2021-03-13,11.771
2021-03-14,10.476
2021-03-15,10.754
2021-03-16,11.087
2021-03-17,8.393
2021-03-18,7.0549994
2021-03-19,5.019
2021-03-20,5.5729995
2021-03-21,8.129
2021-03-22,9.082
2021-03-23,8.196
2021-03-24,8.905001
2021-03-25,10.299999
2021-03-26,12.0529995
2021-03-27,11.514
2021-03-28,11.029
2021-03-29,12.466001
2021-03-30,12.525
2021-03-31,13.828
2021-04-01,15.9539995
2021-04-02,13.093
2021-04-03,15.308998
2021-04-04,13.070999
2021-04-05,11.812999
2021-04-06,10.809
2021-04-07,8.668
2021-04-08,7.856
2021-04-09,9.219999
2021-04-10,8.547999
2021-04-11,11.473001
2021-04-12,10.684
2021-04-13,10.421
2021-04-14,10.282
2021-04-15,9.448
2021-04-16,10.513
2021-04-17,8.995001
2021-04-18,10.175
2021-04-19,9.712
2021-04-20,10.353999
2021-04-21,11.632999
2021-04-22,9.064
2021-04-23,10.721999
2021-04-24,11.636
2021-04-25,12.014999
2021-04-26,12.514999
2021-04-27,13.037
2021-04-28,13.83
2021-04-29,15.752001
2021-04-30,17.1
2021-05-01,13.847
2021-05-02,12.462
2021-05-03,12.287
2021-05-04,12.648
2021-05-05,12.637
2021-05-06,14.8949995
2021-05-07,15.546
2021-05-08,13.508
2021-05-09,15.507001
2021-05-10,15.790998
2021-05-11,13.491
2021-05-12,13.353
2021-05-13,14.270999
2021-05-14,11.664999
2021-05-15,12.190001
2021-05-16,16.277
2021-05-17,16.095
2021-05-18,14.514999
2021-05-19,14.563001
2021-05-20,14.722
2021-05-21,14.773999
2021-05-22,14.473
2021-05-23,16.942999
2021-05-24,16.766998
2021-05-25,14.6919985
2021-05-26,15.676999
2021-05-27,14.568998
2021-05-28,15.664
2021-05-29,15.514999
2021-05-30,15.502998
2021-05-31,15.364
2021-06-01,15.732999
2021-06-02,17.7
2021-06-03,17.176
2021-06-04,19.174
2021-06-05,19.945
2021-06-06,20.082998
2021-06-07,16.577
2021-06-08,15.712
2021-06-09,17.447
2021-06-10,17.918
2021-06-11,19.207998
2021-06-12,20.734
2021-06-13,20.088
2021-06-14,22.806
2021-06-15,22.994
2021-06-16,21.148
2021-06-17,21.225998
2021-06-18,21.209997
2021-06-19,20.714
2021-06-20,23.309
2021-06-21,22.706
2021-06-22,20.918
2021-06-23,21.186
2021-06-24,21.370998
2021-06-25,21.325
2021-06-26,21.096998
2021-06-27,22.897
2021-06-28,24.949001
2021-06-29,24.068
2021-06-30,21.456999
2021-07-01,21.095999
2021-07-02,19.903
2021-07-03,21.267002
2021-07-04,19.986
2021-07-05,20.8
2021-07-06,23.585
2021-07-07,24.906
2021-07-08,24.609999
2021-07-09,21.649
2021-07-10,21.061
2021-07-11,21.035
2021-07-12,22.542
2021-07-13,21.923
2021-07-14,18.754002
2021-07-15,20.664
2021-07-16,19.458998
2021-07-17,20.992
2021-07-18,22.285
2021-07-19,21.994999
2021-07-20,22.906
2021-07-21,22.966
2021-07-22,23.353
2021-07-23,23.505001
2021-07-24,25.835999
2021-07-25,26.462997
2021-07-26,24.892
2021-07-27,23.978
2021-07-28,24.546999
2021-07-29,23.446999
2021-07-30,25.374998
2021-07-31,26.695002
2021-08-01,23.295
2021-08-02,21.630001
2021-08-03,22.706
2021-08-04,24.170998
2021-08-05,21.505001
2021-08-06,22.194002
2021-08-07,24.137999
2021-08-08,23.949001
2021-08-09,24.198
2021-08-10,24.241
2021-08-11,24.575
2021-08-12,25.704998
2021-08-13,25.328
2021-08-14,24.77
2021-08-15,25.333
2021-08-16,25.296
2021-08-17,24.144
2021-08-18,22.97
2021-08-19,22.363998
2021-08-20,21.447002
2021-08-21,22.879
2021-08-22,23.798
2021-08-23,22.218
2021-08-24,21.8
2021-08-25,19.976
2021-08-26,23.001001
2021-08-27,21.494
2021-08-28,20.580002
2021-08-29,21.132
2021-08-30,20.215
2021-08-31,19.582998
2021-09-01,22.359
2021-09-02,23.467
2021-09-03,22.060001
2021-09-04,20.881
2021-09-05,21.716
2021-09-06,21.341
2021-09-07,22.142
2021-09-08,22.402
2021-09-09,22.981998
2021-09-10,23.032999
2021-09-11,23.411
2021-09-12,22.161999
2021-09-13,21.060001
2021-09-14,21.963
2021-09-15,24.583
2021-09-16,21.985998
2021-09-17,21.503
2021-09-18,23.717999
2021-09-19,21.025
2021-09-20,19.888
2021-09-21,18.767
2021-09-22,19.883
2021-09-23,21.682001
2021-09-24,20.607
2021-09-25,22.512999
2021-09-26,20.184
2021-09-27,19.922998
2021-09-28,21.539
2021-09-29,21.524998
2021-09-30,22.467
2021-10-01,21.203
2021-10-02,20.125998
