time,CH055
2021-04-26,9.28
2021-04-27,9.889999
2021-04-28,11.01
2021-04-29,9.71
2021-04-30,5.7799997
2021-05-01,7.89
2021-05-02,7.97
2021-05-03,7.6099997
2021-05-04,8.42
2021-05-05,6.5699997
2021-05-06,5.5899997
2021-05-07,7.6699996
2021-05-08,10.83
2021-05-09,18.64
2021-05-10,14.32
2021-05-11,11.58
2021-05-12,11.61
2021-05-13,10.34
2021-05-14,10.16
2021-05-15,9.26
2021-05-16,10.889999
2021-05-17,9.98
2021-05-18,9.639999
2021-05-19,8.57
2021-05-20,11.11
2021-05-21,11.7699995
2021-05-22,9.74
2021-05-23,10.059999
2021-05-24,9.7
2021-05-25,8.55
2021-05-26,9.19
2021-05-27,10.51
2021-05-28,12.17
2021-05-29,14.5
2021-05-30,14.7
2021-05-31,15.219999
2021-06-01,17.039999
2021-06-02,18.74
2021-06-03,19.539999
2021-06-04,20.13
2021-06-05,16.14
2021-06-06,15.69
2021-06-07,16.55
2021-06-08,18.09
2021-06-09,20.449999
2021-06-10,21.039999
2021-06-11,21.64
2021-06-12,19.539999
2021-06-13,17.539999
2021-06-14,19.9
2021-06-15,22.199999
2021-06-16,23.83
2021-06-17,24.699999
2021-06-18,24.67
2021-06-19,24.75
2021-06-20,21.699999
2021-06-21,19.52
2021-06-22,15.349999
2021-06-23,18.22
2021-06-24,16.14
2021-06-25,16.59
2021-06-26,18.31
2021-06-27,20.529999
2021-06-28,20.41
2021-06-29,16.539999
2021-06-30,13.799999
2021-07-01,13.94
2021-07-02,16.5
2021-07-03,19.6
2021-07-04,16.82
2021-07-05,17.699999
2021-07-06,16.529999
2021-07-07,17.49
2021-07-08,16.07
2021-07-09,17.07
2021-07-10,18.27
2021-07-11,17.369999
2021-07-12,17.96
2021-07-13,15.61
2021-07-14,14.849999
2021-07-15,17.9
2021-07-16,17.83
2021-07-17,18.529999
2021-07-18,20.73
2021-07-19,20.15
2021-07-20,18.199999
2021-07-21,18.67
2021-07-22,19.72
2021-07-23,20.55
2021-07-24,18.869999
2021-07-25,18.39
2021-07-26,18.63
2021-07-27,17.39
2021-07-28,16.9
2021-07-29,16.859999
2021-07-30,18.49
2021-07-31,16.92
2021-08-01,16.47
2021-08-02,15.0
2021-08-03,14.37
2021-08-04,16.17
2021-08-05,16.67
2021-08-06,16.67
2021-08-07,16.0
2021-08-08,15.04
2021-08-09,16.44
2021-08-10,17.94
2021-08-11,20.34
2021-08-12,21.55
2021-08-13,22.14
2021-08-14,21.72
2021-08-15,21.73
2021-08-16,16.06
2021-08-17,12.59
2021-08-18,15.589999
2021-08-19,16.859999
2021-08-20,17.65
2021-08-21,19.289999
2021-08-22,16.949999
2021-08-23,17.0
2021-08-24,15.67
2021-08-25,16.17
2021-08-26,14.309999
2021-08-27,13.92
2021-08-28,13.78
2021-08-29,14.29
2021-08-30,15.65
2021-08-31,14.98
2021-09-01,15.049999
2021-09-02,16.46
2021-09-03,17.779999
2021-09-04,18.119999
2021-09-05,18.76
2021-09-06,19.34
2021-09-07,19.16
2021-09-08,19.27
2021-09-09,19.02
2021-09-10,18.26
2021-09-11,17.41
2021-09-12,15.589999
2021-09-13,17.13
2021-09-14,17.949999
2021-09-15,18.21
2021-09-16,15.889999
2021-09-17,14.37
2021-09-18,15.089999
2021-09-19,14.599999
2021-09-20,13.0199995
2021-09-21,12.429999
2021-09-22,12.2
2021-09-23,14.11
2021-09-24,14.08
2021-09-25,15.88
2021-09-26,16.02
2021-09-27,15.13
2021-09-28,12.71
2021-09-29,10.5199995
2021-09-30,8.79
2021-10-01,10.96
2021-10-02,14.799999
2021-10-03,16.42
2021-10-04,11.78
2021-10-05,11.389999
2021-10-06,9.96
2021-10-07,10.62
2021-10-08,10.95
2021-10-09,10.44
2021-10-10,8.7699995
2021-10-11,7.6299996
2021-10-12,8.48
2021-10-13,6.7
2021-10-14,8.309999
2021-10-15,8.54
2021-10-16,8.8
2021-10-17,8.19
2021-10-18,7.1
2021-10-19,11.92
2021-10-20,14.07
2021-10-21,10.15
2021-10-22,5.5899997
2021-10-23,7.0899997
2021-10-24,6.19
2021-10-25,8.53
2021-10-26,10.179999
2021-10-27,9.63
2021-10-28,7.5699997
2021-10-29,10.04
2021-10-30,9.679999
2021-10-31,14.059999
2021-11-01,9.12
2021-11-02,6.85
2021-11-03,6.72
2021-11-04,5.8599997
2021-11-05,6.77
2021-11-06,4.79
2021-11-07,5.23
2021-11-08,3.6299999
2021-11-09,4.65
2021-11-10,2.73
2021-11-11,1.81
2021-11-12,0.01
2021-11-13,4.89
2021-11-14,7.81
2021-11-15,6.72
2021-11-16,5.47
2021-11-17,5.0899997
2021-11-18,5.91
2021-11-19,6.7599998
2021-11-20,6.27
2021-11-21,4.0099998
2021-11-22,4.7
2021-11-23,2.19
2021-11-24,3.0
2021-11-25,1.06
2021-11-26,0.78
2021-11-27,1.68
2021-11-28,1.3
2021-11-29,0.59
2021-11-30,2.51
2021-12-01,5.0
2021-12-02,2.9199998
2021-12-03,0.34
2021-12-04,3.33
2021-12-05,2.59
2021-12-06,0.78999996
2021-12-07,2.95
2021-12-08,3.9399998
2021-12-09,1.5
2021-12-10,1.31
2021-12-11,1.6899999
2021-12-12,2.77
2021-12-13,5.5899997
2021-12-14,4.5499997
2021-12-15,4.99
2021-12-16,6.71
2021-12-17,6.37
2021-12-18,3.35
2021-12-19,2.95
2021-12-20,2.85
2021-12-21,-1.06
2021-12-22,-2.83
2021-12-23,0.19999999
2021-12-24,6.68
2021-12-25,5.44
2021-12-26,1.4699999
2021-12-27,6.24
2021-12-28,8.41
2021-12-29,8.599999
2021-12-30,12.38
2021-12-31,9.389999
