time,BG334
2021-01-01,3.4578261
2021-01-02,1.2034782
2021-01-03,1.0517391
2021-01-04,0.6291304
2021-01-05,-1.0265218
2021-01-06,-1.0952172
2021-01-07,0.16260868
2021-01-08,0.22956526
2021-01-09,0.8273913
2021-01-10,-0.986087
2021-01-11,-2.3917391
2021-01-12,-2.517826
2021-01-13,-0.32
2021-01-14,0.53826094
2021-01-15,1.2591304
2021-01-16,2.7156522
2021-01-17,2.7943478
2021-01-18,3.3613043
2021-01-19,2.4521737
2021-01-20,2.7921739
2021-01-21,8.007826
2021-01-22,8.762609
2021-01-23,6.7860866
2021-01-24,9.795651
2021-01-25,10.520869
2021-01-26,11.312174
2021-01-27,12.915216
2021-01-28,12.407826
2021-01-29,12.226088
2021-01-30,10.273044
2021-01-31,8.732608
2021-02-01,12.092608
2021-02-02,10.446087
2021-02-03,10.263478
2021-02-04,10.93826
2021-02-05,11.296957
2021-02-06,8.605217
2021-02-07,7.1830425
2021-02-08,8.037826
2021-02-09,8.31826
2021-02-10,9.854347
2021-02-11,10.732609
2021-02-12,10.788694
2021-02-13,9.088261
2021-02-14,7.363478
2021-02-15,8.268695
2021-02-16,9.862609
2021-02-17,10.133912
2021-02-18,10.376521
2021-02-19,10.667826
2021-02-20,11.579565
2021-02-21,8.788695
2021-02-22,7.3226085
2021-02-23,9.230869
2021-02-24,9.389999
2021-02-25,10.460435
2021-02-26,9.575651
2021-02-27,9.102608
2021-02-28,7.9069567
2021-03-01,7.784782
2021-03-02,8.4873905
2021-03-03,10.01
2021-03-04,8.763478
2021-03-05,8.831738
2021-03-06,9.111304
2021-03-07,7.586957
2021-03-08,8.253478
2021-03-09,7.5208693
2021-03-10,7.666087
2021-03-11,10.306521
2021-03-12,9.406956
2021-03-13,8.498695
2021-03-14,8.853912
2021-03-15,9.209999
2021-03-16,9.815652
2021-03-17,9.915651
2021-03-18,6.37
2021-03-19,4.7443476
2021-03-20,4.419565
2021-03-21,5.578261
2021-03-22,7.6139135
2021-03-23,9.381304
2021-03-24,11.243479
2021-03-25,12.507827
2021-03-26,13.544783
2021-03-27,11.431304
2021-03-28,11.846955
2021-03-29,12.519131
2021-03-30,13.451738
2021-03-31,12.872175
2021-04-01,14.334784
2021-04-02,13.523044
2021-04-03,12.348695
2021-04-04,11.276087
2021-04-05,13.333044
2021-04-06,13.579999
2021-04-07,10.985651
2021-04-08,11.249565
2021-04-09,10.539565
2021-04-10,11.8860855
2021-04-11,11.468262
2021-04-12,10.766956
2021-04-13,12.506087
2021-04-14,12.162173
2021-04-15,8.618261
2021-04-16,8.424783
2021-04-17,8.436087
2021-04-18,9.050869
2021-04-19,13.276957
2021-04-20,13.899132
2021-04-21,12.972175
2021-04-22,12.103912
2021-04-23,11.703913
2021-04-24,10.775217
2021-04-25,11.601305
2021-04-26,12.976088
2021-04-27,13.113043
2021-04-28,13.965653
2021-04-29,13.40739
2021-04-30,12.47913
2021-05-01,12.123912
2021-05-02,12.298696
2021-05-03,12.242608
2021-05-04,14.42652
2021-05-05,14.913914
2021-05-06,16.867392
2021-05-07,17.976086
2021-05-08,18.466955
2021-05-09,17.443043
2021-05-10,13.604783
2021-05-11,12.36913
2021-05-12,13.764783
2021-05-13,14.953478
2021-05-14,16.111736
2021-05-15,18.864782
2021-05-16,20.540869
2021-05-17,19.819565
2021-05-18,19.413912
2021-05-19,19.045652
2021-05-20,19.406088
2021-05-21,20.695215
2021-05-22,18.689564
2021-05-23,12.735217
2021-05-24,14.403043
2021-05-25,15.702173
2021-05-26,18.05739
2021-05-27,17.798695
2021-05-28,18.981304
2021-05-29,20.59087
2021-05-30,21.53174
2021-05-31,20.626955
2021-06-01,19.823914
2021-06-02,19.44826
2021-06-03,20.898697
2021-06-04,21.004347
2021-06-05,18.217825
2021-06-06,19.236086
2021-06-07,21.306086
2021-06-08,22.801739
2021-06-09,23.888697
2021-06-10,23.463476
2021-06-11,22.55913
2021-06-12,21.873476
2021-06-13,23.034348
2021-06-14,24.232172
2021-06-15,23.563044
2021-06-16,23.079565
2021-06-17,19.076958
2021-06-18,19.463478
2021-06-19,19.196955
2021-06-20,19.158697
2021-06-21,19.02348
2021-06-22,18.753042
2021-06-23,18.561737
2021-06-24,20.411741
2021-06-25,21.84261
2021-06-26,23.803478
2021-06-27,23.818697
2021-06-28,22.68261
2021-06-29,21.46913
2021-06-30,23.372171
2021-07-01,25.105654
2021-07-02,25.937391
2021-07-03,25.083912
2021-07-04,26.053913
2021-07-05,26.338696
2021-07-06,24.614782
2021-07-07,22.949566
2021-07-08,22.321741
2021-07-09,24.249132
2021-07-10,26.78652
2021-07-11,28.413914
2021-07-12,25.47739
2021-07-13,21.092175
2021-07-14,21.362608
2021-07-15,22.853476
2021-07-16,24.882174
2021-07-17,26.167822
2021-07-18,26.447388
2021-07-19,26.246086
2021-07-20,27.233044
2021-07-21,27.123476
2021-07-22,28.185217
2021-07-23,28.139566
2021-07-24,26.58348
2021-07-25,24.673475
2021-07-26,23.118261
2021-07-27,24.221739
2021-07-28,26.52739
2021-07-29,26.74348
2021-07-30,27.851307
2021-07-31,22.981302
2021-08-01,20.650436
2021-08-02,22.492172
2021-08-03,24.369127
2021-08-04,25.776089
2021-08-05,25.74304
2021-08-06,26.826523
2021-08-07,25.643478
2021-08-08,23.22739
2021-08-09,25.551737
2021-08-10,26.045216
2021-08-11,28.846088
2021-08-12,30.91739
2021-08-13,30.873909
2021-08-14,32.05261
2021-08-15,32.353046
2021-08-16,28.957827
2021-08-17,24.819128
2021-08-18,24.852173
2021-08-19,24.45826
2021-08-20,25.872608
2021-08-21,27.25
2021-08-22,26.814346
2021-08-23,25.534344
2021-08-24,23.791306
2021-08-25,23.259998
2021-08-26,25.171305
2021-08-27,26.226522
2021-08-28,25.295216
2021-08-29,23.66304
2021-08-30,23.138697
2021-08-31,23.879564
2021-09-01,21.636087
2021-09-02,20.753042
2021-09-03,22.448696
2021-09-04,23.218262
2021-09-05,24.96435
2021-09-06,25.711304
2021-09-07,25.619127
2021-09-08,23.098259
2021-09-09,22.186522
2021-09-10,22.794348
2021-09-11,22.66261
2021-09-12,23.591736
2021-09-13,22.970434
2021-09-14,19.61522
2021-09-15,20.55913
