time,ITI13
2021-07-22,18.72
2021-07-23,17.949999
2021-07-24,16.3
2021-07-25,15.41
2021-07-26,16.13
2021-07-27,16.38
2021-07-28,15.45
2021-07-29,14.73
2021-07-30,14.9
2021-07-31,14.0
2021-08-01,13.139999
2021-08-02,11.46
2021-08-03,13.5
2021-08-04,15.42
2021-08-05,15.38
2021-08-06,15.599999
2021-08-07,15.009999
2021-08-08,15.139999
2021-08-09,14.65
2021-08-10,15.12
2021-08-11,15.2
2021-08-12,13.2699995
2021-08-13,14.87
2021-08-14,14.87
2021-08-15,14.21
2021-08-16,13.929999
2021-08-17,15.46
2021-08-18,15.15
2021-08-19,14.309999
2021-08-20,14.969999
2021-08-21,16.3
2021-08-22,16.64
2021-08-23,15.78
2021-08-24,15.87
2021-08-25,15.75
2021-08-26,15.0199995
2021-08-27,13.91
2021-08-28,13.09
2021-08-29,12.94
2021-08-30,13.59
2021-08-31,13.19
2021-09-01,13.2
2021-09-02,12.759999
2021-09-03,12.889999
2021-09-04,13.7
2021-09-05,14.61
2021-09-06,16.88
2021-09-07,18.44
2021-09-08,17.96
2021-09-09,15.82
2021-09-10,15.79
2021-09-11,15.82
2021-09-12,12.15
2021-09-13,12.95
2021-09-14,14.08
2021-09-15,14.589999
2021-09-16,13.45
2021-09-17,15.41
2021-09-18,13.349999
2021-09-19,13.929999
2021-09-20,11.38
2021-09-21,13.96
2021-09-22,15.719999
2021-09-23,14.059999
2021-09-24,15.179999
2021-09-25,16.15
2021-09-26,15.75
2021-09-27,11.8
2021-09-28,10.11
2021-09-29,8.63
2021-09-30,9.78
2021-10-01,10.8
2021-10-02,9.53
2021-10-03,9.19
2021-10-04,10.69
2021-10-05,8.16
2021-10-06,9.929999
2021-10-07,13.49
2021-10-08,15.719999
2021-10-09,14.139999
2021-10-10,10.46
2021-10-11,10.639999
2021-10-12,10.71
2021-10-13,12.09
2021-10-14,11.889999
2021-10-15,8.15
2021-10-16,8.2699995
2021-10-17,12.0199995
2021-10-18,13.599999
2021-10-19,13.58
2021-10-20,10.8
2021-10-21,6.8199997
2021-10-22,9.2699995
2021-10-23,9.65
2021-10-24,13.099999
2021-10-25,10.59
2021-10-26,9.929999
2021-10-27,13.78
2021-10-28,12.309999
2021-10-29,9.53
2021-10-30,8.61
2021-10-31,6.7
2021-11-01,7.97
2021-11-02,7.0899997
2021-11-03,6.21
2021-11-04,5.6099997
2021-11-05,7.6
2021-11-06,11.12
2021-11-07,9.07
2021-11-08,8.41
2021-11-09,11.46
2021-11-10,7.3799996
2021-11-11,8.66
2021-11-12,10.62
2021-11-13,9.679999
2021-11-14,8.809999
2021-11-15,9.75
2021-11-16,8.34
2021-11-17,7.1299996
2021-11-18,11.09
2021-11-19,12.24
2021-11-20,10.49
2021-11-21,5.83
2021-11-22,4.2599998
2021-11-23,6.23
2021-11-24,6.2799997
2021-11-25,3.85
2021-11-26,5.08
2021-11-27,3.02
2021-11-28,2.1399999
2021-11-29,3.06
2021-11-30,6.98
2021-12-01,5.5299997
2021-12-02,2.6499999
2021-12-03,4.4
2021-12-04,4.58
2021-12-05,4.4
2021-12-06,2.81
2021-12-07,2.8799999
2021-12-08,4.71
2021-12-09,3.51
2021-12-10,3.0
2021-12-11,5.54
2021-12-12,8.0
2021-12-13,5.68
2021-12-14,6.2799997
2021-12-15,9.0
2021-12-16,8.09
2021-12-17,5.81
2021-12-18,3.98
2021-12-19,4.06
2021-12-20,4.13
2021-12-21,2.69
2021-12-22,2.53
2021-12-23,5.0499997
2021-12-24,5.42
2021-12-25,3.02
2021-12-26,3.6599998
2021-12-27,4.88
2021-12-28,4.92
2021-12-29,3.97
2021-12-30,8.75
2021-12-31,9.24
