time,FRI32
2021-01-01,-1.251
2021-01-02,-0.353
2021-01-03,2.461
2021-01-04,2.2459998
2021-01-05,1.3529999
2021-01-06,0.61800003
2021-01-07,0.33699998
2021-01-08,0.82600003
2021-01-09,-0.258
2021-01-10,-0.294
2021-01-11,-1.6439998
2021-01-12,-0.7989999
2021-01-13,0.452
2021-01-14,-0.17099997
2021-01-15,-2.249
2021-01-16,-3.5939999
2021-01-17,-9.837999
2021-01-18,-10.394
2021-01-19,-1.157
2021-01-20,5.1099997
2021-01-21,5.3199997
2021-01-22,7.0649996
2021-01-23,6.7119994
2021-01-24,1.9979999
2021-01-25,0.48999995
2021-01-26,0.105
2021-01-27,-0.23499998
2021-01-28,-0.616
2021-01-29,-0.8809999
2021-01-30,-0.86
2021-01-31,-6.216
2021-02-01,-7.3510003
2021-02-02,-0.08200002
2021-02-03,5.711
2021-02-04,4.469
2021-02-05,0.48499998
2021-02-06,-1.157
2021-02-07,-5.368
2021-02-08,-8.026999
2021-02-09,-8.749
2021-02-10,-8.538
2021-02-11,-9.056
2021-02-12,-10.23
2021-02-13,-5.453
2021-02-14,-4.6190004
2021-02-15,-7.523
2021-02-16,-3.7019997
2021-02-17,1.937
2021-02-18,3.352
2021-02-19,3.314
2021-02-20,3.2900002
2021-02-21,4.0829997
2021-02-22,5.0
2021-02-23,5.689
2021-02-24,9.794001
2021-02-25,9.808001
2021-02-26,7.9689994
2021-02-27,5.612
2021-02-28,4.8190002
2021-03-01,3.2760003
2021-03-02,4.959
2021-03-03,7.356
2021-03-04,6.5339994
2021-03-05,1.8369999
2021-03-06,0.45999998
2021-03-07,1.5599998
2021-03-08,0.541
2021-03-09,-0.9469999
2021-03-10,-0.131
2021-03-11,1.566
2021-03-12,6.6619997
2021-03-13,7.106
2021-03-14,6.9160004
2021-03-15,4.5829997
2021-03-16,3.4129996
2021-03-17,3.295
2021-03-18,1.4909999
2021-03-19,0.53400004
2021-03-20,-2.602
2021-03-21,-0.47300005
2021-03-22,2.318
2021-03-23,4.208
2021-03-24,6.3269997
2021-03-25,7.731
2021-03-26,10.426
2021-03-27,11.5720005
2021-03-28,6.0239997
2021-03-29,9.566
2021-03-30,14.567999
2021-03-31,14.577001
2021-04-01,14.3029995
2021-04-02,8.263
2021-04-03,4.727
2021-04-04,3.8439999
2021-04-05,6.1949997
2021-04-06,3.3269997
2021-04-07,3.35
2021-04-08,2.6690001
2021-04-09,6.5059996
2021-04-10,9.7699995
2021-04-11,10.764999
2021-04-12,7.564
2021-04-13,3.3440003
2021-04-14,3.7849998
2021-04-15,2.1299999
2021-04-16,3.039
2021-04-17,4.6729994
