time,NL337
2021-01-01,0.89
2021-01-02,3.48
2021-01-03,3.1799998
2021-01-04,4.08
2021-01-05,2.8799999
2021-01-06,3.83
2021-01-07,0.96
2021-01-08,0.29
2021-01-09,0.52
2021-01-10,0.25
2021-01-11,5.44
2021-01-12,8.0199995
2021-01-13,4.71
2021-01-14,7.98
2021-01-15,2.07
2021-01-16,3.32
2021-01-17,5.79
2021-01-18,4.5499997
2021-01-19,8.69
2021-01-20,9.099999
2021-01-21,5.79
2021-01-22,3.57
2021-01-23,2.06
2021-01-24,-0.83
2021-01-25,2.1699998
2021-01-26,2.02
2021-01-27,6.7999997
2021-01-28,10.01
2021-01-29,9.51
2021-01-30,6.3199997
2021-01-31,2.21
2021-02-01,3.81
2021-02-02,7.95
2021-02-03,8.92
2021-02-04,6.0099998
2021-02-05,8.24
2021-02-06,5.7599998
2021-02-07,2.4099998
2021-02-08,-1.51
2021-02-09,-0.78
2021-02-10,0.22
2021-02-11,-1.9399999
2021-02-12,-0.48
2021-02-13,-1.13
2021-02-14,1.88
2021-02-15,7.7599998
2021-02-16,9.059999
2021-02-17,8.83
2021-02-18,8.86
2021-02-19,6.94
2021-02-20,11.67
2021-02-21,11.889999
2021-02-22,8.97
2021-02-23,9.54
2021-02-24,13.78
2021-02-25,10.54
2021-02-26,6.7599998
2021-02-27,6.2599998
2021-02-28,6.0499997
2021-03-01,6.6299996
2021-03-02,5.95
2021-03-03,6.21
2021-03-04,5.47
2021-03-05,4.0899997
2021-03-06,3.1699998
2021-03-07,3.22
2021-03-08,4.43
2021-03-09,6.94
2021-03-10,6.67
2021-03-11,9.62
2021-03-12,7.3399997
2021-03-13,7.7
2021-03-14,6.6
2021-03-15,9.59
2021-03-16,9.389999
2021-03-17,7.5699997
2021-03-18,6.71
2021-03-19,8.349999
2021-03-20,6.5499997
2021-03-21,8.679999
2021-03-22,7.46
2021-03-23,7.0
2021-03-24,8.08
2021-03-25,8.22
2021-03-26,10.13
2021-03-27,7.0299997
2021-03-28,9.889999
2021-03-29,13.46
2021-03-30,13.17
2021-03-31,13.84
2021-04-01,11.17
2021-04-02,7.8199997
2021-04-03,7.19
2021-04-04,8.08
2021-04-05,6.54
2021-04-06,3.3
2021-04-07,2.49
2021-04-08,7.04
2021-04-09,8.639999
2021-04-10,6.75
2021-04-11,5.2999997
2021-04-12,4.16
2021-04-13,5.68
2021-04-14,6.5499997
2021-04-15,5.5
2021-04-16,5.7
2021-04-17,6.47
2021-04-18,7.45
2021-04-19,9.24
2021-04-20,10.179999
2021-04-21,9.66
2021-04-22,7.8599997
2021-04-23,9.26
2021-04-24,9.969999
2021-04-25,8.51
2021-04-26,8.28
2021-04-27,8.05
2021-04-28,9.0
2021-04-29,7.56
2021-04-30,7.73
2021-05-01,7.46
2021-05-02,8.29
2021-05-03,9.25
2021-05-04,10.92
2021-05-05,8.19
2021-05-06,6.67
2021-05-07,8.639999
2021-05-08,11.62
2021-05-09,15.86
2021-05-10,13.41
2021-05-11,11.5199995
2021-05-12,12.67
2021-05-13,12.2
2021-05-14,10.34
2021-05-15,11.2
2021-05-16,11.139999
2021-05-17,12.88
2021-05-18,11.04
2021-05-19,12.639999
2021-05-20,10.099999
2021-05-21,11.67
2021-05-22,11.59
2021-05-23,8.88
2021-05-24,10.57
2021-05-25,10.7699995
2021-05-26,10.95
2021-05-27,13.16
2021-05-28,13.969999
2021-05-29,15.75
2021-05-30,14.2
2021-05-31,15.99
2021-06-01,17.85
2021-06-02,19.74
2021-06-03,19.13
2021-06-04,14.61
2021-06-05,15.889999
2021-06-06,16.92
2021-06-07,17.289999
2021-06-08,17.14
2021-06-09,17.82
2021-06-10,18.9
