time,DE933
2021-01-01,1.5462499
2021-01-02,0.86499995
2021-01-03,-0.298125
2021-01-04,-0.22500001
2021-01-05,-0.74812496
2021-01-06,-1.36375
2021-01-07,-0.46374995
2021-01-08,0.45125
2021-01-09,-0.97687507
2021-01-10,-1.1562499
2021-01-11,-1.4649999
2021-01-12,-1.55
2021-01-13,-2.3
2021-01-14,-4.6106253
2021-01-15,-10.324999
2021-01-16,-5.3593745
2021-01-17,-2.37
2021-01-18,-1.56125
2021-01-19,-1.33375
2021-01-20,1.494375
2021-01-21,3.238125
2021-01-22,3.2056248
2021-01-23,3.08
2021-01-24,-1.08875
2021-01-25,-0.99562496
2021-01-26,-4.2374997
2021-01-27,-7.9675007
2021-01-28,-5.004375
2021-01-29,-5.6762495
2021-01-30,-11.4418745
2021-01-31,-11.168749
2021-02-01,-9.659374
2021-02-02,-3.3849998
2021-02-03,-7.818125
2021-02-04,-11.159374
2021-02-05,-11.301874
2021-02-06,-9.889376
2021-02-07,-9.24875
2021-02-08,-9.34
2021-02-09,-9.45125
2021-02-10,-10.231875
2021-02-11,-10.884376
2021-02-12,-7.8081245
2021-02-13,-6.0431247
2021-02-14,-3.6093748
2021-02-15,-8.541874
2021-02-16,-5.1562495
2021-02-17,-3.7393746
2021-02-18,-2.846875
2021-02-19,0.71312493
2021-02-20,2.949375
2021-02-21,3.703125
2021-02-22,2.4962497
2021-02-23,3.00875
2021-02-24,6.0668745
2021-02-25,8.743124
2021-02-26,6.445625
2021-02-27,3.1943748
2021-02-28,5.5218754
2021-03-01,4.203125
2021-03-02,4.8556247
2021-03-03,0.8293749
2021-03-04,-0.0475
2021-03-05,-1.680625
2021-03-06,2.163125
2021-03-07,0.67312497
2021-03-08,-1.0699999
2021-03-09,-0.95875
2021-03-10,-3.4812498
2021-03-11,0.23687498
2021-03-12,3.7662497
2021-03-13,3.0306246
2021-03-14,2.5862498
2021-03-15,2.261875
2021-03-16,2.0143752
2021-03-17,0.6943749
2021-03-18,0.64374995
2021-03-19,-1.4993749
2021-03-20,3.345625
2021-03-21,4.02375
2021-03-22,5.6062503
2021-03-23,6.5668745
2021-03-24,7.6025
2021-03-25,7.0837502
2021-03-26,6.8237495
2021-03-27,7.5087495
2021-03-28,4.878125
2021-03-29,8.684375
2021-03-30,11.773125
2021-03-31,7.0787497
2021-04-01,4.4125
2021-04-02,5.033125
2021-04-03,4.335
2021-04-04,6.64
2021-04-05,1.525625
2021-04-06,3.9712498
2021-04-07,4.1949997
2021-04-08,2.5475
2021-04-09,5.564375
2021-04-10,5.265
2021-04-11,2.3931248
2021-04-12,3.6081247
2021-04-13,3.620625
2021-04-14,3.2518747
2021-04-15,4.114375
2021-04-16,6.160625
2021-04-17,7.95125
2021-04-18,9.058749
2021-04-19,8.554999
2021-04-20,8.28125
2021-04-21,7.2437496
2021-04-22,2.470625
2021-04-23,4.965625
2021-04-24,4.218125
2021-04-25,2.41875
2021-04-26,3.3031251
2021-04-27,5.081249
2021-04-28,4.0818753
2021-04-29,5.156875
2021-04-30,5.6262493
2021-05-01,5.644375
2021-05-02,5.826875
2021-05-03,5.90625
2021-05-04,5.504375
2021-05-05,3.9512496
2021-05-06,3.555
2021-05-07,3.7337496
2021-05-08,6.89875
2021-05-09,5.55625
2021-05-10,11.711874
2021-05-11,14.232499
2021-05-12,14.8637495
2021-05-13,16.253748
2021-05-14,12.868125
2021-05-15,10.04375
2021-05-16,11.28625
2021-05-17,10.9125
2021-05-18,11.359376
2021-05-19,12.955626
2021-05-20,11.018125
2021-05-21,11.5043745
2021-05-22,10.516874
2021-05-23,9.777499
2021-05-24,10.407499
2021-05-25,11.43375
2021-05-26,9.502501
2021-05-27,6.99375
2021-05-28,11.650625
2021-05-29,13.038124
2021-05-30,13.64
2021-05-31,15.049999
2021-06-01,12.828751
2021-06-02,15.22
2021-06-03,15.183749
2021-06-04,15.8525
2021-06-05,18.660625
2021-06-06,19.154375
2021-06-07,18.467499
2021-06-08,17.323124
2021-06-09,18.716873
2021-06-10,18.218752
2021-06-11,18.523127
2021-06-12,16.296873
2021-06-13,15.606251
2021-06-14,16.41125
2021-06-15,16.314375
2021-06-16,15.918751
2021-06-17,19.12
2021-06-18,22.032497
2021-06-19,20.616875
2021-06-20,21.68625
2021-06-21,21.139376
2021-06-22,20.075623
2021-06-23,17.493748
2021-06-24,19.323751
2021-06-25,18.466875
2021-06-26,19.401249
2021-06-27,19.653126
2021-06-28,19.861876
2021-06-29,20.17375
2021-06-30,17.094376
2021-07-01,18.147497
2021-07-02,20.438124
2021-07-03,19.875626
2021-07-04,20.524998
2021-07-05,21.093126
2021-07-06,21.457502
2021-07-07,19.755
2021-07-08,19.625
2021-07-09,20.786875
2021-07-10,20.614376
2021-07-11,20.4925
2021-07-12,19.4725
2021-07-13,21.288124
2021-07-14,23.719374
2021-07-15,24.619999
2021-07-16,21.84125
2021-07-17,22.328749
2021-07-18,20.925625
2021-07-19,17.268124
2021-07-20,18.451874
2021-07-21,17.797497
2021-07-22,20.302498
2021-07-23,19.102499
2021-07-24,19.543123
2021-07-25,20.45375
2021-07-26,20.5425
2021-07-27,23.07375
2021-07-28,20.86
2021-07-29,18.371876
2021-07-30,16.93
2021-07-31,17.608751
2021-08-01,17.518124
2021-08-02,14.133751
2021-08-03,15.361251
2021-08-04,16.120625
2021-08-05,16.314375
2021-08-06,16.198124
2021-08-07,15.128125
2021-08-08,15.8225
2021-08-09,16.515
2021-08-10,16.97
2021-08-11,16.705
2021-08-12,18.40125
2021-08-13,18.315
2021-08-14,16.954374
2021-08-15,16.395
2021-08-16,14.139375
2021-08-17,15.250625
2021-08-18,13.985624
2021-08-19,15.234999
2021-08-20,14.443126
2021-08-21,13.555624
2021-08-22,13.01
2021-08-23,12.6137495
2021-08-24,13.445
2021-08-25,14.176251
2021-08-26,12.76
2021-08-27,13.848749
2021-08-28,14.0725
2021-08-29,15.345623
2021-08-30,14.561252
2021-08-31,13.581249
2021-09-01,13.905624
2021-09-02,14.344999
2021-09-03,12.356875
2021-09-04,9.390625
2021-09-05,10.28125
2021-09-06,14.05125
2021-09-07,14.650623
2021-09-08,18.30125
2021-09-09,17.058748
2021-09-10,14.393748
2021-09-11,15.203125
2021-09-12,16.824375
2021-09-13,11.793125
2021-09-14,10.853124
2021-09-15,12.369375
2021-09-16,9.731875
2021-09-17,10.159375
2021-09-18,10.2725
2021-09-19,9.387499
2021-09-20,8.690001
2021-09-21,8.278749
2021-09-22,10.58625
2021-09-23,11.518125
2021-09-24,10.19625
2021-09-25,12.152499
2021-09-26,10.596874
2021-09-27,12.381875
2021-09-28,12.434374
2021-09-29,12.329376
2021-09-30,11.385
2021-10-01,12.11875
2021-10-02,12.598125
2021-10-03,13.482501
2021-10-04,13.668751
2021-10-05,10.5425
2021-10-06,13.033751
2021-10-07,11.90625
2021-10-08,11.53625
2021-10-09,12.43125
2021-10-10,10.763749
2021-10-11,9.653749
2021-10-12,7.0312505
2021-10-13,3.695
2021-10-14,7.6818748
2021-10-15,8.613125
2021-10-16,6.8124995
2021-10-17,4.0825
2021-10-18,2.8356252
2021-10-19,4.4125
2021-10-20,13.068126
2021-10-21,8.87375
2021-10-22,5.015625
2021-10-23,1.6225
2021-10-24,6.590625
2021-10-25,7.004375
2021-10-26,8.750625
2021-10-27,9.7300005
2021-10-28,12.151875
2021-10-29,8.5075
2021-10-30,6.5787497
2021-10-31,8.49875
2021-11-01,9.08625
2021-11-02,8.323125
