time,CZ071
2021-01-01,3.4345453
2021-01-02,-0.63454545
2021-01-03,1.0309091
2021-01-04,1.1190909
2021-01-05,0.09727266
2021-01-06,1.0
2021-01-07,-1.7090911
2021-01-08,-1.7518182
2021-01-09,-0.9445455
2021-01-10,0.12363639
2021-01-11,-2.2681818
2021-01-12,0.1509091
2021-01-13,6.140909
2021-01-14,7.014546
2021-01-15,6.7872725
2021-01-16,1.9545455
2021-01-17,6.1554546
2021-01-18,3.5354548
2021-01-19,4.6354547
2021-01-20,7.176363
2021-01-21,9.014545
2021-01-22,6.990909
2021-01-23,6.8581805
2021-01-24,5.629091
2021-01-25,6.006363
2021-01-26,3.4418182
2021-01-27,8.763637
2021-01-28,12.990909
2021-01-29,10.415454
2021-01-30,9.099092
2021-01-31,9.21909
2021-02-01,10.058181
2021-02-02,13.065454
2021-02-03,11.386364
2021-02-04,10.016364
2021-02-05,11.25
2021-02-06,10.94
2021-02-07,6.7609086
2021-02-08,6.397273
2021-02-09,7.717272
2021-02-10,4.978182
2021-02-11,8.374545
2021-02-12,8.262727
2021-02-13,7.2972717
2021-02-14,5.9281816
2021-02-15,8.574546
2021-02-16,10.516364
2021-02-17,10.737272
2021-02-18,11.591819
2021-02-19,11.515455
2021-02-20,11.845455
2021-02-21,11.812728
2021-02-22,10.680909
2021-02-23,11.431818
2021-02-24,12.902726
2021-02-25,11.032727
2021-02-26,9.028182
2021-02-27,9.674545
2021-02-28,7.291817
2021-03-01,10.466363
2021-03-02,10.517272
2021-03-03,10.348181
2021-03-04,10.414545
2021-03-05,9.844545
2021-03-06,8.111817
2021-03-07,8.115455
2021-03-08,8.448182
2021-03-09,6.859091
2021-03-10,6.639091
2021-03-11,12.917271
2021-03-12,10.057273
2021-03-13,8.25909
2021-03-14,8.116364
2021-03-15,7.923637
2021-03-16,9.851818
2021-03-17,9.745454
2021-03-18,5.7809086
2021-03-19,4.5772724
2021-03-20,3.7518182
2021-03-21,4.744545
2021-03-22,7.985455
2021-03-23,8.057273
2021-03-24,9.922727
2021-03-25,10.730908
2021-03-26,10.476363
2021-03-27,10.621819
2021-03-28,11.034545
2021-03-29,13.024546
2021-03-30,14.867273
2021-03-31,15.29909
2021-04-01,14.771817
2021-04-02,14.610908
2021-04-03,13.168181
2021-04-04,9.580909
2021-04-05,10.593636
2021-04-06,10.836364
2021-04-07,5.6118183
2021-04-08,8.182728
2021-04-09,11.761817
2021-04-10,11.527273
2021-04-11,9.850908
2021-04-12,7.038181
2021-04-13,6.7863636
2021-04-14,8.458182
2021-04-15,7.7927275
2021-04-16,6.056363
2021-04-17,6.335454
2021-04-18,8.7
2021-04-19,8.032727
2021-04-20,12.035453
2021-04-21,12.469998
2021-04-22,12.610909
2021-04-23,13.323635
2021-04-24,15.391816
2021-04-25,14.379999
2021-04-26,12.953637
2021-04-27,12.496363
2021-04-28,12.311817
2021-04-29,11.397272
2021-04-30,10.746364
2021-05-01,10.069091
2021-05-02,9.097272
2021-05-03,11.041818
2021-05-04,12.88909
2021-05-05,14.062728
2021-05-06,13.952727
2021-05-07,15.706364
2021-05-08,17.712729
2021-05-09,18.17091
2021-05-10,14.573635
2021-05-11,12.003635
2021-05-12,12.292727
2021-05-13,11.372726
2021-05-14,12.236362
2021-05-15,13.860909
2021-05-16,14.104545
2021-05-17,12.895453
2021-05-18,12.993636
2021-05-19,12.566363
2021-05-20,14.391819
2021-05-21,14.73909
2021-05-22,12.22
2021-05-23,11.401818
2021-05-24,11.317272
2021-05-25,11.710907
2021-05-26,13.766363
2021-05-27,15.705454
2021-05-28,17.847273
2021-05-29,18.54
2021-05-30,19.123634
2021-05-31,19.847273
2021-06-01,19.866364
2021-06-02,18.835453
2021-06-03,19.502728
2021-06-04,17.832726
2021-06-05,17.141817
2021-06-06,17.000908
2021-06-07,17.969091
2021-06-08,19.263634
2021-06-09,19.83091
2021-06-10,21.417274
2021-06-11,21.371819
2021-06-12,21.499092
2021-06-13,23.47909
2021-06-14,23.741816
2021-06-15,24.372728
2021-06-16,24.369997
2021-06-17,21.829998
2021-06-18,20.621819
2021-06-19,22.694546
2021-06-20,21.451815
2021-06-21,19.134544
2021-06-22,17.327272
2021-06-23,15.704545
2021-06-24,16.567274
2021-06-25,19.358183
2021-06-26,21.180908
2021-06-27,20.49091
2021-06-28,17.179998
2021-06-29,16.962727
2021-06-30,18.12909
2021-07-01,19.753635
2021-07-02,23.05818
2021-07-03,23.057274
2021-07-04,20.679998
2021-07-05,22.51818
2021-07-06,22.105455
2021-07-07,17.975454
2021-07-08,16.972727
2021-07-09,19.360909
2021-07-10,19.47909
2021-07-11,21.096361
2021-07-12,19.426363
2021-07-13,14.745453
2021-07-14,16.771818
2021-07-15,16.800909
2021-07-16,18.845455
2021-07-17,20.360909
2021-07-18,21.318184
2021-07-19,23.12818
2021-07-20,24.113634
2021-07-21,24.023638
2021-07-22,26.154541
2021-07-23,26.010908
2021-07-24,20.965454
2021-07-25,19.337273
2021-07-26,20.274544
2021-07-27,20.156363
2021-07-28,19.510002
2021-07-29,22.08909
2021-07-30,22.071815
2021-07-31,16.221817
2021-08-01,16.519999
2021-08-02,17.54818
2021-08-03,18.84182
2021-08-04,19.725454
2021-08-05,20.380909
2021-08-06,20.935455
2021-08-07,18.469091
2021-08-08,17.311817
2021-08-09,20.561817
2021-08-10,22.886364
2021-08-11,25.052727
2021-08-12,26.539091
2021-08-13,25.410908
2021-08-14,26.55909
2021-08-15,26.108183
2021-08-16,19.494545
2021-08-17,18.285454
2021-08-18,18.313637
2021-08-19,18.828182
2021-08-20,22.023634
2021-08-21,21.895454
2021-08-22,21.472729
2021-08-23,20.295454
2021-08-24,19.43
2021-08-25,20.386362
2021-08-26,21.56727
2021-08-27,20.911818
2021-08-28,18.19182
2021-08-29,17.727274
2021-08-30,17.953636
2021-08-31,19.37818
2021-09-01,19.466362
2021-09-02,19.826363
2021-09-03,21.35
2021-09-04,21.870909
2021-09-05,22.930002
2021-09-06,24.196363
2021-09-07,24.833637
2021-09-08,23.82091
2021-09-09,21.043634
2021-09-10,20.31182
2021-09-11,20.588182
2021-09-12,21.336365
2021-09-13,22.433634
2021-09-14,23.3
2021-09-15,21.961819
2021-09-16,19.220001
2021-09-17,19.369999
2021-09-18,16.99273
2021-09-19,15.590909
2021-09-20,15.21091
2021-09-21,13.690908
2021-09-22,16.34182
2021-09-23,17.549091
2021-09-24,18.196363
2021-09-25,20.411818
2021-09-26,18.43091
2021-09-27,18.446363
2021-09-28,16.977272
2021-09-29,16.923635
2021-09-30,15.618182
2021-10-01,15.380909
2021-10-02,17.29818
2021-10-03,16.764545
2021-10-04,13.0827265
2021-10-05,12.905456
2021-10-06,14.0254545
2021-10-07,12.407272
2021-10-08,11.513637
2021-10-09,11.553636
2021-10-10,15.069091
2021-10-11,12.264545
2021-10-12,10.791818
2021-10-13,10.702727
2021-10-14,11.344545
2021-10-15,12.408182
2021-10-16,13.382728
2021-10-17,12.612726
2021-10-18,14.430908
2021-10-19,16.107271
2021-10-20,18.700909
2021-10-21,15.54909
2021-10-22,11.099999
2021-10-23,10.504546
2021-10-24,10.238181
2021-10-25,10.886364
2021-10-26,12.003635
2021-10-27,11.402727
2021-10-28,11.541818
2021-10-29,13.895455
2021-10-30,15.7872715
2021-10-31,15.310909
2021-11-01,13.261819
2021-11-02,11.785455
2021-11-03,8.885455
2021-11-04,7.2090907
2021-11-05,6.206363
2021-11-06,5.1981816
2021-11-07,6.2654543
2021-11-08,9.9290905
2021-11-09,6.7254543
2021-11-10,4.3754544
2021-11-11,8.659091
2021-11-12,9.705454
2021-11-13,10.342728
2021-11-14,9.787273
2021-11-15,8.756364
2021-11-16,7.1609087
2021-11-17,6.4690905
2021-11-18,8.549999
2021-11-19,7.043636
2021-11-20,7.255455
2021-11-21,8.276363
2021-11-22,6.872727
2021-11-23,4.593636
2021-11-24,6.9763637
2021-11-25,7.7290907
2021-11-26,5.1890907
2021-11-27,4.7572727
2021-11-28,3.582727
2021-11-29,2.8809092
2021-11-30,2.4736364
2021-12-01,5.220909
2021-12-02,5.577273
2021-12-03,4.3354545
2021-12-04,8.845454
2021-12-05,4.946364
2021-12-06,5.9872723
2021-12-07,6.5627275
2021-12-08,5.1845455
2021-12-09,3.9563637
2021-12-10,7.6427274
