time,NL226
2021-09-15,22.21
2021-09-16,21.55
2021-09-17,22.539999
2021-09-18,23.689999
2021-09-19,22.269999
2021-09-20,20.34
2021-09-21,17.039999
2021-09-22,13.23
2021-09-23,13.49
2021-09-24,13.62
2021-09-25,16.84
2021-09-26,18.289999
2021-09-27,18.779999
2021-09-28,18.289999
2021-09-29,16.0
2021-09-30,16.31
2021-10-01,16.07
2021-10-02,15.49
2021-10-03,13.62
2021-10-04,15.48
2021-10-05,14.25
2021-10-06,13.5
2021-10-07,14.94
2021-10-08,15.45
2021-10-09,15.63
2021-10-10,15.24
2021-10-11,14.4
2021-10-12,14.67
2021-10-13,14.799999
2021-10-14,12.83
2021-10-15,13.549999
2021-10-16,14.309999
2021-10-17,15.219999
2021-10-18,14.349999
2021-10-19,12.94
2021-10-20,13.67
2021-10-21,13.69
2021-10-22,16.52
2021-10-23,16.96
2021-10-24,14.19
2021-10-25,10.09
2021-10-26,12.07
2021-10-27,11.99
2021-10-28,13.04
2021-10-29,14.91
2021-10-30,14.83
2021-10-31,13.29
2021-11-01,15.349999
2021-11-02,15.83
2021-11-03,15.469999
2021-11-04,17.34
2021-11-05,21.14
2021-11-06,18.34
2021-11-07,15.089999
2021-11-08,15.71
2021-11-09,14.42
2021-11-10,8.179999
2021-11-11,9.849999
2021-11-12,10.28
2021-11-13,12.799999
2021-11-14,14.5
2021-11-15,12.15
2021-11-16,13.03
2021-11-17,9.73
2021-11-18,8.29
2021-11-19,8.71
2021-11-20,11.53
2021-11-21,10.63
2021-11-22,13.09
2021-11-23,10.349999
2021-11-24,8.34
2021-11-25,8.66
2021-11-26,7.95
2021-11-27,12.73
2021-11-28,12.08
2021-11-29,13.809999
2021-11-30,8.59
2021-12-01,6.7599998
2021-12-02,6.7799997
2021-12-03,10.26
2021-12-04,9.71
2021-12-05,8.62
2021-12-06,8.61
2021-12-07,13.299999
2021-12-08,11.809999
2021-12-09,10.3
2021-12-10,14.19
2021-12-11,12.67
2021-12-12,14.849999
2021-12-13,11.559999
2021-12-14,9.54
2021-12-15,6.73
2021-12-16,4.19
2021-12-17,6.19
2021-12-18,4.39
2021-12-19,3.72
2021-12-20,4.75
2021-12-21,3.09
2021-12-22,0.5
2021-12-23,0.35
2021-12-24,2.8
2021-12-25,9.99
2021-12-26,10.0199995
2021-12-27,9.04
2021-12-28,5.58
2021-12-29,5.96
2021-12-30,7.24
2021-12-31,5.65
