time,DK031
2021-05-16,10.849999
2021-05-17,11.139999
2021-05-18,10.5
2021-05-19,9.78
2021-05-20,11.67
2021-05-21,12.759999
2021-05-22,10.5199995
2021-05-23,11.23
2021-05-24,11.759999
2021-05-25,10.05
2021-05-26,10.55
2021-05-27,10.34
2021-05-28,12.2699995
2021-05-29,12.24
2021-05-30,14.12
2021-05-31,14.75
2021-06-01,18.13
2021-06-02,20.109999
2021-06-03,20.1
2021-06-04,20.49
2021-06-05,16.279999
2021-06-06,15.5
2021-06-07,17.06
2021-06-08,17.69
2021-06-09,19.13
2021-06-10,19.85
2021-06-11,19.82
2021-06-12,16.82
2021-06-13,16.05
2021-06-14,19.98
2021-06-15,17.699999
2021-06-16,21.48
2021-06-17,24.97
2021-06-18,22.39
2021-06-19,19.539999
2021-06-20,19.279999
2021-06-21,13.34
2021-06-22,14.219999
2021-06-23,14.799999
2021-06-24,15.349999
2021-06-25,15.36
2021-06-26,19.26
2021-06-27,20.64
2021-06-28,20.58
2021-06-29,17.199999
2021-06-30,14.13
2021-07-01,15.2
2021-07-02,16.63
2021-07-03,18.8
2021-07-04,18.33
2021-07-05,16.99
2021-07-06,17.94
2021-07-07,17.43
2021-07-08,18.32
2021-07-09,18.31
2021-07-10,18.029999
2021-07-11,19.0
2021-07-12,20.41
2021-07-13,19.48
2021-07-14,19.77
2021-07-15,18.0
2021-07-16,17.46
2021-07-17,19.68
2021-07-18,19.43
2021-07-19,16.96
2021-07-20,16.64
2021-07-21,18.32
2021-07-22,17.47
2021-07-23,16.01
2021-07-24,19.13
2021-07-25,19.74
2021-07-26,19.27
2021-07-27,18.13
2021-07-28,17.359999
2021-07-29,16.77
2021-07-30,17.3
2021-07-31,16.539999
2021-08-01,15.259999
2021-08-02,14.99
2021-08-03,14.969999
2021-08-04,16.779999
2021-08-05,17.949999
2021-08-06,18.18
2021-08-07,17.39
2021-08-08,16.39
2021-08-09,16.48
2021-08-10,16.51
2021-08-11,17.08
2021-08-12,18.789999
2021-08-13,17.35
2021-08-14,17.6
2021-08-15,19.18
2021-08-16,15.83
2021-08-17,14.799999
2021-08-18,16.55
2021-08-19,16.279999
2021-08-20,17.24
2021-08-21,18.19
2021-08-22,17.859999
2021-08-23,17.91
2021-08-24,16.24
2021-08-25,15.11
2021-08-26,16.039999
2021-08-27,15.37
2021-08-28,16.539999
2021-08-29,16.1
2021-08-30,17.529999
2021-08-31,16.39
2021-09-01,15.91
2021-09-02,15.41
2021-09-03,15.44
2021-09-04,15.259999
2021-09-05,14.88
2021-09-06,15.839999
2021-09-07,18.27
2021-09-08,19.039999
2021-09-09,19.81
2021-09-10,19.32
2021-09-11,17.74
2021-09-12,15.83
2021-09-13,14.57
2021-09-14,16.59
2021-09-15,17.65
2021-09-16,15.53
2021-09-17,15.29
2021-09-18,14.259999
2021-09-19,14.25
2021-09-20,10.98
2021-09-21,12.09
2021-09-22,13.549999
2021-09-23,15.099999
2021-09-24,17.17
2021-09-25,16.949999
2021-09-26,17.029999
2021-09-27,15.5199995
2021-09-28,13.46
2021-09-29,11.059999
2021-09-30,11.74
2021-10-01,13.53
2021-10-02,14.41
2021-10-03,13.179999
2021-10-04,13.389999
2021-10-05,12.42
2021-10-06,11.12
2021-10-07,8.26
2021-10-08,9.51
2021-10-09,9.49
2021-10-10,9.4
2021-10-11,11.74
2021-10-12,10.429999
2021-10-13,10.23
2021-10-14,13.13
2021-10-15,10.2699995
2021-10-16,8.58
2021-10-17,10.71
2021-10-18,11.67
2021-10-19,15.679999
2021-10-20,15.559999
2021-10-21,9.65
2021-10-22,7.77
2021-10-23,7.81
2021-10-24,7.45
2021-10-25,10.219999
2021-10-26,12.19
2021-10-27,13.21
2021-10-28,11.54
2021-10-29,12.7699995
2021-10-30,12.059999
2021-10-31,12.07
2021-11-01,9.7
2021-11-02,6.94
2021-11-03,5.52
2021-11-04,6.5899997
2021-11-05,7.5499997
2021-11-06,9.01
2021-11-07,8.87
2021-11-08,7.73
2021-11-09,7.5899997
2021-11-10,7.6699996
2021-11-11,8.54
2021-11-12,7.43
2021-11-13,9.599999
2021-11-14,8.97
2021-11-15,6.0499997
2021-11-16,4.75
2021-11-17,7.12
2021-11-18,9.28
2021-11-19,11.54
2021-11-20,9.91
2021-11-21,7.37
2021-11-22,4.0899997
2021-11-23,5.92
2021-11-24,5.8799996
2021-11-25,4.18
2021-11-26,4.0
2021-11-27,3.1599998
2021-11-28,2.84
2021-11-29,3.06
2021-11-30,7.58
2021-12-01,7.5899997
2021-12-02,1.66
2021-12-03,2.9299998
2021-12-04,4.5899997
2021-12-05,3.76
2021-12-06,2.86
2021-12-07,2.98
2021-12-08,4.5699997
2021-12-09,2.8
2021-12-10,2.75
2021-12-11,0.94
2021-12-12,7.6099997
2021-12-13,8.95
2021-12-14,8.49
2021-12-15,9.559999
2021-12-16,8.84
2021-12-17,8.139999
2021-12-18,6.66
2021-12-19,6.48
2021-12-20,2.6499999
2021-12-21,-1.22
2021-12-22,-2.8899999
2021-12-23,1.3
2021-12-24,6.27
2021-12-25,-0.68
2021-12-26,-1.28
2021-12-27,3.87
2021-12-28,7.6499996
2021-12-29,7.99
2021-12-30,12.21
2021-12-31,12.889999
