time,DE947
2021-01-01,2.3649998
2021-01-02,3.0549998
2021-01-03,2.9499998
2021-01-04,1.69
2021-01-05,2.55
2021-01-06,1.9649999
2021-01-07,1.9399999
2021-01-08,1.405
2021-01-09,-0.235
2021-01-10,1.2950001
2021-01-11,3.8599997
2021-01-12,4.89
2021-01-13,3.1399999
2021-01-14,0.725
2021-01-15,0.40999997
2021-01-16,0.34499997
2021-01-17,2.835
2021-01-18,4.085
2021-01-19,7.17
2021-01-20,8.82
2021-01-21,7.39
2021-01-22,3.205
2021-01-23,2.685
2021-01-24,1.865
2021-01-25,1.635
2021-01-26,3.715
2021-01-27,3.905
2021-01-28,4.875
2021-01-29,7.41
2021-01-30,0.43
2021-01-31,-1.0999999
2021-02-01,1.235
2021-02-02,4.995
2021-02-03,8.455
2021-02-04,6.475
2021-02-05,6.845
2021-02-06,2.6149998
2021-02-07,-4.225
2021-02-08,-6.3599997
2021-02-09,-6.13
2021-02-10,-4.935
2021-02-11,-5.4700003
2021-02-12,-6.555
2021-02-13,-5.72
2021-02-14,-1.345
2021-02-15,2.3
2021-02-16,6.495
2021-02-17,9.295
2021-02-18,7.835
2021-02-19,6.7349997
2021-02-20,11.254999
2021-02-21,10.9
2021-02-22,10.825
2021-02-23,12.995
2021-02-24,12.885
2021-02-25,11.34
2021-02-26,6.5199995
2021-02-27,4.6899996
2021-02-28,4.25
2021-03-01,4.745
2021-03-02,6.475
2021-03-03,6.9049997
2021-03-04,3.7599998
2021-03-05,1.92
2021-03-06,0.65
2021-03-07,1.4
2021-03-08,4.8
2021-03-09,4.955
2021-03-10,5.6499996
2021-03-11,9.07
2021-03-12,6.54
2021-03-13,6.755
2021-03-14,3.945
2021-03-15,6.31
2021-03-16,5.665
2021-03-17,4.41
2021-03-18,3.6599998
2021-03-19,4.13
2021-03-20,3.9399998
2021-03-21,5.84
2021-03-22,5.265
2021-03-23,6.1499996
2021-03-24,5.835
2021-03-25,7.8
2021-03-26,9.49
2021-03-27,6.09
2021-03-28,9.34
2021-03-29,12.315001
2021-03-30,12.224999
2021-03-31,14.485
2021-04-01,10.469999
2021-04-02,5.37
2021-04-03,6.835
2021-04-04,5.8149996
2021-04-05,3.55
2021-04-06,1.525
2021-04-07,2.5
2021-04-08,4.7200003
2021-04-09,7.8099995
2021-04-10,5.495
2021-04-11,3.94
2021-04-12,2.645
2021-04-13,3.87
2021-04-14,3.8449998
2021-04-15,5.125
2021-04-16,6.75
2021-04-17,7.14
2021-04-18,8.445
2021-04-19,8.084999
2021-04-20,10.555
2021-04-21,8.744999
2021-04-22,5.8949995
2021-04-23,6.8149996
2021-04-24,7.6049995
2021-04-25,6.7599998
2021-04-26,7.675
2021-04-27,8.88
2021-04-28,11.334999
2021-04-29,7.475
2021-04-30,8.25
2021-05-01,7.455
2021-05-02,6.5950003
2021-05-03,6.395
2021-05-04,8.98
2021-05-05,6.725
2021-05-06,6.505
2021-05-07,6.425
2021-05-08,10.385
2021-05-09,18.695
2021-05-10,11.34
2021-05-11,13.639999
2021-05-12,12.455
2021-05-13,12.545
2021-05-14,11.549999
2021-05-15,10.575
2021-05-16,11.485001
2021-05-17,11.195
2021-05-18,11.025
2021-05-19,9.879999
2021-05-20,11.645
2021-05-21,12.6
2021-05-22,10.41
2021-05-23,11.93
2021-05-24,11.869999
2021-05-25,9.985001
2021-05-26,10.865
2021-05-27,10.049999
2021-05-28,12.165
2021-05-29,13.709999
2021-05-30,15.129999
2021-05-31,17.060001
2021-06-01,19.07
2021-06-02,21.134998
2021-06-03,20.134998
2021-06-04,20.61
2021-06-05,16.48
2021-06-06,16.165
2021-06-07,17.189999
2021-06-08,18.715
2021-06-09,19.314999
2021-06-10,19.92
2021-06-11,19.605
2021-06-12,17.085
2021-06-13,16.435
2021-06-14,20.364998
2021-06-15,18.65
2021-06-16,22.09
2021-06-17,25.044998
2021-06-18,23.439999
2021-06-19,19.705
2021-06-20,20.24
2021-06-21,14.41
2021-06-22,14.629999
2021-06-23,14.914999
2021-06-24,15.605
2021-06-25,14.9
2021-06-26,19.39
2021-06-27,20.515
2021-06-28,20.175
2021-06-29,18.705
2021-06-30,14.155
2021-07-01,14.264999
2021-07-02,16.21
2021-07-03,18.6
2021-07-04,17.99
2021-07-05,16.66
2021-07-06,17.795
2021-07-07,17.64
2021-07-08,18.57
2021-07-09,17.974998
2021-07-10,18.07
2021-07-11,18.58
2021-07-12,19.535
2021-07-13,19.085
2021-07-14,19.015
2021-07-15,17.825
2021-07-16,17.365
2021-07-17,20.035
2021-07-18,20.42
2021-07-19,17.305
2021-07-20,16.595
2021-07-21,18.61
2021-07-22,18.454998
