time,DEA54
2021-04-13,4.48
2021-04-14,4.43
2021-04-15,4.5099998
2021-04-16,5.3599997
2021-04-17,8.04
2021-04-18,7.21
2021-04-19,7.6299996
2021-04-20,6.81
2021-04-21,8.47
2021-04-22,9.7699995
2021-04-23,11.0
2021-04-24,10.75
2021-04-25,12.429999
2021-04-26,10.07
2021-04-27,8.44
2021-04-28,11.259999
2021-04-29,13.09
2021-04-30,15.19
2021-05-01,15.57
2021-05-02,13.549999
2021-05-03,10.0
2021-05-04,11.34
2021-05-05,13.309999
2021-05-06,10.219999
2021-05-07,12.429999
2021-05-08,11.19
2021-05-09,13.87
2021-05-10,15.639999
2021-05-11,16.23
2021-05-12,12.73
2021-05-13,12.19
2021-05-14,12.49
2021-05-15,13.17
2021-05-16,14.049999
2021-05-17,12.469999
2021-05-18,13.92
2021-05-19,9.16
2021-05-20,11.509999
2021-05-21,14.179999
2021-05-22,14.33
2021-05-23,14.65
2021-05-24,11.86
2021-05-25,13.0199995
2021-05-26,13.849999
2021-05-27,14.99
2021-05-28,15.19
2021-05-29,14.7
2021-05-30,14.259999
2021-05-31,13.49
2021-06-01,15.309999
2021-06-02,15.94
2021-06-03,17.43
2021-06-04,19.3
2021-06-05,20.13
2021-06-06,18.359999
2021-06-07,18.26
2021-06-08,19.72
2021-06-09,19.92
2021-06-10,19.72
2021-06-11,18.68
2021-06-12,20.51
2021-06-13,21.09
2021-06-14,18.75
2021-06-15,19.289999
2021-06-16,21.43
2021-06-17,22.33
2021-06-18,21.88
2021-06-19,23.16
2021-06-20,23.869999
2021-06-21,23.949999
2021-06-22,23.189999
2021-06-23,25.15
2021-06-24,25.34
2021-06-25,22.01
2021-06-26,22.72
2021-06-27,23.4
2021-06-28,23.71
2021-06-29,24.81
2021-06-30,23.32
2021-07-01,18.93
2021-07-02,19.6
2021-07-03,22.269999
2021-07-04,19.18
2021-07-05,20.48
2021-07-06,23.269999
2021-07-07,24.38
2021-07-08,25.32
2021-07-09,22.0
2021-07-10,22.99
2021-07-11,22.89
2021-07-12,23.66
2021-07-13,22.75
2021-07-14,19.68
2021-07-15,19.15
2021-07-16,19.91
2021-07-17,20.59
2021-07-18,21.21
2021-07-19,23.5
2021-07-20,21.189999
2021-07-21,22.449999
2021-07-22,22.699999
2021-07-23,22.81
2021-07-24,22.73
2021-07-25,23.64
2021-07-26,23.359999
2021-07-27,22.689999
2021-07-28,23.14
2021-07-29,23.769999
2021-07-30,23.98
2021-07-31,23.67
2021-08-01,22.71
2021-08-02,20.3
2021-08-03,19.99
2021-08-04,21.08
2021-08-05,19.1
2021-08-06,20.09
2021-08-07,22.49
2021-08-08,24.17
2021-08-09,22.38
2021-08-10,22.939999
2021-08-11,24.4
2021-08-12,24.74
2021-08-13,24.41
2021-08-14,25.26
2021-08-15,24.88
2021-08-16,25.51
2021-08-17,19.84
2021-08-18,19.52
2021-08-19,19.83
2021-08-20,20.67
2021-08-21,21.73
2021-08-22,21.55
2021-08-23,17.72
2021-08-24,20.15
2021-08-25,18.15
2021-08-26,17.57
2021-08-27,15.63
2021-08-28,16.02
2021-08-29,14.38
2021-08-30,15.49
2021-08-31,16.51
2021-09-01,17.369999
2021-09-02,16.57
2021-09-03,16.69
2021-09-04,17.44
2021-09-05,19.01
2021-09-06,18.14
2021-09-07,18.83
2021-09-08,18.65
2021-09-09,17.359999
2021-09-10,16.71
2021-09-11,17.15
2021-09-12,19.18
2021-09-13,19.49
2021-09-14,19.06
2021-09-15,19.22
2021-09-16,19.4
2021-09-17,17.72
2021-09-18,16.41
2021-09-19,17.02
2021-09-20,14.349999
2021-09-21,13.79
2021-09-22,13.33
2021-09-23,12.759999
2021-09-24,15.36
2021-09-25,16.05
2021-09-26,17.81
2021-09-27,17.84
2021-09-28,17.57
2021-09-29,17.75
2021-09-30,15.589999
2021-10-01,12.66
2021-10-02,12.799999
2021-10-03,16.66
2021-10-04,17.89
2021-10-05,17.52
2021-10-06,12.7699995
2021-10-07,12.2
2021-10-08,12.33
2021-10-09,10.429999
2021-10-10,8.24
2021-10-11,9.05
2021-10-12,7.97
2021-10-13,9.0199995
2021-10-14,6.5099998
2021-10-15,8.71
2021-10-16,10.29
2021-10-17,9.25
2021-10-18,8.86
2021-10-19,10.889999
2021-10-20,11.48
2021-10-21,14.179999
2021-10-22,14.009999
2021-10-23,10.07
2021-10-24,8.0
2021-10-25,6.5299997
2021-10-26,7.3599997
2021-10-27,9.04
2021-10-28,7.8599997
2021-10-29,7.04
2021-10-30,9.139999
2021-10-31,9.3
2021-11-01,10.82
2021-11-02,10.34
2021-11-03,12.23
2021-11-04,10.179999
2021-11-05,9.139999
2021-11-06,8.67
2021-11-07,9.66
2021-11-08,9.25
2021-11-09,8.4
2021-11-10,8.7699995
2021-11-11,10.15
2021-11-12,9.99
2021-11-13,11.15
2021-11-14,10.34
2021-11-15,9.92
2021-11-16,8.71
2021-11-17,8.82
2021-11-18,7.2799997
2021-11-19,6.6299996
2021-11-20,6.85
2021-11-21,7.6499996
2021-11-22,9.05
2021-11-23,6.3599997
2021-11-24,3.4399998
2021-11-25,6.3199997
2021-11-26,7.6499996
2021-11-27,7.77
2021-11-28,5.87
2021-11-29,2.6499999
2021-11-30,2.6299999
2021-12-01,6.8799996
2021-12-02,6.49
2021-12-03,4.13
2021-12-04,2.84
2021-12-05,4.5099998
2021-12-06,2.86
2021-12-07,0.85999995
2021-12-08,2.1599998
2021-12-09,2.3899999
2021-12-10,1.6899999
2021-12-11,2.6299999
2021-12-12,2.8
2021-12-13,5.1
2021-12-14,5.29
2021-12-15,5.95
2021-12-16,5.0499997
2021-12-17,5.92
2021-12-18,3.26
2021-12-19,1.99
2021-12-20,4.29
2021-12-21,1.2099999
2021-12-22,1.92
2021-12-23,3.37
2021-12-24,5.15
2021-12-25,7.0099998
2021-12-26,5.67
2021-12-27,5.98
2021-12-28,7.31
2021-12-29,6.25
2021-12-30,7.7999997
2021-12-31,7.3599997
