time,EL521
2021-01-01,2.82
2021-01-02,3.1499999
2021-01-03,3.6899998
2021-01-04,3.07
2021-01-05,3.1999998
2021-01-06,2.3799999
2021-01-07,3.6799998
2021-01-08,1.9
2021-01-09,1.0799999
2021-01-10,3.11
2021-01-11,6.29
2021-01-12,5.7599998
2021-01-13,5.0299997
2021-01-14,1.76
2021-01-15,1.5
2021-01-16,1.28
2021-01-17,5.41
2021-01-18,5.6
2021-01-19,7.96
2021-01-20,8.94
2021-01-21,6.68
2021-01-22,4.67
2021-01-23,3.53
2021-01-24,2.34
2021-01-25,2.96
2021-01-26,4.45
2021-01-27,5.19
2021-01-28,5.99
2021-01-29,7.81
2021-01-30,0.7
2021-01-31,-0.72999996
2021-02-01,1.5899999
2021-02-02,5.27
2021-02-03,8.44
2021-02-04,7.0899997
2021-02-05,7.47
2021-02-06,3.31
2021-02-07,-3.74
2021-02-08,-4.5899997
2021-02-09,-3.35
2021-02-10,-3.4299998
2021-02-11,-5.19
2021-02-12,-4.8399997
2021-02-13,-4.64
2021-02-14,-0.76
2021-02-15,3.47
2021-02-16,7.17
2021-02-17,9.05
2021-02-18,8.33
2021-02-19,7.23
2021-02-20,12.33
2021-02-21,11.16
2021-02-22,11.469999
2021-02-23,12.809999
2021-02-24,13.96
2021-02-25,10.23
2021-02-26,5.64
2021-02-27,3.8799999
2021-02-28,4.6
2021-03-01,5.23
2021-03-02,6.2599998
2021-03-03,3.98
2021-03-04,4.14
2021-03-05,2.3999999
2021-03-06,1.42
2021-03-07,2.71
2021-03-08,4.94
2021-03-09,5.46
2021-03-10,6.18
2021-03-11,8.809999
2021-03-12,6.98
2021-03-13,6.85
2021-03-14,6.66
2021-03-15,6.5899997
2021-03-16,5.47
2021-03-17,5.81
2021-03-18,5.18
2021-03-19,4.85
2021-03-20,4.25
2021-03-21,6.3999996
2021-03-22,5.65
2021-03-23,6.24
2021-03-24,7.0
2021-03-25,8.599999
2021-03-26,9.7
2021-03-27,7.16
2021-03-28,9.55
2021-03-29,11.36
2021-03-30,12.509999
2021-03-31,13.9
2021-04-01,8.849999
2021-04-02,5.77
2021-04-03,6.99
2021-04-04,6.1
2021-04-05,4.36
2021-04-06,2.52
2021-04-07,3.81
2021-04-08,5.83
2021-04-09,7.68
2021-04-10,4.87
2021-04-11,4.45
2021-04-12,3.6299999
2021-04-13,5.12
2021-04-14,4.42
2021-04-15,5.45
2021-04-16,6.12
2021-04-17,6.2799997
2021-04-18,6.75
2021-04-19,9.0
2021-04-20,9.61
2021-04-21,7.3599997
2021-04-22,5.95
2021-04-23,6.69
2021-04-24,7.79
2021-04-25,6.68
2021-04-26,7.0499997
2021-04-27,9.16
2021-04-28,10.48
2021-04-29,7.5499997
2021-04-30,7.22
2021-05-01,7.31
2021-05-02,6.8999996
2021-05-03,10.03
2021-05-04,8.75
2021-05-05,7.06
2021-05-06,6.58
2021-05-07,6.6499996
2021-05-08,10.48
2021-05-09,16.97
2021-05-10,14.389999
2021-05-11,12.59
2021-05-12,11.23
2021-05-13,12.09
2021-05-14,10.94
2021-05-15,10.63
2021-05-16,11.469999
2021-05-17,11.12
2021-05-18,11.37
