time,ES533
2021-01-01,3.0890908
2021-01-02,1.0627272
2021-01-03,1.2172726
2021-01-04,1.6090908
2021-01-05,-1.1681819
2021-01-06,-2.0454545
2021-01-07,-0.950909
2021-01-08,-0.7236363
2021-01-09,0.54727274
2021-01-10,2.6863635
2021-01-11,0.14181818
2021-01-12,0.31181815
2021-01-13,0.042727266
2021-01-14,-0.93545455
2021-01-15,0.05636364
2021-01-16,-0.14181818
2021-01-17,-0.96363634
2021-01-18,1.0045453
2021-01-19,0.83181816
2021-01-20,7.723636
2021-01-21,10.383636
2021-01-22,7.4981813
2021-01-23,9.130909
2021-01-24,8.120909
2021-01-25,10.989091
2021-01-26,11.9118185
2021-01-27,12.62091
2021-01-28,11.590909
2021-01-29,12.721817
2021-01-30,9.144546
2021-01-31,11.055453
2021-02-01,10.963636
2021-02-02,10.682727
2021-02-03,10.853636
2021-02-04,7.3763638
2021-02-05,7.51
2021-02-06,5.4127274
2021-02-07,3.2872727
2021-02-08,6.665454
2021-02-09,6.205454
2021-02-10,8.488182
2021-02-11,11.100907
2021-02-12,10.692726
2021-02-13,9.284545
2021-02-14,9.350909
2021-02-15,10.611817
2021-02-16,10.15909
2021-02-17,9.635454
2021-02-18,10.427273
2021-02-19,10.953637
2021-02-20,10.987273
2021-02-21,7.7754545
2021-02-22,6.8663635
2021-02-23,7.914545
2021-02-24,10.044546
2021-02-25,8.825455
2021-02-26,10.511819
2021-02-27,10.460909
2021-02-28,8.198182
2021-03-01,8.390908
2021-03-02,9.589091
2021-03-03,10.924545
2021-03-04,10.435454
2021-03-05,11.166364
2021-03-06,9.337272
2021-03-07,8.765453
2021-03-08,7.4218183
2021-03-09,6.526364
2021-03-10,7.977272
2021-03-11,11.587273
2021-03-12,8.64
2021-03-13,7.598182
2021-03-14,8.748181
2021-03-15,9.423636
2021-03-16,10.874545
2021-03-17,11.882727
2021-03-18,8.932728
2021-03-19,7.7981815
2021-03-20,7.2372723
2021-03-21,7.3100004
2021-03-22,8.823637
2021-03-23,10.910909
2021-03-24,11.263636
2021-03-25,11.16
2021-03-26,10.964545
2021-03-27,10.304544
2021-03-28,13.106365
2021-03-29,13.547272
2021-03-30,14.740907
2021-03-31,17.926363
2021-04-01,16.893635
2021-04-02,13.74
2021-04-03,14.178183
2021-04-04,12.271817
2021-04-05,13.427273
2021-04-06,13.053636
2021-04-07,11.905454
2021-04-08,13.774546
2021-04-09,13.042727
2021-04-10,11.91091
2021-04-11,11.078182
2021-04-12,8.989091
2021-04-13,9.645454
2021-04-14,14.299999
2021-04-15,13.468182
2021-04-16,11.118181
2021-04-17,9.786364
2021-04-18,11.909091
2021-04-19,14.82909
2021-04-20,13.070909
2021-04-21,11.369091
2021-04-22,13.495454
2021-04-23,13.873636
2021-04-24,15.600909
2021-04-25,13.045455
2021-04-26,13.609091
2021-04-27,14.250909
2021-04-28,12.870001
2021-04-29,10.795455
2021-04-30,10.169091
2021-05-01,10.34
2021-05-02,10.563637
2021-05-03,12.481817
2021-05-04,13.715454
2021-05-05,15.159091
2021-05-06,15.747272
2021-05-07,17.144545
2021-05-08,17.476362
2021-05-09,11.420909
2021-05-10,9.579091
2021-05-11,10.006363
2021-05-12,12.352728
2021-05-13,11.916364
2021-05-14,13.255453
2021-05-15,15.705453
2021-05-16,15.68909
2021-05-17,15.413635
2021-05-18,16.364546
2021-05-19,15.17909
2021-05-20,18.420908
2021-05-21,16.016363
2021-05-22,12.335453
2021-05-23,12.0027275
2021-05-24,13.419091
2021-05-25,14.626364
2021-05-26,18.504545
2021-05-27,19.347273
2021-05-28,20.839998
2021-05-29,21.228182
2021-05-30,21.673635
2021-05-31,22.042727
2021-06-01,17.952726
2021-06-02,16.84
2021-06-03,16.777273
2021-06-04,17.246363
2021-06-05,19.102728
2021-06-06,20.275454
2021-06-07,21.434546
2021-06-08,21.966364
2021-06-09,22.246367
2021-06-10,23.440907
2021-06-11,23.69
2021-06-12,22.804546
2021-06-13,22.517273
2021-06-14,22.750908
2021-06-15,23.166365
2021-06-16,20.987272
2021-06-17,17.137274
2021-06-18,16.348183
2021-06-19,15.562728
2021-06-20,14.25
2021-06-21,14.807273
2021-06-22,16.277273
2021-06-23,16.600908
2021-06-24,18.993635
2021-06-25,21.917273
2021-06-26,21.993635
2021-06-27,17.582727
2021-06-28,16.485455
2021-06-29,18.18091
2021-06-30,20.194548
2021-07-01,22.197273
2021-07-02,22.016363
2021-07-03,21.482729
2021-07-04,20.12
2021-07-05,21.76909
2021-07-06,17.577272
2021-07-07,17.16818
2021-07-08,19.181816
2021-07-09,22.588182
2021-07-10,24.890907
2021-07-11,24.39818
2021-07-12,17.22818
2021-07-13,18.030907
2021-07-14,20.614546
2021-07-15,22.813637
2021-07-16,24.869997
2021-07-17,26.423637
2021-07-18,25.858183
2021-07-19,24.618181
2021-07-20,23.655455
2021-07-21,24.684546
2021-07-22,24.576363
2021-07-23,21.172728
2021-07-24,19.524544
2021-07-25,20.257273
2021-07-26,21.89091
2021-07-27,22.785454
2021-07-28,23.139091
2021-07-29,24.009998
2021-07-30,21.695456
2021-07-31,18.621819
2021-08-01,17.679089
2021-08-02,20.990908
2021-08-03,21.151817
2021-08-04,22.473637
2021-08-05,21.425453
2021-08-06,20.395454
2021-08-07,19.075455
2021-08-08,18.992727
2021-08-09,22.18818
2021-08-10,24.214546
2021-08-11,25.888182
2021-08-12,26.603638
2021-08-13,27.65727
2021-08-14,27.42727
2021-08-15,26.716362
2021-08-16,23.35
2021-08-17,22.140001
2021-08-18,21.801817
2021-08-19,22.083635
2021-08-20,22.489092
2021-08-21,23.026363
2021-08-22,24.905455
2021-08-23,26.063635
2021-08-24,24.215454
2021-08-25,23.589088
2021-08-26,25.020906
2021-08-27,24.32091
2021-08-28,22.086363
2021-08-29,21.422728
2021-08-30,21.950909
2021-08-31,22.540909
2021-09-01,19.503635
2021-09-02,19.363636
2021-09-03,20.371819
2021-09-04,21.169088
2021-09-05,24.081818
2021-09-06,25.691814
2021-09-07,22.17909
2021-09-08,19.219091
2021-09-09,19.321817
2021-09-10,19.063637
