time,CH013
2021-01-01,-0.7303704
2021-01-02,-0.864074
2021-01-03,-1.2340741
2021-01-04,-1.4229629
2021-01-05,-0.19037035
2021-01-06,-0.5192593
2021-01-07,-1.4874074
2021-01-08,-2.2318516
2021-01-09,-4.0277777
2021-01-10,-4.755926
2021-01-11,-2.2433333
2021-01-12,-1.3988887
2021-01-13,-1.5722221
2021-01-14,-6.2229633
2021-01-15,-13.44963
2021-01-16,-16.7837
2021-01-17,-19.064074
2021-01-18,-11.91
2021-01-19,-9.931111
2021-01-20,-9.567407
2021-01-21,-0.49814817
2021-01-22,2.137037
2021-01-23,1.2014816
2021-01-24,1.7381482
2021-01-25,0.63592595
2021-01-26,-0.0037036997
2021-01-27,0.18703702
2021-01-28,-1.8255553
2021-01-29,-2.6829627
2021-01-30,-2.59
2021-01-31,-2.7700002
2021-02-01,-3.6348147
2021-02-02,-4.9888887
2021-02-03,-2.9285185
2021-02-04,-6.9051847
2021-02-05,-10.6048155
2021-02-06,-14.627406
2021-02-07,-15.620369
2021-02-08,-14.494816
2021-02-09,-9.935185
2021-02-10,-12.761852
2021-02-11,-13.376666
2021-02-12,-13.591111
2021-02-13,-6.7192593
2021-02-14,-3.3492594
2021-02-15,-8.763333
2021-02-16,-6.777778
2021-02-17,-9.776295
2021-02-18,-15.344074
2021-02-19,-13.326667
2021-02-20,-5.0929627
2021-02-21,2.028889
2021-02-22,1.8481481
2021-02-23,1.3492591
2021-02-24,2.499259
2021-02-25,6.001111
2021-02-26,4.374444
2021-02-27,2.5044446
2021-02-28,3.1270368
2021-03-01,3.1377773
2021-03-02,3.575185
2021-03-03,1.5277777
2021-03-04,0.27925926
2021-03-05,-2.6796296
2021-03-06,-2.2240741
2021-03-07,-0.9218518
2021-03-08,-4.6740737
2021-03-09,-5.162222
2021-03-10,-2.1192594
2021-03-11,-2.1966665
2021-03-12,1.5388888
2021-03-13,2.7918518
2021-03-14,3.3507404
2021-03-15,2.672963
2021-03-16,2.084074
2021-03-17,-0.07703704
2021-03-18,-0.31592593
2021-03-19,-2.7896292
2021-03-20,-3.562592
2021-03-21,0.38666663
2021-03-22,0.18555555
2021-03-23,1.007037
2021-03-24,3.3677778
2021-03-25,5.0148144
2021-03-26,5.6922216
2021-03-27,7.250741
2021-03-28,5.7966666
2021-03-29,5.3055563
2021-03-30,8.64963
2021-03-31,8.10037
2021-04-01,4.4603705
2021-04-02,2.7259257
2021-04-03,2.6518514
2021-04-04,3.1733334
2021-04-05,3.5281477
2021-04-06,1.632963
2021-04-07,1.9329628
2021-04-08,2.6818516
2021-04-09,4.2977777
2021-04-10,5.4848146
2021-04-11,6.77037
2021-04-12,12.344444
2021-04-13,5.937778
2021-04-14,4.9325924
2021-04-15,7.0099998
2021-04-16,9.236296
2021-04-17,11.87963
2021-04-18,11.978518
2021-04-19,10.92963
2021-04-20,9.732222
2021-04-21,9.508889
2021-04-22,6.2533336
2021-04-23,3.258148
2021-04-24,3.0281482
2021-04-25,2.3144443
2021-04-26,3.2837036
2021-04-27,3.486296
2021-04-28,4.461852
2021-04-29,7.5525928
2021-04-30,6.0055547
2021-05-01,5.997037
2021-05-02,6.214074
2021-05-03,3.4266667
2021-05-04,6.3092594
2021-05-05,9.014815
2021-05-06,6.836667
2021-05-07,7.1881475
2021-05-08,5.2929626
2021-05-09,7.774073
2021-05-10,16.320368
2021-05-11,17.742592
2021-05-12,17.788149
2021-05-13,13.575184
2021-05-14,11.410371
2021-05-15,13.370001
2021-05-16,14.295924
2021-05-17,14.164074
2021-05-18,11.998889
2021-05-19,11.786296
2021-05-20,10.62148
2021-05-21,10.031481
2021-05-22,12.925185
2021-05-23,10.986666
2021-05-24,11.128889
2021-05-25,12.929999
2021-05-26,11.125926
2021-05-27,11.003703
2021-05-28,11.880739
2021-05-29,11.246296
2021-05-30,11.257037
2021-05-31,12.197408
2021-06-01,13.501482
2021-06-02,15.318518
2021-06-03,16.36222
2021-06-04,17.486666
2021-06-05,17.914444
2021-06-06,18.01926
2021-06-07,19.176294
2021-06-08,17.80148
2021-06-09,17.698889
2021-06-10,17.757408
2021-06-11,18.274443
2021-06-12,16.819628
2021-06-13,14.554815
2021-06-14,15.345555
2021-06-15,16.37148
2021-06-16,15.631481
2021-06-17,18.37963
2021-06-18,21.448519
2021-06-19,23.242222
2021-06-20,24.74037
2021-06-21,25.900742
2021-06-22,25.36926
2021-06-23,24.81148
2021-06-24,21.800001
2021-06-25,20.974443
2021-06-26,20.189629
2021-06-27,19.060741
2021-06-28,19.42222
2021-06-29,19.60037
2021-06-30,20.986296
2021-07-01,22.818148
2021-07-02,21.207039
2021-07-03,19.381111
2021-07-04,21.254812
2021-07-05,20.991112
2021-07-06,22.139627
2021-07-07,23.897778
2021-07-08,23.546299
2021-07-09,25.341112
2021-07-10,24.997036
2021-07-11,22.368149
2021-07-12,24.463333
2021-07-13,24.598145
2021-07-14,22.914072
2021-07-15,25.216665
2021-07-16,25.478148
2021-07-17,23.604076
2021-07-18,22.494444
2021-07-19,19.122593
2021-07-20,18.342964
2021-07-21,17.747036
2021-07-22,18.025185
2021-07-23,18.563334
2021-07-24,17.414816
2021-07-25,19.52074
2021-07-26,23.101852
2021-07-27,20.972593
2021-07-28,21.55
2021-07-29,20.967777
2021-07-30,19.046667
2021-07-31,20.169258
2021-08-01,19.338518
2021-08-02,16.415554
2021-08-03,15.942223
2021-08-04,15.84074
2021-08-05,16.49926
2021-08-06,15.410741
2021-08-07,17.57889
2021-08-08,17.94037
2021-08-09,17.175924
2021-08-10,17.13852
2021-08-11,16.399632
2021-08-12,16.554815
2021-08-13,18.06963
2021-08-14,18.622961
2021-08-15,17.108519
2021-08-16,17.985184
2021-08-17,16.839258
2021-08-18,14.795927
2021-08-19,15.177407
2021-08-20,15.742222
2021-08-21,14.921479
2021-08-22,13.596295
2021-08-23,13.307035
2021-08-24,11.492222
2021-08-25,11.589259
2021-08-26,13.082964
2021-08-27,15.161111
2021-08-28,16.622221
2021-08-29,16.002964
2021-08-30,15.614815
2021-08-31,14.512962
2021-09-01,13.47148
2021-09-02,11.497407
2021-09-03,11.943334
2021-09-04,8.945556
2021-09-05,8.057778
2021-09-06,10.541481
2021-09-07,14.279999
2021-09-08,16.318888
2021-09-09,17.687037
2021-09-10,16.943703
2021-09-11,17.256298
2021-09-12,16.903334
2021-09-13,14.565924
2021-09-14,10.774075
2021-09-15,9.679259
2021-09-16,9.22
2021-09-17,9.734445
2021-09-18,8.250741
2021-09-19,6.9537044
2021-09-20,5.769999
2021-09-21,6.189259
2021-09-22,7.0807405
2021-09-23,7.595926
2021-09-24,10.121111
2021-09-25,11.881482
2021-09-26,10.162963
2021-09-27,8.864445
2021-09-28,9.816296
2021-09-29,9.594073
2021-09-30,9.1022215
2021-10-01,9.312963
2021-10-02,9.672962
2021-10-03,11.179999
2021-10-04,11.442593
2021-10-05,11.951481
2021-10-06,11.931111
2021-10-07,8.579259
2021-10-08,5.398148
2021-10-09,5.896296
2021-10-10,7.5477777
2021-10-11,5.7799997
2021-10-12,5.8818517
2021-10-13,6.235926
2021-10-14,6.111481
2021-10-15,8.235556
2021-10-16,7.5725927
2021-10-17,7.637037
2021-10-18,4.9600005
2021-10-19,4.221111
2021-10-20,10.1007395
2021-10-21,12.872591
2021-10-22,6.5625925
2021-10-23,4.7770367
2021-10-24,3.4448147
2021-10-25,5.098148
2021-10-26,5.3322215
2021-10-27,9.034074
2021-10-28,11.691482
2021-10-29,9.897778
2021-10-30,8.324074
2021-10-31,8.450001
2021-11-01,6.5792594
2021-11-02,5.2151847
2021-11-03,6.6677775
2021-11-04,7.0507407
