time,BE251
2021-01-01,2.2205882
2021-01-02,-0.1664706
2021-01-03,1.6970588
2021-01-04,0.8158823
2021-01-05,0.47
2021-01-06,1.4405882
2021-01-07,2.0841177
2021-01-08,-0.46823525
2021-01-09,0.22882353
2021-01-10,0.59411764
2021-01-11,-1.0005883
2021-01-12,1.342941
2021-01-13,7.5258827
2021-01-14,7.934117
2021-01-15,6.713529
2021-01-16,0.46529412
2021-01-17,6.149411
2021-01-18,3.3788235
2021-01-19,4.549412
2021-01-20,7.478824
2021-01-21,11.0199995
2021-01-22,8.379412
2021-01-23,6.5758824
2021-01-24,5.215294
2021-01-25,5.636471
2021-01-26,1.0694118
2021-01-27,7.2276464
2021-01-28,12.149411
2021-01-29,12.315294
2021-01-30,11.097648
2021-01-31,9.93647
2021-02-01,10.844117
2021-02-02,12.58647
2021-02-03,11.851765
2021-02-04,9.979411
2021-02-05,10.948823
2021-02-06,9.417646
2021-02-07,6.1899996
2021-02-08,6.857059
2021-02-09,6.4452944
2021-02-10,7.0070586
2021-02-11,7.274706
2021-02-12,6.90647
2021-02-13,3.582353
2021-02-14,4.717647
2021-02-15,9.451764
2021-02-16,10.717647
2021-02-17,10.057059
2021-02-18,12.61
2021-02-19,12.749412
2021-02-20,14.011177
2021-02-21,14.328236
2021-02-22,14.467646
2021-02-23,14.221177
2021-02-24,13.553529
2021-02-25,11.623529
2021-02-26,10.024706
2021-02-27,8.16
2021-02-28,8.267058
2021-03-01,10.561765
2021-03-02,11.072941
2021-03-03,10.010588
2021-03-04,9.810588
2021-03-05,9.04
2021-03-06,6.8594112
2021-03-07,8.097647
2021-03-08,10.125295
2021-03-09,4.767647
2021-03-10,5.192353
2021-03-11,11.799999
2021-03-12,9.234706
2021-03-13,9.327059
2021-03-14,8.142941
2021-03-15,7.5823526
2021-03-16,8.795882
2021-03-17,9.699411
2021-03-18,5.537647
2021-03-19,7.2317643
2021-03-20,5.3788233
2021-03-21,5.7752943
2021-03-22,7.604706
2021-03-23,7.7817645
2021-03-24,9.694117
2021-03-25,10.573529
2021-03-26,10.537647
2021-03-27,8.898824
2021-03-28,10.161177
2021-03-29,13.379999
2021-03-30,15.448824
2021-03-31,16.044706
2021-04-01,16.478823
2021-04-02,16.344706
2021-04-03,13.551175
2021-04-04,10.360588
2021-04-05,9.769412
2021-04-06,8.772942
2021-04-07,4.805294
2021-04-08,8.668824
2021-04-09,11.424117
2021-04-10,12.788235
2021-04-11,11.170588
2021-04-12,7.130588
2021-04-13,7.132941
2021-04-14,7.975882
2021-04-15,7.5835295
2021-04-16,6.8564706
2021-04-17,6.952941
2021-04-18,8.462941
2021-04-19,8.670588
2021-04-20,12.362352
2021-04-21,13.685883
2021-04-22,14.018823
2021-04-23,15.397648
2021-04-24,16.944704
2021-04-25,16.154118
2021-04-26,15.082353
2021-04-27,14.987059
2021-04-28,14.387058
2021-04-29,11.517647
2021-04-30,12.075882
2021-05-01,11.85647
2021-05-02,10.057059
2021-05-03,10.308235
2021-05-04,12.055293
2021-05-05,13.061176
2021-05-06,11.511177
2021-05-07,14.355882
2021-05-08,18.61941
2021-05-09,20.885294
2021-05-10,15.159411
2021-05-11,13.725293
2021-05-12,11.987058
2021-05-13,11.641764
2021-05-14,12.131176
2021-05-15,12.159999
2021-05-16,14.805294
2021-05-17,13.711765
2021-05-18,11.35647
2021-05-19,12.049999
2021-05-20,12.971764
2021-05-21,14.890588
2021-05-22,12.135882
2021-05-23,11.451177
2021-05-24,12.282941
2021-05-25,12.624117
2021-05-26,12.191764
2021-05-27,15.056469
2021-05-28,18.220589
2021-05-29,19.96
2021-05-30,19.03647
2021-05-31,19.35588
2021-06-01,20.86353
2021-06-02,20.436472
2021-06-03,19.904118
2021-06-04,19.727646
2021-06-05,17.110586
2021-06-06,17.101175
2021-06-07,18.345293
2021-06-08,19.473528
2021-06-09,20.255293
2021-06-10,21.075882
2021-06-11,22.678236
2021-06-12,23.302938
2021-06-13,23.77647
2021-06-14,23.939999
2021-06-15,24.058237
2021-06-16,24.961176
2021-06-17,24.101175
2021-06-18,21.567646
2021-06-19,22.42
2021-06-20,20.462355
2021-06-21,19.52
