time,ES531
2021-01-01,4.0733333
2021-01-02,1.2233332
2021-01-03,1.6633333
2021-01-04,2.823333
2021-01-05,-0.4333333
2021-01-06,-0.029999992
2021-01-07,0.62666667
2021-01-08,0.9199999
2021-01-09,2.3733332
2021-01-10,4.7966666
2021-01-11,1.6966667
2021-01-12,1.86
2021-01-13,1.5433334
2021-01-14,1.6199999
2021-01-15,2.2466667
2021-01-16,1.6833334
2021-01-17,1.3533334
2021-01-18,2.9099998
2021-01-19,4.1766667
2021-01-20,10.213334
2021-01-21,11.506667
2021-01-22,8.646667
2021-01-23,9.956666
2021-01-24,9.48
2021-01-25,11.900001
2021-01-26,13.656667
2021-01-27,13.546666
2021-01-28,12.373333
2021-01-29,13.086666
2021-01-30,10.98
2021-01-31,11.513333
2021-02-01,10.706666
2021-02-02,11.66
2021-02-03,12.19
2021-02-04,8.526666
2021-02-05,7.53
2021-02-06,7.6066666
2021-02-07,4.693333
2021-02-08,8.146667
2021-02-09,7.6433334
2021-02-10,9.733333
2021-02-11,12.506667
2021-02-12,11.63
2021-02-13,10.276666
2021-02-14,10.599999
2021-02-15,11.75
2021-02-16,11.29
2021-02-17,10.306666
2021-02-18,11.2
2021-02-19,12.69
2021-02-20,12.046666
2021-02-21,7.903333
2021-02-22,7.2299995
2021-02-23,10.436667
2021-02-24,11.753334
2021-02-25,9.563333
2021-02-26,11.676666
2021-02-27,11.443333
2021-02-28,10.09
2021-03-01,8.69
2021-03-02,9.506667
2021-03-03,10.916667
2021-03-04,11.276668
2021-03-05,12.236667
2021-03-06,10.916667
2021-03-07,8.903333
2021-03-08,8.093333
2021-03-09,7.463333
2021-03-10,8.29
2021-03-11,11.666667
2021-03-12,9.283333
2021-03-13,7.3466663
2021-03-14,8.923333
2021-03-15,11.150001
2021-03-16,12.756665
2021-03-17,13.793334
2021-03-18,11.163333
2021-03-19,9.396667
2021-03-20,9.113333
2021-03-21,8.716667
2021-03-22,9.806666
2021-03-23,11.333333
2021-03-24,10.669999
2021-03-25,10.723332
2021-03-26,10.343333
2021-03-27,10.823333
2021-03-28,14.523334
2021-03-29,13.553333
2021-03-30,14.766666
2021-03-31,18.803333
2021-04-01,16.226667
2021-04-02,13.206666
2021-04-03,14.639999
2021-04-04,13.896667
2021-04-05,14.259999
2021-04-06,13.063333
2021-04-07,13.056667
2021-04-08,13.82
2021-04-09,12.763333
2021-04-10,12.100001
2021-04-11,12.486667
2021-04-12,11.266666
2021-04-13,11.616666
2021-04-14,15.313333
2021-04-15,14.91
2021-04-16,12.586667
2021-04-17,11.69
2021-04-18,13.420001
2021-04-19,15.2300005
2021-04-20,12.6033325
2021-04-21,11.023334
2021-04-22,13.29
2021-04-23,13.536667
2021-04-24,15.203334
2021-04-25,12.476666
2021-04-26,13.683333
2021-04-27,14.193333
2021-04-28,12.95
2021-04-29,11.07
2021-04-30,9.849999
2021-05-01,10.123333
2021-05-02,9.926666
2021-05-03,12.44
2021-05-04,13.036667
2021-05-05,14.196666
2021-05-06,14.436666
2021-05-07,15.083333
2021-05-08,15.656666
2021-05-09,11.593333
2021-05-10,9.1033325
2021-05-11,9.173333
2021-05-12,11.806666
2021-05-13,10.946667
2021-05-14,12.07
2021-05-15,14.633332
2021-05-16,15.476666
2021-05-17,14.13
2021-05-18,14.59
2021-05-19,14.986667
2021-05-20,17.683332
2021-05-21,14.453334
2021-05-22,11.703334
2021-05-23,11.233334
2021-05-24,13.0
2021-05-25,14.836666
2021-05-26,18.096666
2021-05-27,17.813334
2021-05-28,18.606667
2021-05-29,18.576666
2021-05-30,19.486666
2021-05-31,19.036667
2021-06-01,15.349999
2021-06-02,14.53
2021-06-03,14.93
2021-06-04,15.556666
2021-06-05,18.333334
2021-06-06,18.663334
2021-06-07,18.88
2021-06-08,19.466667
2021-06-09,20.973333
2021-06-10,21.463333
2021-06-11,22.026665
2021-06-12,22.213333
2021-06-13,20.943333
2021-06-14,21.743332
2021-06-15,22.283333
2021-06-16,19.596664
2021-06-17,15.906667
2021-06-18,14.656667
2021-06-19,14.036667
2021-06-20,12.88
2021-06-21,14.363334
2021-06-22,15.79
2021-06-23,17.21
2021-06-24,19.479998
2021-06-25,22.63
2021-06-26,19.446665
2021-06-27,16.39
2021-06-28,15.916667
2021-06-29,16.206665
2021-06-30,18.466667
2021-07-01,19.103333
2021-07-02,19.13
2021-07-03,18.903334
2021-07-04,17.983335
2021-07-05,19.323332
2021-07-06,16.08
2021-07-07,16.1
2021-07-08,18.11
2021-07-09,21.056665
2021-07-10,24.0
2021-07-11,21.583334
2021-07-12,15.863332
2021-07-13,16.539999
2021-07-14,20.9
2021-07-15,23.453331
2021-07-16,25.833334
2021-07-17,25.76
2021-07-18,21.983332
2021-07-19,20.106667
2021-07-20,18.816666
2021-07-21,21.023333
2021-07-22,19.066666
2021-07-23,18.609999
2021-07-24,17.803331
2021-07-25,17.96
2021-07-26,20.346666
2021-07-27,20.699999
2021-07-28,21.949999
2021-07-29,21.216667
2021-07-30,18.759998
2021-07-31,17.44
2021-08-01,15.926666
2021-08-02,19.800001
2021-08-03,19.24
2021-08-04,20.076668
2021-08-05,19.043333
2021-08-06,18.046667
2021-08-07,17.199999
2021-08-08,17.546665
2021-08-09,19.74
2021-08-10,21.76
2021-08-11,23.033333
2021-08-12,23.216667
2021-08-13,24.433334
2021-08-14,23.576666
2021-08-15,23.863333
2021-08-16,22.62
2021-08-17,22.303331
2021-08-18,21.313334
2021-08-19,20.356667
2021-08-20,19.306665
2021-08-21,20.256666
2021-08-22,22.206665
2021-08-23,25.016668
2021-08-24,24.133333
2021-08-25,20.94
2021-08-26,21.92
2021-08-27,21.08
2021-08-28,18.24
2021-08-29,18.789999
2021-08-30,19.806665
2021-08-31,20.24
2021-09-01,18.883333
2021-09-02,18.633333
2021-09-03,18.949999
2021-09-04,19.386667
2021-09-05,23.126665
2021-09-06,24.236666
2021-09-07,20.813334
2021-09-08,18.39
2021-09-09,18.539999
2021-09-10,18.523333
2021-09-11,19.023333
2021-09-12,21.673334
2021-09-13,19.333334
2021-09-14,16.999998
2021-09-15,18.06
2021-09-16,18.746666
2021-09-17,16.976667
2021-09-18,15.563333
2021-09-19,16.063334
2021-09-20,17.033333
2021-09-21,17.123333
2021-09-22,17.213333
2021-09-23,16.146667
2021-09-24,17.68
2021-09-25,15.436666
2021-09-26,17.036667
2021-09-27,17.426666
2021-09-28,16.289999
2021-09-29,15.089999
2021-09-30,16.223333
2021-10-01,18.123333
2021-10-02,17.816666
2021-10-03,12.823334
2021-10-04,13.173333
2021-10-05,16.01
2021-10-06,17.42
2021-10-07,19.053333
2021-10-08,18.339998
2021-10-09,17.590002
2021-10-10,17.596666
2021-10-11,16.956667
2021-10-12,17.126665
2021-10-13,17.196667
2021-10-14,16.306665
2021-10-15,16.043333
2021-10-16,15.149999
2021-10-17,17.74
2021-10-18,19.013334
2021-10-19,19.623335
2021-10-20,18.27
2021-10-21,13.636666
2021-10-22,13.360001
2021-10-23,12.343333
2021-10-24,12.323333
