time,ES112
2021-01-01,2.1141665
2021-01-02,1.0158333
2021-01-03,3.3008335
2021-01-04,2.1541667
2021-01-05,1.6825
2021-01-06,0.010833343
2021-01-07,2.1075
2021-01-08,-1.8616667
2021-01-09,-3.5225
2021-01-10,-3.795
2021-01-11,-2.7483332
2021-01-12,-0.96416664
2021-01-13,-1.8383331
2021-01-14,-3.4349997
2021-01-15,-4.8816667
2021-01-16,-9.079999
2021-01-17,-8.685833
2021-01-18,-9.716666
2021-01-19,-6.5683327
2021-01-20,-1.9616666
2021-01-21,2.9858332
2021-01-22,2.2783332
2021-01-23,2.7441666
2021-01-24,5.4424996
2021-01-25,2.0575
2021-01-26,-2.4775
2021-01-27,-3.2691667
2021-01-28,-3.485
2021-01-29,-0.8041666
2021-01-30,3.03
2021-01-31,0.5808333
2021-02-01,1.4675001
2021-02-02,3.230833
2021-02-03,4.5983334
2021-02-04,6.6275
2021-02-05,4.209167
2021-02-06,6.629166
2021-02-07,6.140833
2021-02-08,6.3941665
2021-02-09,4.99
2021-02-10,7.2041664
2021-02-11,1.6899999
2021-02-12,-8.760833
2021-02-13,-11.911667
2021-02-14,-10.046666
2021-02-15,-4.8475
2021-02-16,-4.3333335
2021-02-17,-2.6816666
2021-02-18,1.0958334
2021-02-19,1.2608334
2021-02-20,2.0874999
2021-02-21,1.1991667
2021-02-22,2.5591667
2021-02-23,5.35
2021-02-24,5.866667
2021-02-25,7.8899994
2021-02-26,8.952499
2021-02-27,5.625833
2021-02-28,3.0766666
2021-03-01,3.3100002
2021-03-02,4.1066666
2021-03-03,5.5541663
2021-03-04,4.225
2021-03-05,3.4366665
2021-03-06,1.08
2021-03-07,-1.3108333
2021-03-08,-1.0566666
2021-03-09,-1.3675
2021-03-10,-0.65749997
2021-03-11,-1.2716666
2021-03-12,2.4624999
2021-03-13,4.0733333
2021-03-14,4.2016664
2021-03-15,4.0825
2021-03-16,0.8325
2021-03-17,0.64416665
2021-03-18,0.12333331
2021-03-19,-0.5183334
2021-03-20,-1.7016665
2021-03-21,-0.06750002
2021-03-22,-0.52833337
2021-03-23,-0.30166665
2021-03-24,-0.080833316
2021-03-25,0.9908333
2021-03-26,2.3116665
2021-03-27,5.0533333
2021-03-28,5.549166
2021-03-29,4.575
2021-03-30,7.0099998
2021-03-31,8.350833
2021-04-01,9.688333
2021-04-02,9.8324995
2021-04-03,6.2966666
2021-04-04,2.3333333
2021-04-05,4.035
2021-04-06,3.0658333
2021-04-07,-0.2516667
2021-04-08,-1.3466667
2021-04-09,1.7275
2021-04-10,4.650833
2021-04-11,7.4474998
2021-04-12,13.525833
2021-04-13,10.083333
2021-04-14,2.9116666
2021-04-15,2.205
2021-04-16,2.3225
2021-04-17,3.1458333
2021-04-18,4.8683333
2021-04-19,6.396666
2021-04-20,6.0083337
2021-04-21,7.2358336
2021-04-22,6.6924996
2021-04-23,7.2624993
2021-04-24,5.720833
2021-04-25,7.4349995
2021-04-26,7.3816667
2021-04-27,7.1841674
2021-04-28,8.881667
2021-04-29,11.230834
2021-04-30,14.248333
2021-05-01,15.9025
2021-05-02,16.571667
2021-05-03,11.764167
2021-05-04,8.179999
2021-05-05,12.465
2021-05-06,10.735833
2021-05-07,10.575
2021-05-08,9.423333
2021-05-09,8.7683325
2021-05-10,14.1275
2021-05-11,15.851666
2021-05-12,16.380835
2021-05-13,12.535832
2021-05-14,11.043332
2021-05-15,12.479167
2021-05-16,10.451667
2021-05-17,10.93
2021-05-18,10.175833
2021-05-19,9.853333
2021-05-20,9.905833
2021-05-21,11.699165
2021-05-22,12.084167
2021-05-23,15.441666
2021-05-24,15.202499
2021-05-25,17.855
2021-05-26,15.125833
2021-05-27,15.325
2021-05-28,13.429999
2021-05-29,12.251666
2021-05-30,10.767499
2021-05-31,9.191667
2021-06-01,9.7925
2021-06-02,10.804166
2021-06-03,11.788333
2021-06-04,15.324166
2021-06-05,14.8875
2021-06-06,15.831666
2021-06-07,15.365833
2021-06-08,16.293333
2021-06-09,17.006666
2021-06-10,15.902499
2021-06-11,15.544167
2021-06-12,16.0225
2021-06-13,14.626666
2021-06-14,12.04
2021-06-15,14.411667
2021-06-16,17.770834
2021-06-17,17.6225
2021-06-18,19.683332
2021-06-19,18.695
2021-06-20,19.699167
2021-06-21,20.721666
2021-06-22,22.64
2021-06-23,23.456665
2021-06-24,23.014166
2021-06-25,23.315
2021-06-26,20.355833
2021-06-27,19.511665
2021-06-28,19.975
2021-06-29,21.773333
2021-06-30,23.958334
2021-07-01,20.6
2021-07-02,18.241667
2021-07-03,16.025
2021-07-04,17.848333
2021-07-05,18.994999
2021-07-06,20.69
2021-07-07,22.608332
2021-07-08,23.122498
2021-07-09,23.578333
2021-07-10,22.182497
2021-07-11,20.932499
2021-07-12,21.957499
2021-07-13,23.085
2021-07-14,23.974167
2021-07-15,24.215002
2021-07-16,22.033333
2021-07-17,22.620834
2021-07-18,22.6275
2021-07-19,20.7125
2021-07-20,18.583334
2021-07-21,17.5025
2021-07-22,17.374166
2021-07-23,17.550833
2021-07-24,18.726667
2021-07-25,19.343332
2021-07-26,23.07583
2021-07-27,25.151667
2021-07-28,24.8775
2021-07-29,23.439169
2021-07-30,23.101664
2021-07-31,23.054169
2021-08-01,23.705832
2021-08-02,22.278334
2021-08-03,19.628332
2021-08-04,20.258333
2021-08-05,20.990833
2021-08-06,18.136665
2021-08-07,18.8175
2021-08-08,21.236666
2021-08-09,23.01333
2021-08-10,22.351664
2021-08-11,21.696665
2021-08-12,20.671667
2021-08-13,20.209167
2021-08-14,21.17
2021-08-15,23.135
2021-08-16,23.851664
2021-08-17,23.6875
2021-08-18,17.229166
2021-08-19,15.3725
2021-08-20,17.31833
2021-08-21,18.5075
2021-08-22,19.184166
2021-08-23,20.466667
2021-08-24,18.620832
2021-08-25,16.273333
2021-08-26,15.374166
2021-08-27,12.918334
2021-08-28,13.653333
2021-08-29,13.3525
2021-08-30,14.285834
2021-08-31,12.788333
2021-09-01,12.805832
2021-09-02,13.373334
2021-09-03,13.084999
2021-09-04,13.854167
2021-09-05,15.2699995
2021-09-06,14.246666
2021-09-07,13.264168
2021-09-08,14.076665
2021-09-09,14.466666
2021-09-10,14.223332
2021-09-11,15.736667
2021-09-12,16.344168
2021-09-13,16.424166
2021-09-14,17.3025
2021-09-15,17.406668
2021-09-16,18.025833
2021-09-17,19.536667
2021-09-18,15.064166
2021-09-19,13.580833
2021-09-20,10.6425
2021-09-21,9.424167
