time,DEE09
2021-06-23,17.234444
2021-06-24,18.364443
2021-06-25,19.925554
2021-06-26,21.38889
2021-06-27,21.67111
2021-06-28,21.082222
2021-06-29,20.333336
2021-06-30,21.175554
2021-07-01,21.877779
2021-07-02,22.908888
2021-07-03,23.356667
2021-07-04,23.828888
2021-07-05,23.665554
2021-07-06,23.622221
2021-07-07,21.484444
2021-07-08,20.846668
2021-07-09,21.66889
2021-07-10,23.715553
2021-07-11,23.872223
2021-07-12,22.923332
2021-07-13,18.746666
2021-07-14,18.683332
2021-07-15,20.256666
2021-07-16,21.89222
2021-07-17,22.786667
2021-07-18,23.167778
2021-07-19,24.244442
2021-07-20,24.515554
2021-07-21,25.147776
2021-07-22,26.016668
2021-07-23,25.86222
2021-07-24,24.11222
2021-07-25,22.687775
2021-07-26,19.776665
2021-07-27,22.25222
2021-07-28,22.735556
2021-07-29,24.215553
2021-07-30,24.597778
2021-07-31,21.24222
2021-08-01,18.687778
2021-08-02,20.285557
2021-08-03,22.236666
2021-08-04,23.534443
2021-08-05,23.43
2021-08-06,23.205557
2021-08-07,23.783333
2021-08-08,20.258888
2021-08-09,22.846668
2021-08-10,23.207777
2021-08-11,26.038887
2021-08-12,28.42
2021-08-13,26.625557
2021-08-14,28.478886
2021-08-15,28.108887
2021-08-16,23.82889
2021-08-17,21.057777
2021-08-18,21.044443
2021-08-19,21.372221
2021-08-20,22.925554
2021-08-21,24.56111
2021-08-22,23.66222
2021-08-23,22.571112
2021-08-24,20.95222
2021-08-25,20.718887
2021-08-26,23.246664
2021-08-27,24.436668
2021-08-28,22.885555
2021-08-29,21.292221
2021-08-30,20.405554
2021-08-31,21.647778
2021-09-01,19.436665
2021-09-02,19.43889
2021-09-03,21.17
2021-09-04,21.60889
2021-09-05,23.106667
2021-09-06,23.876667
2021-09-07,23.447777
2021-09-08,22.335554
2021-09-09,21.748888
2021-09-10,21.42
2021-09-11,21.447777
2021-09-12,22.34111
2021-09-13,22.248888
2021-09-14,21.58
2021-09-15,21.167778
2021-09-16,19.676668
2021-09-17,19.24111
2021-09-18,20.176666
2021-09-19,18.092222
2021-09-20,17.18111
2021-09-21,14.783332
2021-09-22,15.848888
2021-09-23,17.698889
2021-09-24,18.574442
2021-09-25,20.276665
2021-09-26,18.704445
2021-09-27,19.692223
2021-09-28,19.568888
2021-09-29,18.54
2021-09-30,17.840002
2021-10-01,18.76
2021-10-02,19.222221
2021-10-03,18.455555
2021-10-04,14.089999
2021-10-05,15.690001
2021-10-06,16.536667
2021-10-07,16.073332
2021-10-08,16.303333
2021-10-09,15.2699995
2021-10-10,15.763332
2021-10-11,15.492222
2021-10-12,15.903332
2021-10-13,14.953334
2021-10-14,15.412221
2021-10-15,16.713333
2021-10-16,15.231112
2021-10-17,16.081112
2021-10-18,16.945553
2021-10-19,16.96
2021-10-20,17.213331
2021-10-21,16.475555
2021-10-22,13.57
2021-10-23,13.097778
2021-10-24,12.939999
2021-10-25,12.867778
2021-10-26,13.581111
2021-10-27,13.665556
2021-10-28,13.918888
2021-10-29,15.215556
2021-10-30,16.295555
2021-10-31,18.916666
2021-11-01,15.747777
2021-11-02,11.688889
2021-11-03,10.434443
2021-11-04,8.888889
2021-11-05,8.624444
2021-11-06,8.657778
2021-11-07,8.996666
2021-11-08,11.598888
2021-11-09,9.732223
2021-11-10,12.166667
2021-11-11,11.172222
2021-11-12,12.366667
2021-11-13,11.861111
2021-11-14,11.507778
2021-11-15,10.053333
2021-11-16,8.677777
2021-11-17,9.496667
2021-11-18,8.317777
2021-11-19,9.075556
2021-11-20,10.412222
2021-11-21,11.41
2021-11-22,8.032223
2021-11-23,7.236666
2021-11-24,5.213333
2021-11-25,6.5488896
2021-11-26,6.6711106
2021-11-27,6.5933332
2021-11-28,4.5411105
2021-11-29,8.516666
2021-11-30,8.626667
2021-12-01,7.54
2021-12-02,7.158889
2021-12-03,7.8866673
2021-12-04,9.286667
2021-12-05,7.744444
2021-12-06,9.114445
2021-12-07,10.756666
2021-12-08,9.034444
2021-12-09,9.072222
2021-12-10,12.825556
2021-12-11,11.991111
2021-12-12,10.113333
2021-12-13,8.562222
2021-12-14,7.9300003
2021-12-15,7.8877773
2021-12-16,6.9922223
2021-12-17,6.6233335
2021-12-18,6.8133335
2021-12-19,7.0244436
2021-12-20,6.37
2021-12-21,8.094444
2021-12-22,8.799999
2021-12-23,10.189999
2021-12-24,10.442222
2021-12-25,11.218888
2021-12-26,11.775556
2021-12-27,14.58
2021-12-28,14.305555
2021-12-29,13.75111
2021-12-30,13.346667
2021-12-31,12.007777
