time,ES616
2021-01-01,0.74000007
2021-01-02,-1.412
2021-01-03,0.98
2021-01-04,1.358
2021-01-05,1.78
2021-01-06,0.57799995
2021-01-07,-1.505
2021-01-08,-0.958
2021-01-09,-1.6899999
2021-01-10,2.238
2021-01-11,4.97
2021-01-12,1.707
2021-01-13,-0.528
2021-01-14,2.0849998
2021-01-15,-0.164
2021-01-16,3.822
2021-01-17,4.05
2021-01-18,4.143
2021-01-19,4.042
2021-01-20,2.9079998
2021-01-21,2.322
2021-01-22,1.68
2021-01-23,-1.71
2021-01-24,-1.9319999
2021-01-25,-0.05300002
2021-01-26,1.2629999
2021-01-27,3.006
2021-01-28,2.8560002
2021-01-29,3.975
2021-01-30,1.714
2021-01-31,-0.289
2021-02-01,1.298
2021-02-02,1.6159999
2021-02-03,2.5689998
2021-02-04,3.001
2021-02-05,3.7170002
2021-02-06,2.5749998
2021-02-07,-0.19
2021-02-08,-0.41399997
2021-02-09,-1.126
2021-02-10,-1.434
2021-02-11,-2.4269998
2021-02-12,-1.916
2021-02-13,-0.84299994
2021-02-14,2.6939998
2021-02-15,6.2669997
2021-02-16,7.7660003
2021-02-17,6.136
2021-02-18,7.0169997
2021-02-19,5.745
2021-02-20,8.853
2021-02-21,8.739
2021-02-22,6.963
2021-02-23,6.811
2021-02-24,10.106
2021-02-25,7.020999
2021-02-26,4.977
2021-02-27,5.675
2021-02-28,5.342
2021-03-01,4.349
2021-03-02,3.478
2021-03-03,2.3569999
2021-03-04,3.5019996
2021-03-05,2.826
2021-03-06,2.177
2021-03-07,4.194
2021-03-08,6.182
2021-03-09,7.074
2021-03-10,6.9289994
2021-03-11,6.7860003
2021-03-12,5.006
2021-03-13,4.0220003
2021-03-14,5.2899995
2021-03-15,6.792
2021-03-16,8.797
2021-03-17,7.2629995
2021-03-18,8.157999
2021-03-19,7.8669996
2021-03-20,8.127001
2021-03-21,6.9849997
2021-03-22,6.0699997
2021-03-23,7.558
2021-03-24,7.4270005
2021-03-25,7.2579994
2021-03-26,7.564
2021-03-27,4.56
2021-03-28,8.867999
2021-03-29,10.890999
2021-03-30,10.859
2021-03-31,9.006999
2021-04-01,5.5010004
2021-04-02,4.494
2021-04-03,5.829
2021-04-04,6.059
2021-04-05,2.712
2021-04-06,1.668
2021-04-07,1.787
2021-04-08,5.2860003
2021-04-09,3.6419997
2021-04-10,1.3159999
2021-04-11,1.336
2021-04-12,2.35
2021-04-13,3.4740002
2021-04-14,5.459
2021-04-15,5.2349997
2021-04-16,5.0889997
2021-04-17,5.0270004
2021-04-18,5.525
2021-04-19,9.095999
2021-04-20,7.8739996
2021-04-21,7.2209997
2021-04-22,5.081
2021-04-23,7.057
2021-04-24,7.4659996
2021-04-25,5.889
2021-04-26,5.717
2021-04-27,6.657
2021-04-28,5.8039994
2021-04-29,4.1689997
2021-04-30,5.247
2021-05-01,4.189
2021-05-02,4.7049994
2021-05-03,5.7739997
2021-05-04,6.0449996
2021-05-05,5.9129996
2021-05-06,3.6699996
2021-05-07,5.3149996
2021-05-08,6.071
2021-05-09,9.387
2021-05-10,11.263
2021-05-11,10.613001
2021-05-12,8.493
2021-05-13,7.878999
2021-05-14,8.788
2021-05-15,8.58
2021-05-16,9.327
2021-05-17,9.405001
2021-05-18,9.006999
2021-05-19,8.536
2021-05-20,8.441
2021-05-21,9.436
2021-05-22,7.792
2021-05-23,6.783
2021-05-24,8.525999
2021-05-25,9.301999
2021-05-26,9.990999
2021-05-27,10.289999
2021-05-28,10.12
2021-05-29,12.795
2021-05-30,12.309
2021-05-31,12.524
2021-06-01,14.932001
2021-06-02,14.528999
2021-06-03,13.92
2021-06-04,12.733999
2021-06-05,12.729
2021-06-06,14.768
2021-06-07,13.851
2021-06-08,14.201001
2021-06-09,15.909999
2021-06-10,16.72
2021-06-11,15.515999
2021-06-12,13.441
2021-06-13,16.319
2021-06-14,14.3480015
2021-06-15,12.561
2021-06-16,15.4730015
2021-06-17,14.604999
2021-06-18,11.813001
2021-06-19,12.344
2021-06-20,12.492001
2021-06-21,12.219999
2021-06-22,11.422999
2021-06-23,12.803999
2021-06-24,15.869
2021-06-25,12.233999
2021-06-26,12.573
2021-06-27,14.7369995
2021-06-28,14.979999
2021-06-29,15.912
2021-06-30,14.039999
2021-07-01,14.025999
2021-07-02,15.619
2021-07-03,16.007
2021-07-04,17.067999
2021-07-05,14.9
2021-07-06,12.990999
2021-07-07,15.079999
2021-07-08,14.957001
2021-07-09,15.673999
2021-07-10,15.838
2021-07-11,16.299
2021-07-12,16.235
2021-07-13,16.98
2021-07-14,16.638998
2021-07-15,16.994999
2021-07-16,17.739
2021-07-17,18.827
2021-07-18,17.876001
2021-07-19,18.237
2021-07-20,18.172
2021-07-21,18.934
2021-07-22,18.480999
2021-07-23,17.644001
2021-07-24,16.59
2021-07-25,15.971998
2021-07-26,17.456999
2021-07-27,17.329
2021-07-28,16.066
2021-07-29,15.773
2021-07-30,14.834
2021-07-31,14.969
2021-08-01,13.275
2021-08-02,12.513
2021-08-03,13.219998
2021-08-04,14.726999
2021-08-05,15.448
2021-08-06,16.14
2021-08-07,15.115
