time,BG325
2021-01-01,-0.16000001
2021-01-02,-1.7066666
2021-01-03,-0.7558333
2021-01-04,-0.75833327
2021-01-05,-1.2824999
2021-01-06,-1.1383332
2021-01-07,-2.4958332
2021-01-08,-4.0241666
2021-01-09,-2.165
2021-01-10,-1.9825
2021-01-11,-3.2049997
2021-01-12,-2.0674999
2021-01-13,0.56333333
2021-01-14,0.21416669
2021-01-15,0.7633333
2021-01-16,1.1791666
2021-01-17,2.4366665
2021-01-18,3.2608335
2021-01-19,3.945
2021-01-20,5.0358334
2021-01-21,6.9750004
2021-01-22,5.6924996
2021-01-23,5.965833
2021-01-24,6.1024995
2021-01-25,7.5766673
2021-01-26,8.791666
2021-01-27,11.112499
2021-01-28,11.641667
2021-01-29,9.995
2021-01-30,7.2233334
2021-01-31,8.098333
2021-02-01,8.843333
2021-02-02,9.196666
2021-02-03,8.558333
2021-02-04,7.6974998
2021-02-05,9.096665
2021-02-06,5.206667
2021-02-07,3.5799997
2021-02-08,4.8174996
2021-02-09,4.238333
2021-02-10,5.819166
2021-02-11,8.903333
2021-02-12,7.7374997
2021-02-13,6.6391664
2021-02-14,8.050834
2021-02-15,9.526667
2021-02-16,10.354166
2021-02-17,9.883332
2021-02-18,10.224166
2021-02-19,9.86
2021-02-20,10.686666
2021-02-21,6.3583336
2021-02-22,3.9899998
2021-02-23,6.2708335
2021-02-24,9.194167
2021-02-25,8.807501
2021-02-26,9.615
2021-02-27,9.111667
2021-02-28,6.595833
2021-03-01,6.2474995
2021-03-02,8.460833
2021-03-03,8.964167
2021-03-04,9.331667
2021-03-05,9.053334
2021-03-06,7.4774995
2021-03-07,7.8824997
2021-03-08,4.0974994
2021-03-09,3.4216664
2021-03-10,5.6733336
2021-03-11,10.493333
2021-03-12,6.9383335
2021-03-13,6.0533333
2021-03-14,6.336666
2021-03-15,6.9266667
2021-03-16,7.5825
2021-03-17,8.3125
2021-03-18,4.1283336
2021-03-19,3.82
2021-03-20,2.3966668
2021-03-21,3.6258328
2021-03-22,5.869167
2021-03-23,7.9999995
2021-03-24,9.794167
2021-03-25,10.648333
2021-03-26,9.445
2021-03-27,8.765
2021-03-28,11.565
2021-03-29,14.297501
2021-03-30,14.919166
2021-03-31,15.7925
2021-04-01,15.466666
2021-04-02,12.239999
2021-04-03,10.075833
2021-04-04,8.565
2021-04-05,10.655833
2021-04-06,10.509168
2021-04-07,8.239167
2021-04-08,11.5675
2021-04-09,9.585
2021-04-10,11.245
2021-04-11,6.8925004
2021-04-12,6.958334
2021-04-13,7.9999995
2021-04-14,12.1525
2021-04-15,9.8175
2021-04-16,6.3908334
2021-04-17,4.710833
2021-04-18,7.0375004
2021-04-19,10.748333
2021-04-20,11.157498
2021-04-21,10.110833
2021-04-22,10.490832
2021-04-23,11.799165
2021-04-24,12.9325
2021-04-25,11.5125
2021-04-26,12.033333
2021-04-27,11.429166
2021-04-28,10.803333
2021-04-29,9.208334
2021-04-30,8.3550005
2021-05-01,8.130834
2021-05-02,8.350833
2021-05-03,10.2175
2021-05-04,11.6375
2021-05-05,12.8775
2021-05-06,14.634167
2021-05-07,16.616667
2021-05-08,17.116667
2021-05-09,11.699166
2021-05-10,9.379167
2021-05-11,8.133332
2021-05-12,11.084167
2021-05-13,9.965833
2021-05-14,11.871667
2021-05-15,14.700835
2021-05-16,14.793334
2021-05-17,13.967499
2021-05-18,14.985833
2021-05-19,12.378333
2021-05-20,16.216665
2021-05-21,16.5025
2021-05-22,11.298333
2021-05-23,11.220833
2021-05-24,11.865833
2021-05-25,13.010833
2021-05-26,15.875834
2021-05-27,18.031666
2021-05-28,18.379168
2021-05-29,19.517498
2021-05-30,20.213333
2021-05-31,20.8225
2021-06-01,17.601667
2021-06-02,16.6025
2021-06-03,17.8125
2021-06-04,16.113333
2021-06-05,15.889167
2021-06-06,17.719168
2021-06-07,19.546665
2021-06-08,21.770834
2021-06-09,21.244165
2021-06-10,21.849998
2021-06-11,21.583334
2021-06-12,21.223333
2021-06-13,22.114998
2021-06-14,22.3125
2021-06-15,22.034166
2021-06-16,21.25
2021-06-17,15.816666
2021-06-18,16.425833
2021-06-19,16.263332
2021-06-20,15.025001
2021-06-21,14.068333
2021-06-22,14.526666
2021-06-23,14.266666
2021-06-24,16.318333
2021-06-25,19.694166
2021-06-26,21.594168
2021-06-27,18.080832
2021-06-28,15.351666
2021-06-29,17.339167
2021-06-30,20.349167
2021-07-01,22.1875
2021-07-02,22.884165
2021-07-03,21.744165
2021-07-04,20.181665
2021-07-05,22.475832
2021-07-06,16.418333
2021-07-07,15.740001
