time,DE12B
2021-06-11,20.626667
2021-06-12,17.409998
2021-06-13,14.766665
2021-06-14,18.398333
2021-06-15,17.791666
2021-06-16,19.546667
2021-06-17,25.354998
2021-06-18,26.699999
2021-06-19,26.861664
2021-06-20,25.856667
2021-06-21,22.950003
2021-06-22,17.183332
2021-06-23,15.166667
2021-06-24,16.416666
2021-06-25,18.096666
2021-06-26,18.861666
2021-06-27,19.918333
2021-06-28,23.146667
2021-06-29,21.748335
2021-06-30,17.546667
2021-07-01,15.678332
2021-07-02,18.909998
2021-07-03,18.401667
2021-07-04,20.453333
2021-07-05,18.881666
2021-07-06,21.446669
2021-07-07,18.845
2021-07-08,18.279999
2021-07-09,16.498331
2021-07-10,18.278334
2021-07-11,22.0
2021-07-12,21.425001
2021-07-13,23.206667
2021-07-14,21.511667
2021-07-15,21.043333
2021-07-16,22.845001
2021-07-17,22.821665
2021-07-18,20.716665
2021-07-19,16.18
2021-07-20,16.561666
2021-07-21,17.608334
2021-07-22,17.881666
2021-07-23,17.7
2021-07-24,22.173332
2021-07-25,23.26
2021-07-26,21.748331
2021-07-27,21.503332
2021-07-28,19.38
2021-07-29,18.541666
2021-07-30,18.894999
2021-07-31,18.788334
2021-08-01,16.681665
2021-08-02,16.158335
2021-08-03,16.646667
2021-08-04,17.631666
2021-08-05,18.241667
2021-08-06,18.756664
2021-08-07,19.253334
2021-08-08,17.931667
2021-08-09,16.358334
2021-08-10,16.501665
2021-08-11,16.561666
2021-08-12,19.25
2021-08-13,22.19
2021-08-14,19.546667
2021-08-15,19.083332
2021-08-16,16.101667
2021-08-17,14.2699995
2021-08-18,15.909999
2021-08-19,16.993332
2021-08-20,15.791667
2021-08-21,16.705
2021-08-22,17.121666
2021-08-23,17.11
2021-08-24,15.151666
2021-08-25,14.06
2021-08-26,13.903333
2021-08-27,14.284999
2021-08-28,15.063334
2021-08-29,15.458333
2021-08-30,15.239999
2021-08-31,15.524999
2021-09-01,15.148334
2021-09-02,14.036667
2021-09-03,14.868332
2021-09-04,13.796666
2021-09-05,14.306666
2021-09-06,15.524999
2021-09-07,15.679999
2021-09-08,16.44
2021-09-09,18.136665
2021-09-10,19.473333
2021-09-11,18.545
2021-09-12,17.273333
2021-09-13,14.253333
2021-09-14,14.451667
2021-09-15,17.488333
2021-09-16,16.828333
2021-09-17,13.899999
2021-09-18,13.763333
2021-09-19,12.3533325
2021-09-20,12.035
2021-09-21,11.833332
2021-09-22,13.146667
2021-09-23,13.794999
2021-09-24,14.413333
2021-09-25,16.588331
2021-09-26,18.015
2021-09-27,16.841665
2021-09-28,14.4349985
2021-09-29,11.95
2021-09-30,10.641666
2021-10-01,11.551666
2021-10-02,12.948334
2021-10-03,17.036667
2021-10-04,12.926666
2021-10-05,10.791667
2021-10-06,11.541667
2021-10-07,9.558333
2021-10-08,10.246667
2021-10-09,7.473333
2021-10-10,6.273333
2021-10-11,8.278333
2021-10-12,7.924999
2021-10-13,7.305
2021-10-14,10.918334
2021-10-15,10.358334
2021-10-16,8.521667
2021-10-17,8.758333
2021-10-18,10.793332
2021-10-19,11.576667
2021-10-20,15.166667
2021-10-21,11.3
2021-10-22,6.5066667
2021-10-23,6.6300006
2021-10-24,6.8799996
2021-10-25,5.313333
2021-10-26,9.731666
2021-10-27,12.335
2021-10-28,10.378333
2021-10-29,7.5599995
2021-10-30,8.498334
2021-10-31,12.301666
2021-11-01,9.8116665
2021-11-02,7.9733334
2021-11-03,5.5316663
2021-11-04,7.299999
2021-11-05,8.116666
2021-11-06,8.556666
2021-11-07,8.443334
2021-11-08,8.463333
2021-11-09,7.5466666
2021-11-10,3.8633335
2021-11-11,5.7449994
2021-11-12,7.2916665
2021-11-13,4.566666
2021-11-14,5.873333
2021-11-15,5.566667
2021-11-16,5.108333
2021-11-17,5.153333
2021-11-18,7.506666
2021-11-19,11.415001
2021-11-20,10.4
2021-11-21,7.34
2021-11-22,2.5966666
2021-11-23,5.7083335
2021-11-24,6.5433326
2021-11-25,4.74
2021-11-26,3.9283333
2021-11-27,1.5983332
2021-11-28,1.0233334
2021-11-29,1.9500002
2021-11-30,3.1616669
2021-12-01,5.011667
2021-12-02,1.175
2021-12-03,0.23333335
2021-12-04,1.66
2021-12-05,0.37333333
2021-12-06,-0.67666656
2021-12-07,-0.875
2021-12-08,-0.25166667
2021-12-09,-1.5333333
2021-12-10,-0.555
2021-12-11,0.06666666
2021-12-12,1.8233334
2021-12-13,7.064999
2021-12-14,7.105
2021-12-15,8.248334
2021-12-16,7.0016665
2021-12-17,4.818333
2021-12-18,6.013333
2021-12-19,5.5049996
2021-12-20,0.7
2021-12-21,-0.8783333
2021-12-22,-2.3133333
2021-12-23,-1.8649999
2021-12-24,0.074999966
2021-12-25,-7.863333
2021-12-26,-9.165
2021-12-27,-4.6833334
2021-12-28,-1.0533333
2021-12-29,1.9833332
2021-12-30,7.646666
2021-12-31,12.174999
