time,CZ010
2021-06-16,21.465
2021-06-17,24.2875
2021-06-18,25.05
2021-06-19,25.760002
2021-06-20,24.654999
2021-06-21,22.715
2021-06-22,15.6425
2021-06-23,16.205
2021-06-24,15.709999
2021-06-25,16.4625
2021-06-26,18.165
2021-06-27,19.502499
2021-06-28,22.3475
2021-06-29,20.09
2021-06-30,17.415
2021-07-01,15.075
2021-07-02,15.407499
2021-07-03,17.2875
2021-07-04,19.357498
2021-07-05,18.712498
2021-07-06,20.74
2021-07-07,16.977499
2021-07-08,16.9475
2021-07-09,15.617499
2021-07-10,18.029999
2021-07-11,18.5175
2021-07-12,19.1175
2021-07-13,21.45
2021-07-14,18.932499
2021-07-15,18.432499
2021-07-16,20.0975
2021-07-17,18.785
2021-07-18,19.457499
2021-07-19,16.2575
2021-07-20,15.5525
2021-07-21,16.1425
2021-07-22,18.0
2021-07-23,19.64
2021-07-24,21.8275
2021-07-25,21.234999
2021-07-26,20.2425
2021-07-27,20.595001
2021-07-28,18.912498
2021-07-29,18.92
2021-07-30,19.57
2021-07-31,19.6825
2021-08-01,15.367499
2021-08-02,15.1725
2021-08-03,15.4225
2021-08-04,16.0975
2021-08-05,15.85
2021-08-06,17.2025
2021-08-07,17.857498
2021-08-08,17.4
2021-08-09,17.057499
2021-08-10,17.335
2021-08-11,17.0175
2021-08-12,19.275
2021-08-13,22.612501
2021-08-14,21.82
2021-08-15,20.5275
2021-08-16,18.175
2021-08-17,13.509999
2021-08-18,14.7275
2021-08-19,16.8375
2021-08-20,17.2925
2021-08-21,17.797499
2021-08-22,17.8825
2021-08-23,13.782499
2021-08-24,13.4875
2021-08-25,13.98
2021-08-26,12.81
2021-08-27,11.584999
2021-08-28,12.2025
2021-08-29,13.445
2021-08-30,13.915
2021-08-31,13.552499
2021-09-01,13.85
2021-09-02,15.125
2021-09-03,16.102499
2021-09-04,13.5199995
2021-09-05,15.107499
2021-09-06,16.5475
2021-09-07,16.24
2021-09-08,17.449999
2021-09-09,19.0525
2021-09-10,20.555
2021-09-11,18.08
2021-09-12,17.387499
2021-09-13,15.8925
2021-09-14,17.525
2021-09-15,18.762499
2021-09-16,15.8425
2021-09-17,13.747499
2021-09-18,12.297501
2021-09-19,10.28
2021-09-20,10.1925
2021-09-21,10.9325
2021-09-22,11.82
2021-09-23,15.129999
2021-09-24,14.07
2021-09-25,16.485
2021-09-26,18.0825
2021-09-27,16.985
2021-09-28,13.264999
2021-09-29,13.485
2021-09-30,9.6525
2021-10-01,11.4
2021-10-02,14.6449995
2021-10-03,16.0825
2021-10-04,12.695
2021-10-05,11.895
2021-10-06,10.9475
2021-10-07,9.96
2021-10-08,10.6375
2021-10-09,7.03
2021-10-10,6.1
2021-10-11,7.1274996
2021-10-12,6.8849993
2021-10-13,5.8599997
2021-10-14,8.554999
2021-10-15,9.3324995
2021-10-16,6.595
2021-10-17,7.7349997
2021-10-18,9.665
2021-10-19,12.202499
2021-10-20,16.2375
2021-10-21,11.9
2021-10-22,6.3174996
2021-10-23,5.635
2021-10-24,5.9474993
2021-10-25,6.84
2021-10-26,9.242499
2021-10-27,9.2275
2021-10-28,9.077499
2021-10-29,8.26
2021-10-30,9.2975
2021-10-31,12.0725
2021-11-01,9.4125
2021-11-02,7.7474995
2021-11-03,7.0924997
2021-11-04,5.6549997
2021-11-05,5.9175
2021-11-06,6.1625
2021-11-07,6.25
2021-11-08,6.2125
2021-11-09,6.2974997
2021-11-10,3.925
2021-11-11,3.48
2021-11-12,1.9624999
2021-11-13,5.4475
2021-11-14,6.1749997
2021-11-15,4.0074997
2021-11-16,4.15
2021-11-17,4.38
2021-11-18,6.0574994
2021-11-19,8.035
2021-11-20,7.925
2021-11-21,4.865
2021-11-22,3.085
2021-11-23,1.7925
2021-11-24,3.77
2021-11-25,0.225
2021-11-26,1.2325
2021-11-27,1.4675
2021-11-28,-0.1525
2021-11-29,0.3075
2021-11-30,1.785
2021-12-01,5.505
2021-12-02,1.8625
2021-12-03,-0.6275
2021-12-04,0.78249997
2021-12-05,2.3649998
2021-12-06,-0.69749993
2021-12-07,-0.065
2021-12-08,0.1275
2021-12-09,-0.185
2021-12-10,0.15249999
2021-12-11,-1.9925001
2021-12-12,1.4
2021-12-13,5.4725
2021-12-14,4.9700003
2021-12-15,5.6549997
2021-12-16,5.7374997
2021-12-17,3.8525
2021-12-18,4.0425
2021-12-19,4.2875
2021-12-20,-0.11750001
2021-12-21,-0.945
2021-12-22,-1.9875
2021-12-23,-0.1275
2021-12-24,4.8624997
2021-12-25,-5.7774997
2021-12-26,-6.6749997
2021-12-27,-0.3525
2021-12-28,2.7949998
2021-12-29,5.87
2021-12-30,10.1825
2021-12-31,11.875
