time,DEA56
2021-01-01,0.43142858
2021-01-02,1.5400001
2021-01-03,2.76
2021-01-04,2.2685714
2021-01-05,0.7757143
2021-01-06,1.1871427
2021-01-07,0.83571434
2021-01-08,-0.1157143
2021-01-09,-0.72285706
2021-01-10,-1.0885714
2021-01-11,-2.6457143
2021-01-12,-0.5071429
2021-01-13,3.867143
2021-01-14,3.6957142
2021-01-15,0.8671428
2021-01-16,-0.27857143
2021-01-17,0.5542857
2021-01-18,-0.0028571317
2021-01-19,1.3171431
2021-01-20,1.5814285
2021-01-21,2.2942855
2021-01-22,3.957143
2021-01-23,4.6128573
2021-01-24,3.012857
2021-01-25,2.287143
2021-01-26,2.11
2021-01-27,1.2471429
2021-01-28,3.2828572
2021-01-29,5.698571
2021-01-30,6.3328567
2021-01-31,4.1114283
2021-02-01,3.6485715
2021-02-02,4.16
2021-02-03,5.527142
2021-02-04,7.5971427
2021-02-05,7.1099997
2021-02-06,6.672857
2021-02-07,7.058571
2021-02-08,6.8499994
2021-02-09,6.604286
2021-02-10,5.7885714
2021-02-11,5.712857
2021-02-12,0.21999998
2021-02-13,-3.781428
2021-02-14,-2.9085715
2021-02-15,-0.0057143313
2021-02-16,3.9914284
2021-02-17,6.6
2021-02-18,6.5971427
2021-02-19,7.957143
2021-02-20,8.177142
2021-02-21,7.0228567
2021-02-22,6.914286
2021-02-23,9.017142
2021-02-24,10.877143
2021-02-25,11.138572
2021-02-26,10.935714
2021-02-27,9.514285
2021-02-28,5.7585716
2021-03-01,5.3685713
2021-03-02,6.8528566
2021-03-03,7.907143
2021-03-04,7.765714
2021-03-05,8.494286
2021-03-06,4.4414287
2021-03-07,4.0114284
2021-03-08,5.0828576
2021-03-09,5.1528573
2021-03-10,6.012858
2021-03-11,7.455714
2021-03-12,9.475714
2021-03-13,8.751428
2021-03-14,8.042857
2021-03-15,8.167143
2021-03-16,7.674286
2021-03-17,6.344285
2021-03-18,3.4742856
2021-03-19,2.4757142
2021-03-20,2.2485714
2021-03-21,2.0142856
2021-03-22,5.2799997
2021-03-23,6.0071425
2021-03-24,8.491428
2021-03-25,9.978571
2021-03-26,10.091429
2021-03-27,9.971429
2021-03-28,10.957143
2021-03-29,12.75
2021-03-30,14.395713
2021-03-31,15.364285
2021-04-01,16.747143
2021-04-02,16.291428
2021-04-03,11.467141
2021-04-04,7.748571
2021-04-05,9.135715
2021-04-06,5.2799997
2021-04-07,3.2242856
2021-04-08,6.715714
2021-04-09,8.084285
2021-04-10,7.7914286
2021-04-11,7.5914283
2021-04-12,8.442857
2021-04-13,5.3142853
2021-04-14,6.1528573
2021-04-15,4.967143
2021-04-16,5.8842854
2021-04-17,6.6114283
2021-04-18,7.1685715
