time,DEA28
2021-01-01,9.592857
2021-01-02,11.024285
2021-01-03,9.521428
2021-01-04,5.595714
2021-01-05,3.6014285
2021-01-06,7.25
2021-01-07,10.561429
2021-01-08,14.612856
2021-01-09,14.072856
2021-01-10,11.855714
2021-01-11,10.854286
2021-01-12,9.397142
2021-01-13,8.751428
2021-01-14,5.1
2021-01-15,7.4399996
2021-01-16,5.8857145
2021-01-17,4.0342855
2021-01-18,6.635714
2021-01-19,6.7242856
2021-01-20,8.958571
2021-01-21,14.757143
2021-01-22,14.498572
2021-01-23,10.074286
2021-01-24,11.8714285
2021-01-25,11.4728565
2021-01-26,7.9771423
2021-01-27,5.7042856
2021-01-28,8.441428
2021-01-29,9.69
2021-01-30,8.435714
2021-01-31,5.8857145
2021-02-01,11.427144
2021-02-02,17.742857
2021-02-03,20.511427
2021-02-04,16.295713
2021-02-05,17.597143
2021-02-06,14.347143
2021-02-07,11.225
2021-02-08,5.3571434
2021-02-09,
2021-02-10,
2021-02-11,
2021-02-12,10.835714
2021-02-13,8.572856
2021-02-14,1.2028571
2021-02-15,2.22
2021-02-16,4.032857
2021-02-17,8.977143
2021-02-18,9.014285
2021-02-19,8.685714
2021-02-20,11.041428
2021-02-21,12.061429
2021-02-22,12.599999
2021-02-23,9.432857
2021-02-24,13.89857
2021-02-25,12.179999
2021-02-26,11.53
2021-02-27,9.001429
2021-02-28,
2021-03-01,7.238571
2021-03-02,9.281428
2021-03-03,
2021-03-04,7.967143
2021-03-05,4.48
2021-03-06,5.835715
2021-03-07,6.488571
2021-03-08,8.95
2021-03-09,9.528571
2021-03-10,10.488571
2021-03-11,9.378571
2021-03-12,10.588571
2021-03-13,13.815715
2021-03-14,9.964286
2021-03-15,9.934285
2021-03-16,9.29
2021-03-17,6.4928575
2021-03-18,
2021-03-19,6.5724998
2021-03-20,5.8100004
2021-03-21,9.888572
2021-03-22,7.6171427
2021-03-23,5.4900002
2021-03-24,6.337143
2021-03-25,
2021-03-26,
2021-03-27,9.802856
2021-03-28,10.458571
2021-03-29,10.417143
2021-03-30,10.278571
2021-03-31,12.92143
2021-04-01,
2021-04-02,9.134286
2021-04-03,14.801428
2021-04-04,13.302856
2021-04-05,10.347142
2021-04-06,9.955
2021-04-07,9.725715
2021-04-08,7.2785716
2021-04-09,9.501428
