time,CZ051
2021-01-01,-0.043684214
2021-01-02,-1.3442105
2021-01-03,-2.043684
2021-01-04,-5.3136845
2021-01-05,-10.4047365
2021-01-06,-12.233157
2021-01-07,-5.8205266
2021-01-08,-6.7836833
2021-01-09,-8.092631
2021-01-10,-5.738421
2021-01-11,-2.3489475
2021-01-12,-4.0336843
2021-01-13,-11.042105
2021-01-14,-19.475788
2021-01-15,-11.658946
2021-01-16,-2.5163157
2021-01-17,-1.976316
2021-01-18,-2.5615788
2021-01-19,-3.0189474
2021-01-20,-4.967368
2021-01-21,-5.553158
2021-01-22,-2.9657893
2021-01-23,1.0252632
2021-01-24,0.5910526
2021-01-25,-1.2889473
2021-01-26,-2.5305264
2021-01-27,-3.400526
2021-01-28,-5.6126313
2021-01-29,-6.5915794
2021-01-30,-6.630526
2021-01-31,-8.692104
2021-02-01,-9.645263
2021-02-02,-16.394737
2021-02-03,-14.855263
2021-02-04,-8.81842
2021-02-05,-13.704738
2021-02-06,-7.6589475
2021-02-07,-5.8599997
2021-02-08,-11.565788
2021-02-09,-10.225263
2021-02-10,-12.805262
2021-02-11,-13.387369
2021-02-12,-8.769474
2021-02-13,-4.392631
2021-02-14,-9.7542095
2021-02-15,-9.615263
2021-02-16,-10.422104
2021-02-17,-18.557896
2021-02-18,-11.131578
2021-02-19,-3.7510524
2021-02-20,-3.298421
2021-02-21,-5.472632
2021-02-22,-8.326316
2021-02-23,-8.121579
2021-02-24,-2.0457895
2021-02-25,1.3463157
2021-02-26,1.9915787
2021-02-27,0.75578946
2021-02-28,3.4263158
2021-03-01,3.3784208
2021-03-02,2.108421
2021-03-03,1.0752633
2021-03-04,-4.019474
2021-03-05,-6.6663156
2021-03-06,-1.5378947
2021-03-07,-5.268947
2021-03-08,-6.699474
2021-03-09,-8.341052
2021-03-10,-14.676843
2021-03-11,-7.70421
2021-03-12,-3.0847366
2021-03-13,-1.3342104
2021-03-14,0.6342106
2021-03-15,-0.10421052
2021-03-16,-1.2742105
2021-03-17,-2.266316
2021-03-18,-4.547368
2021-03-19,-6.0942106
2021-03-20,1.3778946
2021-03-21,0.4857895
2021-03-22,-2.0936842
2021-03-23,3.4199998
2021-03-24,3.1347368
2021-03-25,1.8510525
2021-03-26,1.5152631
2021-03-27,4.552105
2021-03-28,4.5484214
2021-03-29,2.8510523
2021-03-30,4.377368
2021-03-31,3.3278947
2021-04-01,2.4194736
2021-04-02,2.152105
2021-04-03,1.7121052
2021-04-04,3.9684207
2021-04-05,1.3236842
2021-04-06,0.946842
2021-04-07,1.3805262
2021-04-08,0.16473687
2021-04-09,1.0357895
2021-04-10,1.9310526
2021-04-11,2.2594738
2021-04-12,2.7515788
2021-04-13,2.9963157
2021-04-14,1.8410527
2021-04-15,2.3373687
2021-04-16,4.7568417
2021-04-17,6.5857887
2021-04-18,7.2831583
2021-04-19,7.479473
2021-04-20,6.9147363
2021-04-21,6.8168426
2021-04-22,3.2257895
2021-04-23,0.6894736
2021-04-24,0.56999993
2021-04-25,0.7905263
2021-04-26,1.3815788
2021-04-27,1.4505262
2021-04-28,0.7205263
2021-04-29,1.5710526
2021-04-30,2.8668423
2021-05-01,1.7699999
2021-05-02,3.3768418
2021-05-03,3.7247372
2021-05-04,5.5684214
2021-05-05,4.033158
2021-05-06,2.5
2021-05-07,2.1726315
2021-05-08,3.8405259
2021-05-09,6.128421
2021-05-10,7.5157895
2021-05-11,11.507368
2021-05-12,14.779473
2021-05-13,17.176842
2021-05-14,9.425263
2021-05-15,9.896315
2021-05-16,7.904211
2021-05-17,10.147894
2021-05-18,9.599999
2021-05-19,7.796842
2021-05-20,10.700526
2021-05-21,4.7321053
2021-05-22,4.0936847
2021-05-23,4.3205266
2021-05-24,5.6110525
2021-05-25,9.795262
2021-05-26,10.846842
2021-05-27,6.244737
2021-05-28,8.0757885
2021-05-29,8.287894
2021-05-30,10.532105
2021-05-31,10.919475
2021-06-01,13.146842
2021-06-02,14.620525
2021-06-03,16.41526
2021-06-04,17.096315
2021-06-05,16.626842
2021-06-06,16.506842
2021-06-07,17.054735
2021-06-08,17.001053
2021-06-09,17.59158
2021-06-10,17.711578
2021-06-11,19.157366
2021-06-12,14.863159
2021-06-13,13.272631
2021-06-14,13.553683
2021-06-15,12.93158
2021-06-16,10.760527
2021-06-17,15.082632
2021-06-18,17.155788
2021-06-19,15.481053
2021-06-20,14.957895
2021-06-21,19.30158
2021-06-22,18.01579
2021-06-23,15.112631
2021-06-24,16.35263
2021-06-25,17.806314
2021-06-26,16.70684
2021-06-27,15.988948
2021-06-28,16.10158
2021-06-29,16.86316
2021-06-30,15.489474
2021-07-01,16.632105
2021-07-02,18.197895
2021-07-03,20.484735
2021-07-04,22.053686
2021-07-05,22.446314
2021-07-06,21.766317
2021-07-07,20.626316
2021-07-08,19.788946
2021-07-09,20.775263
2021-07-10,20.71421
2021-07-11,20.502108
2021-07-12,20.040524
2021-07-13,19.976841
2021-07-14,20.981577
2021-07-15,21.863684
2021-07-16,17.309473
2021-07-17,18.885263
2021-07-18,16.63421
2021-07-19,15.170526
2021-07-20,14.621052
2021-07-21,14.017369
2021-07-22,15.54263
2021-07-23,14.375789
2021-07-24,15.347894
2021-07-25,18.182104
2021-07-26,19.744736
2021-07-27,22.058947
2021-07-28,22.472105
2021-07-29,19.918947
2021-07-30,16.44842
2021-07-31,16.215788
2021-08-01,15.889473
2021-08-02,13.029473
2021-08-03,13.9326315
2021-08-04,14.1863165
2021-08-05,14.511052
2021-08-06,16.295788
2021-08-07,18.154211
2021-08-08,16.636843
2021-08-09,16.622107
2021-08-10,16.90842
2021-08-11,16.400526
2021-08-12,16.505789
2021-08-13,17.286842
2021-08-14,15.850001
2021-08-15,14.363685
2021-08-16,14.442632
2021-08-17,15.187894
2021-08-18,15.0321045
2021-08-19,14.05
2021-08-20,14.502106
2021-08-21,13.3173685
2021-08-22,11.81842
2021-08-23,9.844211
2021-08-24,9.932632
2021-08-25,11.88
2021-08-26,12.25842
2021-08-27,12.174736
2021-08-28,12.740001
2021-08-29,12.945263
2021-08-30,12.902631
2021-08-31,12.946842
2021-09-01,11.173158
2021-09-02,9.503158
2021-09-03,9.158947
2021-09-04,7.928947
2021-09-05,9.090527
2021-09-06,9.418948
2021-09-07,11.993157
2021-09-08,14.238948
2021-09-09,10.9605255
2021-09-10,9.722105
2021-09-11,11.774737
2021-09-12,12.926315
2021-09-13,10.234736
2021-09-14,7.809474
2021-09-15,7.893158
2021-09-16,7.165263
2021-09-17,6.9847364
2021-09-18,7.557369
