time,NL111
2021-11-28,5.125
2021-11-29,6.56
2021-11-30,9.305
2021-12-01,6.9799995
2021-12-02,5.87
2021-12-03,5.765
2021-12-04,4.8199997
2021-12-05,4.99
2021-12-06,3.75
2021-12-07,4.24
2021-12-08,5.2349997
2021-12-09,4.68
2021-12-10,4.52
2021-12-11,7.505
2021-12-12,9.53
2021-12-13,6.16
2021-12-14,5.6499996
2021-12-15,8.98
2021-12-16,9.035
2021-12-17,7.7
2021-12-18,6.185
2021-12-19,5.375
2021-12-20,4.675
2021-12-21,4.375
2021-12-22,6.9349995
2021-12-23,8.68
2021-12-24,7.17
2021-12-25,6.6949997
2021-12-26,6.2749996
2021-12-27,5.815
2021-12-28,6.39
2021-12-29,7.38
2021-12-30,10.809999
2021-12-31,12.49
