time,ITI44
2021-01-01,1.1466666
2021-01-02,2.9966667
2021-01-03,2.9966667
2021-01-04,3.5766666
2021-01-05,3.08
2021-01-06,3.6266663
2021-01-07,1.65
2021-01-08,-0.56333333
2021-01-09,0.41333333
2021-01-10,-0.18333334
2021-01-11,4.65
2021-01-12,7.0066667
2021-01-13,2.6000001
2021-01-14,3.793333
2021-01-15,2.0666666
2021-01-16,2.2666667
2021-01-17,5.1433334
2021-01-18,4.2033334
2021-01-19,8.093333
2021-01-20,9.419999
2021-01-21,5.623333
2021-01-22,3.4966667
2021-01-23,1.8333334
2021-01-24,0.00666667
2021-01-25,1.3833333
2021-01-26,2.1
2021-01-27,6.0699997
2021-01-28,8.853333
2021-01-29,8.946667
2021-01-30,4.6066666
2021-01-31,1.8533334
2021-02-01,3.3766663
2021-02-02,6.4799995
2021-02-03,8.696666
2021-02-04,5.67
2021-02-05,8.356667
2021-02-06,6.193333
2021-02-07,1.2299999
2021-02-08,-1.9233332
2021-02-09,-1.3066666
2021-02-10,-1.11
2021-02-11,-1.9866667
2021-02-12,-1.2866666
2021-02-13,-1.1533333
2021-02-14,0.84999996
2021-02-15,6.386667
2021-02-16,8.243333
2021-02-17,8.786667
2021-02-18,8.75
2021-02-19,6.5399995
2021-02-20,11.596667
2021-02-21,11.849999
2021-02-22,9.563333
2021-02-23,10.156667
2021-02-24,13.116666
2021-02-25,10.53
2021-02-26,6.4900002
2021-02-27,6.183333
2021-02-28,5.6199994
2021-03-01,5.006666
2021-03-02,6.183333
2021-03-03,4.6566668
2021-03-04,4.77
2021-03-05,3.6433332
2021-03-06,2.6000001
2021-03-07,3.1366665
2021-03-08,4.3766665
2021-03-09,7.74
2021-03-10,6.44
2021-03-11,10.04
2021-03-12,7.153333
2021-03-13,7.6666665
2021-03-14,7.236666
2021-03-15,8.286667
2021-03-16,7.2899995
2021-03-17,7.1266665
2021-03-18,6.153333
2021-03-19,6.8433337
2021-03-20,6.1299996
2021-03-21,7.9566665
2021-03-22,5.9966664
2021-03-23,6.6999993
2021-03-24,8.013333
2021-03-25,8.256667
2021-03-26,9.963333
2021-03-27,6.5433335
2021-03-28,9.956666
2021-03-29,12.953334
2021-03-30,12.31
2021-03-31,14.343333
2021-04-01,9.466666
2021-04-02,6.7000003
2021-04-03,6.8033333
2021-04-04,8.62
2021-04-05,5.4599996
2021-04-06,3.1499999
2021-04-07,2.9466667
2021-04-08,7.5833335
2021-04-09,8.113334
2021-04-10,5.986666
2021-04-11,4.5466666
2021-04-12,3.8133335
2021-04-13,4.963333
2021-04-14,5.623333
2021-04-15,4.763333
2021-04-16,5.313333
2021-04-17,5.7666664
2021-04-18,6.683333
2021-04-19,8.696666
2021-04-20,8.88
2021-04-21,8.293332
2021-04-22,6.7466664
2021-04-23,7.9499993
2021-04-24,9.05
2021-04-25,7.43
2021-04-26,7.4199996
2021-04-27,7.7899995
2021-04-28,8.223333
2021-04-29,7.6166663
2021-04-30,6.8366666
2021-05-01,6.746666
2021-05-02,7.526666
2021-05-03,9.116666
2021-05-04,10.493333
2021-05-05,7.6433334
