time,DE212
2021-01-01,1.5099999
2021-01-02,0.44000003
2021-01-03,0.78666663
2021-01-04,0.6133333
2021-01-05,1.1766667
2021-01-06,1.36
2021-01-07,0.64666665
2021-01-08,0.50666666
2021-01-09,-0.48999998
2021-01-10,-1.8433334
2021-01-11,-2.6466665
2021-01-12,1.0733334
2021-01-13,0.90000004
2021-01-14,0.30333334
2021-01-15,-1.0666666
2021-01-16,-1.6066666
2021-01-17,-1.4900001
2021-01-18,2.0633333
2021-01-19,2.2033334
2021-01-20,4.39
2021-01-21,7.2766666
2021-01-22,4.5566664
2021-01-23,2.2033331
2021-01-24,0.4433333
2021-01-25,-0.6166667
2021-01-26,0.75999993
2021-01-27,0.28
2021-01-28,3.243333
2021-01-29,6.7766666
2021-01-30,2.0433333
2021-01-31,-0.56333333
2021-02-01,1.9633331
2021-02-02,5.6766663
2021-02-03,8.936667
2021-02-04,6.1
2021-02-05,4.7066665
2021-02-06,3.1633332
2021-02-07,-0.8333333
2021-02-08,-6.5400004
2021-02-09,-9.579999
2021-02-10,-9.113333
2021-02-11,-5.843333
2021-02-12,-6.6200004
2021-02-13,-6.27
2021-02-14,-4.47
2021-02-15,-1.63
2021-02-16,3.5866668
2021-02-17,5.8799996
2021-02-18,5.6299996
2021-02-19,5.2966666
2021-02-20,8.276667
2021-02-21,8.886666
2021-02-22,5.5166664
2021-02-23,9.573333
2021-02-24,10.856667
2021-02-25,10.076667
2021-02-26,4.5833335
2021-02-27,3.4399998
2021-02-28,4.896667
2021-03-01,5.2966666
2021-03-02,6.9666667
2021-03-03,6.043333
2021-03-04,6.69
2021-03-05,2.23
2021-03-06,0.79333335
2021-03-07,1.42
2021-03-08,0.74666667
2021-03-09,2.7733333
2021-03-10,5.7066665
2021-03-11,7.9266663
2021-03-12,6.2099996
2021-03-13,5.7166667
2021-03-14,4.003333
2021-03-15,4.49
2021-03-16,4.5166664
2021-03-17,2.1299999
2021-03-18,1.68
2021-03-19,1.56
2021-03-20,1.5899998
2021-03-21,4.8333335
2021-03-22,4.623333
2021-03-23,4.903333
2021-03-24,6.1266665
2021-03-25,8.483333
2021-03-26,10.513333
2021-03-27,5.9499993
2021-03-28,8.153333
2021-03-29,11.843333
2021-03-30,12.906666
2021-03-31,14.599999
2021-04-01,14.006667
2021-04-02,7.2533326
2021-04-03,6.0399995
2021-04-04,4.806667
2021-04-05,1.9766666
2021-04-06,1.15
2021-04-07,1.0266666
2021-04-08,2.7099998
2021-04-09,7.7066665
2021-04-10,8.089999
2021-04-11,7.453333
2021-04-12,3.2733333
2021-04-13,2.44
2021-04-14,2.7633333
2021-04-15,3.2866666
2021-04-16,4.8433332
2021-04-17,6.0499997
2021-04-18,7.866667
2021-04-19,8.266666
2021-04-20,9.806666
2021-04-21,10.373333
2021-04-22,7.363333
2021-04-23,7.683333
2021-04-24,8.656667
2021-04-25,6.986666
2021-04-26,7.5166664
2021-04-27,9.573333
2021-04-28,12.29
2021-04-29,10.129999
2021-04-30,7.146666
2021-05-01,9.5
2021-05-02,7.513334
2021-05-03,7.5833335
2021-05-04,9.256667
2021-05-05,6.52
2021-05-06,6.236666
2021-05-07,6.006666
2021-05-08,9.623333
2021-05-09,18.8
2021-05-10,15.946666
2021-05-11,13.523334
2021-05-12,12.773334
2021-05-13,12.743333
2021-05-14,12.323334
2021-05-15,10.673333
2021-05-16,10.333333
2021-05-17,10.53
2021-05-18,9.86
2021-05-19,10.083333
2021-05-20,11.946667
2021-05-21,13.19
2021-05-22,10.59
2021-05-23,10.913333
2021-05-24,12.2
2021-05-25,8.766666
2021-05-26,9.086666
2021-05-27,9.686666
2021-05-28,12.293332
2021-05-29,13.2699995
2021-05-30,13.996666
2021-05-31,15.573333
2021-06-01,17.303333
2021-06-02,18.99
2021-06-03,19.249998
2021-06-04,19.926666
2021-06-05,18.426666
2021-06-06,16.643333
2021-06-07,16.746666
2021-06-08,18.733334
