time,ITF35
2021-01-01,0.93
2021-01-02,3.3799999
2021-01-03,3.0
2021-01-04,3.6599998
2021-01-05,2.74
2021-01-06,3.79
2021-01-07,1.04
2021-01-08,1.22
2021-01-09,0.96
2021-01-10,0.14
2021-01-11,4.69
2021-01-12,8.07
2021-01-13,6.1299996
2021-01-14,8.36
2021-01-15,2.99
2021-01-16,3.8
2021-01-17,6.27
2021-01-18,4.8399997
2021-01-19,8.25
2021-01-20,8.91
2021-01-21,6.3199997
2021-01-22,4.3399997
2021-01-23,2.1699998
2021-01-24,0.099999994
2021-01-25,2.81
2021-01-26,2.6599998
2021-01-27,6.47
2021-01-28,10.19
2021-01-29,9.73
2021-01-30,7.02
2021-01-31,2.9099998
2021-02-01,4.06
2021-02-02,8.04
2021-02-03,9.57
2021-02-04,6.5099998
2021-02-05,8.58
2021-02-06,5.7999997
2021-02-07,2.59
2021-02-08,-1.36
2021-02-09,-1.1999999
2021-02-10,0.03
2021-02-11,-2.19
2021-02-12,-0.12
2021-02-13,-2.21
2021-02-14,1.41
2021-02-15,7.0899997
2021-02-16,8.599999
2021-02-17,9.0199995
2021-02-18,9.04
2021-02-19,7.06
2021-02-20,11.78
2021-02-21,11.53
2021-02-22,9.8
2021-02-23,9.62
2021-02-24,13.0
2021-02-25,10.46
2021-02-26,6.5499997
2021-02-27,5.73
2021-02-28,5.94
2021-03-01,6.68
2021-03-02,6.22
2021-03-03,6.45
2021-03-04,6.54
2021-03-05,4.67
2021-03-06,3.0
2021-03-07,3.08
2021-03-08,3.4099998
2021-03-09,6.25
2021-03-10,6.04
2021-03-11,9.45
2021-03-12,7.33
2021-03-13,7.47
2021-03-14,6.8999996
2021-03-15,9.639999
2021-03-16,9.26
2021-03-17,7.68
2021-03-18,6.6299996
2021-03-19,8.0199995
2021-03-20,6.1099997
2021-03-21,8.4
2021-03-22,6.6
2021-03-23,6.5899997
2021-03-24,8.08
2021-03-25,7.72
2021-03-26,9.639999
2021-03-27,7.35
2021-03-28,9.59
2021-03-29,12.07
2021-03-30,12.7
2021-03-31,13.92
2021-04-01,11.8
2021-04-02,8.01
2021-04-03,7.02
2021-04-04,7.21
2021-04-05,6.6299996
2021-04-06,3.56
2021-04-07,2.71
2021-04-08,6.31
2021-04-09,7.37
2021-04-10,6.6299996
2021-04-11,5.31
2021-04-12,4.39
2021-04-13,4.97
2021-04-14,6.18
2021-04-15,5.17
2021-04-16,5.21
2021-04-17,6.6499996
2021-04-18,6.14
2021-04-19,7.52
2021-04-20,9.33
2021-04-21,9.22
2021-04-22,7.79
2021-04-23,9.37
2021-04-24,10.03
2021-04-25,8.65
2021-04-26,7.71
2021-04-27,7.41
2021-04-28,8.889999
2021-04-29,7.5
2021-04-30,7.49
2021-05-01,6.95
2021-05-02,7.1499996
2021-05-03,8.639999
2021-05-04,11.0
2021-05-05,8.07
2021-05-06,6.79
2021-05-07,8.22
2021-05-08,12.25
2021-05-09,15.23
2021-05-10,13.29
2021-05-11,11.23
2021-05-12,12.2
2021-05-13,11.599999
2021-05-14,10.719999
2021-05-15,11.04
2021-05-16,11.23
2021-05-17,12.67
2021-05-18,11.469999
2021-05-19,12.05
2021-05-20,10.23
2021-05-21,11.469999
2021-05-22,11.599999
2021-05-23,9.4
2021-05-24,10.8
2021-05-25,11.07
2021-05-26,11.11
2021-05-27,12.24
2021-05-28,13.48
2021-05-29,15.389999
2021-05-30,14.32
2021-05-31,15.7699995
2021-06-01,17.449999
2021-06-02,19.09
2021-06-03,17.63
2021-06-04,14.42
2021-06-05,14.799999
2021-06-06,15.57
2021-06-07,15.5
2021-06-08,15.87
2021-06-09,16.56
2021-06-10,17.44
2021-06-11,18.08
2021-06-12,17.58
2021-06-13,18.35
2021-06-14,19.779999
2021-06-15,18.59
2021-06-16,19.83
2021-06-17,19.32
2021-06-18,16.31
2021-06-19,14.36
2021-06-20,15.929999
2021-06-21,13.63
2021-06-22,14.259999
2021-06-23,13.559999
2021-06-24,14.49
2021-06-25,16.609999
2021-06-26,16.119999
2021-06-27,17.949999
2021-06-28,17.21
2021-06-29,16.26
2021-06-30,15.059999
2021-07-01,15.87
2021-07-02,17.5
