time,BG411
2021-01-01,1.4333334
2021-01-02,2.4099998
2021-01-03,1.3966666
2021-01-04,0.51
2021-01-05,0.99333334
2021-01-06,0.8633333
2021-01-07,-0.020000001
2021-01-08,0.060000002
2021-01-09,0.046666663
2021-01-10,1.0133333
2021-01-11,1.4433333
2021-01-12,3.1266668
2021-01-13,1.4399999
2021-01-14,0.11666665
2021-01-15,-0.9299999
2021-01-16,-1.1866666
2021-01-17,-1.0633333
2021-01-18,3.1699998
2021-01-19,4.9266667
2021-01-20,6.816666
2021-01-21,7.256666
2021-01-22,4.483333
2021-01-23,1.9933332
2021-01-24,0.8566666
2021-01-25,-0.5233333
2021-01-26,1.0533333
2021-01-27,1.4333333
2021-01-28,2.36
2021-01-29,4.3733335
2021-01-30,-0.74333334
2021-01-31,-2.2166665
2021-02-01,0.60999995
2021-02-02,3.36
2021-02-03,7.843333
2021-02-04,5.9266667
2021-02-05,3.8366663
2021-02-06,0.123333335
2021-02-07,-5.7666664
2021-02-08,-8.650001
2021-02-09,-11.34
2021-02-10,-9.423333
2021-02-11,-7.5466666
2021-02-12,-9.743333
2021-02-13,-9.676666
2021-02-14,-6.123333
2021-02-15,-0.39999998
2021-02-16,4.2666664
2021-02-17,6.5466666
2021-02-18,6.7433333
2021-02-19,6.69
2021-02-20,10.07
2021-02-21,11.3966675
2021-02-22,11.106667
2021-02-23,12.796666
2021-02-24,13.623333
2021-02-25,12.18
2021-02-26,6.5833335
2021-02-27,3.3499997
2021-02-28,4.146667
2021-03-01,3.3633335
2021-03-02,6.0933337
2021-03-03,7.2066665
2021-03-04,2.6033332
2021-03-05,0.84666663
2021-03-06,0.29666665
2021-03-07,0.8033333
2021-03-08,2.7
2021-03-09,1.7333332
2021-03-10,4.9166665
2021-03-11,7.6999993
2021-03-12,5.633333
2021-03-13,5.23
2021-03-14,4.443333
2021-03-15,4.373333
2021-03-16,3.5999997
2021-03-17,2.4199998
2021-03-18,1.1366667
2021-03-19,1.6633333
2021-03-20,1.09
2021-03-21,4.723333
2021-03-22,4.683333
2021-03-23,6.056667
2021-03-24,6.9666667
2021-03-25,8.033333
2021-03-26,10.656666
2021-03-27,5.32
2021-03-28,8.0199995
2021-03-29,13.146667
2021-03-30,12.813333
2021-03-31,14.666667
2021-04-01,10.926666
2021-04-02,5.2066665
2021-04-03,5.3133335
2021-04-04,4.193333
2021-04-05,2.2633333
2021-04-06,0.68666667
2021-04-07,1.02
2021-04-08,2.7033331
2021-04-09,6.726667
2021-04-10,6.67
2021-04-11,5.7099996
2021-04-12,2.7533333
2021-04-13,3.1166668
2021-04-14,2.07
2021-04-15,3.2666667
2021-04-16,6.4366665
2021-04-17,5.6566663
2021-04-18,8.72
2021-04-19,9.616666
2021-04-20,10.136666
2021-04-21,8.349999
2021-04-22,6.19
2021-04-23,6.59
2021-04-24,5.9166665
2021-04-25,5.11
2021-04-26,6.4566665
2021-04-27,7.6966667
2021-04-28,11.71
2021-04-29,9.753333
2021-04-30,7.443333
2021-05-01,7.963333
2021-05-02,6.1299996
2021-05-03,7.7033334
2021-05-04,9.316667
2021-05-05,5.9933333
2021-05-06,5.846667
2021-05-07,5.9366665
2021-05-08,9.326667
2021-05-09,19.773333
2021-05-10,19.286667
2021-05-11,13.243333
2021-05-12,12.670001
2021-05-13,12.63
2021-05-14,11.466667
2021-05-15,9.996667
2021-05-16,11.11
2021-05-17,10.3
2021-05-18,9.99
2021-05-19,9.586666
2021-05-20,11.549999
2021-05-21,13.580001
2021-05-22,9.799999
2021-05-23,10.503333
2021-05-24,12.803333
2021-05-25,9.14
2021-05-26,10.236667
2021-05-27,9.616666
2021-05-28,11.476666
2021-05-29,10.043333
2021-05-30,13.376667
