time,DEA15
2021-01-01,10.594999
2021-01-02,11.805
2021-01-03,11.08
2021-01-04,8.78
2021-01-05,7.88
2021-01-06,10.254999
2021-01-07,9.82
2021-01-08,11.19
2021-01-09,10.465
2021-01-10,10.76
2021-01-11,10.094999
2021-01-12,9.635
2021-01-13,7.915
2021-01-14,7.14
2021-01-15,8.73
2021-01-16,6.5499997
2021-01-17,4.895
2021-01-18,6.165
2021-01-19,5.615
2021-01-20,9.16
2021-01-21,14.115
2021-01-22,14.219999
2021-01-23,12.889999
2021-01-24,11.174999
2021-01-25,9.1449995
2021-01-26,7.35
2021-01-27,6.1099997
2021-01-28,7.7299995
2021-01-29,9.87
2021-01-30,12.049999
2021-01-31,10.965
2021-02-01,10.485001
2021-02-02,13.849999
2021-02-03,14.37
2021-02-04,13.955
2021-02-05,14.389999
2021-02-06,13.655
2021-02-07,14.764999
2021-02-08,11.82
2021-02-09,12.305
2021-02-10,12.215
2021-02-11,14.365
2021-02-12,9.295
2021-02-13,6.58
2021-02-14,3.7649999
2021-02-15,4.835
2021-02-16,5.085
2021-02-17,7.35
2021-02-18,8.665
2021-02-19,9.705
2021-02-20,11.82
2021-02-21,11.73
2021-02-22,12.5
2021-02-23,11.360001
2021-02-24,14.684999
2021-02-25,14.565
2021-02-26,12.385
2021-02-27,11.17
2021-02-28,10.49
2021-03-01,10.73
2021-03-02,11.275
2021-03-03,12.844999
2021-03-04,9.92
2021-03-05,9.549999
2021-03-06,8.005
2021-03-07,7.185
2021-03-08,9.9
2021-03-09,10.555
2021-03-10,10.164999
2021-03-11,9.575
2021-03-12,12.865
2021-03-13,14.205
2021-03-14,11.42
2021-03-15,10.355
2021-03-16,10.1449995
2021-03-17,8.975
2021-03-18,8.414999
2021-03-19,7.2149997
2021-03-20,8.325
2021-03-21,9.335
2021-03-22,9.1449995
2021-03-23,8.695
2021-03-24,9.049999
2021-03-25,10.094999
2021-03-26,11.24
2021-03-27,12.295
2021-03-28,13.684999
2021-03-29,13.68
2021-03-30,14.275
2021-03-31,15.934999
2021-04-01,18.99
2021-04-02,15.174999
2021-04-03,15.535
2021-04-04,12.539999
2021-04-05,10.395
2021-04-06,9.76
2021-04-07,8.549999
2021-04-08,9.039999
2021-04-09,10.865
2021-04-10,10.809999
2021-04-11,13.605
2021-04-12,14.045
2021-04-13,11.375
2021-04-14,9.605
2021-04-15,10.695
2021-04-16,12.445
2021-04-17,11.88
2021-04-18,12.245
2021-04-19,11.085
2021-04-20,12.0
2021-04-21,14.24
2021-04-22,12.959999
2021-04-23,13.719999
2021-04-24,14.719999
2021-04-25,14.639999
2021-04-26,15.23
2021-04-27,15.799999
2021-04-28,16.365
2021-04-29,18.425
2021-04-30,20.09
2021-05-01,18.505001
2021-05-02,18.305
2021-05-03,14.355
2021-05-04,15.53
2021-05-05,16.42
2021-05-06,17.574999
2021-05-07,17.84
2021-05-08,16.07
2021-05-09,17.445
2021-05-10,17.96
2021-05-11,18.72
2021-05-12,17.82
2021-05-13,16.849998
2021-05-14,16.314999
2021-05-15,15.51
2021-05-16,17.93
2021-05-17,18.85
2021-05-18,17.529999
2021-05-19,16.765
2021-05-20,16.005
2021-05-21,17.115
2021-05-22,17.289999
2021-05-23,20.855
2021-05-24,22.345
2021-05-25,19.73
2021-05-26,18.619999
2021-05-27,18.43
2021-05-28,17.509998
2021-05-29,17.994999
2021-05-30,18.11
2021-05-31,18.0
2021-06-01,16.925
2021-06-02,19.345
2021-06-03,20.125
2021-06-04,20.494999
2021-06-05,21.48
2021-06-06,21.82
2021-06-07,19.515
2021-06-08,19.869999
2021-06-09,20.529999
2021-06-10,21.0
2021-06-11,21.169998
2021-06-12,21.689999
2021-06-13,20.4
2021-06-14,21.2
2021-06-15,22.075
2021-06-16,20.98
2021-06-17,22.695
2021-06-18,23.66
2021-06-19,24.395
2021-06-20,25.55
2021-06-21,27.25
2021-06-22,26.68
2021-06-23,27.375
2021-06-24,27.89
2021-06-25,26.375
2021-06-26,24.974998
2021-06-27,25.765
2021-06-28,27.21
2021-06-29,27.759998
2021-06-30,26.744999
2021-07-01,24.994999
2021-07-02,24.369999
2021-07-03,25.34
2021-07-04,24.32
2021-07-05,23.785
2021-07-06,24.914999
2021-07-07,27.599998
2021-07-08,28.515
2021-07-09,26.67
2021-07-10,24.579998
2021-07-11,24.985
2021-07-12,25.654999
2021-07-13,26.63
2021-07-14,25.21
2021-07-15,24.829998
2021-07-16,21.875
2021-07-17,20.939999
2021-07-18,22.525
2021-07-19,23.435
2021-07-20,23.82
2021-07-21,24.49
2021-07-22,24.669998
2021-07-23,25.43
2021-07-24,26.375
2021-07-25,29.029999
2021-07-26,29.524998
2021-07-27,27.625
2021-07-28,28.445
2021-07-29,27.675
2021-07-30,27.71
2021-07-31,29.189999
2021-08-01,31.134998
2021-08-02,26.84
2021-08-03,26.11
2021-08-04,28.859999
2021-08-05,26.345
2021-08-06,25.914999
2021-08-07,27.14
2021-08-08,29.224998
2021-08-09,28.82
