time,BE211
2021-01-01,0.80916667
2021-01-02,-0.06083333
2021-01-03,0.3008333
2021-01-04,-0.037500005
2021-01-05,0.685
2021-01-06,0.6758333
2021-01-07,1.0091666
2021-01-08,0.33666667
2021-01-09,-0.695
2021-01-10,-1.8316666
2021-01-11,-2.0383332
2021-01-12,1.2708334
2021-01-13,3.7983332
2021-01-14,5.366667
2021-01-15,1.8058332
2021-01-16,-4.2416663
2021-01-17,0.4708333
2021-01-18,2.3524997
2021-01-19,1.9141666
2021-01-20,6.5016665
2021-01-21,8.338333
2021-01-22,5.4883327
2021-01-23,2.765
2021-01-24,0.875
2021-01-25,0.6275
2021-01-26,0.14833333
2021-01-27,1.4191666
2021-01-28,7.613333
2021-01-29,8.934999
2021-01-30,7.014166
2021-01-31,6.513334
2021-02-01,8.195
2021-02-02,8.732499
2021-02-03,10.5408325
2021-02-04,6.918333
2021-02-05,8.740833
2021-02-06,7.691667
2021-02-07,4.855
2021-02-08,-0.16499999
2021-02-09,-1.4416666
2021-02-10,-3.2408335
2021-02-11,-5.3
2021-02-12,-5.1208334
2021-02-13,-5.6983333
2021-02-14,-3.7658331
2021-02-15,2.2466667
2021-02-16,7.4033337
2021-02-17,8.586667
2021-02-18,7.523333
2021-02-19,9.090833
2021-02-20,11.0475
2021-02-21,12.0925
2021-02-22,11.468333
2021-02-23,13.706666
2021-02-24,12.956666
2021-02-25,12.534999
2021-02-26,8.324166
2021-02-27,5.491667
2021-02-28,5.4925003
2021-03-01,6.5383334
2021-03-02,9.2
2021-03-03,9.284167
2021-03-04,8.728333
2021-03-05,5.5633335
2021-03-06,3.4158332
2021-03-07,4.2491665
2021-03-08,3.195
2021-03-09,3.7016668
2021-03-10,6.1324997
2021-03-11,9.455833
2021-03-12,7.306666
2021-03-13,6.5466666
2021-03-14,4.638333
2021-03-15,5.4541664
2021-03-16,4.3091664
2021-03-17,4.58
2021-03-18,3.33
2021-03-19,2.8541667
2021-03-20,2.4758332
2021-03-21,3.0541668
2021-03-22,3.825833
2021-03-23,6.6358333
2021-03-24,9.099167
2021-03-25,8.633333
2021-03-26,9.505834
2021-03-27,7.8141656
2021-03-28,9.018333
2021-03-29,12.705833
2021-03-30,14.947499
2021-03-31,15.911666
2021-04-01,16.415834
2021-04-02,12.721665
2021-04-03,6.5366664
2021-04-04,7.1408334
2021-04-05,5.9074993
2021-04-06,0.865
2021-04-07,2.2016666
2021-04-08,6.1150002
2021-04-09,9.429166
2021-04-10,11.211666
2021-04-11,8.099999
2021-04-12,4.3574996
2021-04-13,5.1425
2021-04-14,4.068333
2021-04-15,3.9225
2021-04-16,4.0733333
2021-04-17,6.9191666
2021-04-18,7.894999
2021-04-19,7.1175003
2021-04-20,9.605
2021-04-21,11.734165
2021-04-22,11.0975
2021-04-23,11.013333
2021-04-24,12.275001
2021-04-25,11.679166
2021-04-26,11.275833
2021-04-27,11.023334
2021-04-28,10.840833
2021-04-29,10.734166
2021-04-30,7.8783336
2021-05-01,7.593333
2021-05-02,8.442499
2021-05-03,8.548333
2021-05-04,10.171666
2021-05-05,8.974166
2021-05-06,8.5025
2021-05-07,9.394167
2021-05-08,12.340832
2021-05-09,18.061666
2021-05-10,16.621668
2021-05-11,12.614166
2021-05-12,11.348332
2021-05-13,11.215
2021-05-14,10.603333
2021-05-15,10.2575
2021-05-16,12.336666
2021-05-17,11.761665
2021-05-18,11.418332
2021-05-19,10.038333
2021-05-20,11.571667
2021-05-21,12.54
2021-05-22,11.695
2021-05-23,11.493333
2021-05-24,11.563333
2021-05-25,10.448334
2021-05-26,10.908333
2021-05-27,12.978333
2021-05-28,13.519166
2021-05-29,14.995
2021-05-30,15.1925
2021-05-31,15.919999
2021-06-01,17.855
2021-06-02,18.685833
2021-06-03,20.7225
2021-06-04,20.369165
2021-06-05,16.321667
2021-06-06,15.023334
2021-06-07,16.735834
2021-06-08,18.390833
2021-06-09,19.763334
2021-06-10,20.596666
2021-06-11,21.16583
2021-06-12,20.117498
2021-06-13,19.216665
2021-06-14,20.498335
2021-06-15,22.270834
2021-06-16,23.846664
2021-06-17,25.183334
2021-06-18,24.164167
2021-06-19,23.635834
2021-06-20,21.124998
2021-06-21,19.928335
2021-06-22,18.206667
2021-06-23,17.9325
2021-06-24,15.878333
2021-06-25,17.164165
2021-06-26,18.139166
2021-06-27,19.211666
2021-06-28,19.7825
2021-06-29,17.090834
2021-06-30,14.495
2021-07-01,16.862501
2021-07-02,17.977499
2021-07-03,19.136665
2021-07-04,19.0725
2021-07-05,19.453333
2021-07-06,18.513334
2021-07-07,17.605
2021-07-08,17.969166
2021-07-09,17.406666
2021-07-10,18.669165
2021-07-11,18.378332
2021-07-12,17.999166
2021-07-13,16.285833
2021-07-14,14.8
2021-07-15,15.955001
2021-07-16,17.550833
2021-07-17,18.604166
2021-07-18,21.119999
2021-07-19,21.707499
2021-07-20,19.640001
2021-07-21,20.416666
2021-07-22,20.648333
2021-07-23,21.5925
2021-07-24,21.289999
2021-07-25,19.401665
2021-07-26,19.339167
2021-07-27,18.319166
2021-07-28,18.039999
2021-07-29,18.24
